,ward_cluster0,ward_cluster1,ward_cluster2,ward_cluster3,ward_cluster4,ward_cluster5,ward_cluster6,ward_cluster7,ward_cluster8,ward_cluster9,ward_cluster10,ward_cluster11,ward_cluster12,ward_cluster13,ward_cluster14,ward_cluster15,leiden_cluster0,leiden_cluster1,leiden_cluster2,leiden_cluster3,leiden_cluster4,leiden_cluster5,leiden_cluster6,leiden_cluster7,leiden_cluster8,leiden_cluster9,leiden_cluster10,leiden_cluster11,leiden_cluster12,leiden_cluster13,leiden_cluster14,leiden_cluster15
g1A_g1P:390_450,0.19863118950239173,0.3086570115234219,0.005416341264937888,0.0884348975393163,0.003576813766069007,0.10338370614892416,0.0,0.08389208743499052,0.00023289412034505807,3.1568507786168785e-05,0.006522970213687232,0.010772193195601631,8.757715063259728e-06,0.18593565951144372,0.004483746444596811,2.0163111424714253e-05,0.3770938703835768,0.11319804971795575,0.043645498692300035,0.0046727501557294856,0.009486540257535888,0.003290049514695294,0.0006169097424793887,0.4462279859302217,9.399268608591545e-05,6.771954089613625e-05,5.824898856028562e-05,5.213895479522071e-05,0.0,0.001496245435168316,0.0,0.0
g1A_g1P:450_510,0.3085332795480407,0.2692363662119001,0.00965540303047017,0.06328587975282916,0.005795521316051757,0.1301433458101915,1.2415121781150713e-05,0.054355234897157004,0.00019426612688702217,2.2286161230098408e-05,0.006323163991750661,0.02735173444339448,4.070531731524823e-05,0.12121829793565014,0.0038128670729193023,1.9233262431454792e-05,0.3313705907745876,0.1068156372732892,0.07795149676504666,0.00882969566873036,0.009524535435301646,0.002545914071482201,0.0005011842194439938,0.4604805303414383,0.00015783486788987502,9.148520066602042e-05,6.472145453124468e-05,6.177031902588919e-05,1.770681303213298e-05,0.0015868967955349525,0.0,0.0
g1A:gt_650,0.32173488022234914,0.5205158372051238,0.006002231207054593,0.015247325952145787,0.001895815420909395,0.017047619724357616,6.49669024085464e-06,0.0769181731713086,0.00017835444926846253,0.0001101392017394888,0.00308460822420078,0.026428332878226646,0.0004906016239695387,0.009163378563155442,0.0011559033089470591,2.030215700267075e-05,0.5272320952739624,0.013014900768132113,0.10719589652802664,0.011078278011647348,0.004420388644191502,0.0019509357771716454,0.00033742184938438777,0.3329568975055756,4.659345032112937e-05,0.00015155560202493714,7.532100247990848e-05,0.0001296292724620527,0.0,0.0014048077537998026,5.2785608206943946e-06,0.0
g1P:510_580,0.3276345215078437,0.2261904786305061,0.013654500023673171,0.04102714093078806,0.009587223948803646,0.14274419387321965,0.0,0.04238317290575967,8.178004202141408e-05,0.00017206602826310048,0.006127456757521767,0.12749713513649785,0.00018518362898833988,0.05861589635947637,0.004062561937108893,3.668828952840381e-05,0.2694687228232521,0.08979376877072301,0.20727254131583064,0.022973633007654738,0.012042469872048055,0.001984651997226448,0.0005826059384608258,0.3918002902679085,0.00035212559446814377,0.0002809011217803208,7.163439771048678e-05,0.0012384859747227935,3.433122064808736e-05,0.002103837697565927,0.0,0.0
g1P:580_650,0.33419260088841946,0.09534723972052728,0.008180022810742585,0.04543151403842998,0.013630529902744323,0.12419687219438673,9.234707603279802e-06,0.04645575473996737,2.3238989463198624e-05,0.00011619494731599311,0.005931016328282287,0.29540906152131763,0.0005234354045902991,0.02809106720644716,0.002424465926922613,3.7750672839781174e-05,0.1096319116585545,0.023785054975432124,0.4519163489741204,0.013667874654370771,0.023945089413787868,0.004505522507367217,0.00035995063592124686,0.3691490135759335,0.00013699840949920586,0.000529118301576933,9.589888664944407e-05,0.0005529661728601278,1.8469415206559603e-05,0.0016983743565768216,0.0,7.40806214329039e-06
g1P:gt_650,0.35402248837470857,0.05715862666611645,0.007247146372269867,0.04662152485308075,0.014539806761643298,0.06829327695259177,5.674080798910577e-05,0.08311173064116911,0.0001256186872058277,0.00013199064960032624,0.012196340592111063,0.32418815130558465,0.00023940372996472965,0.028794898060738764,0.003178597812252454,9.365773297310504e-05,0.06776410064706771,0.019807194532168497,0.4618048391312122,0.02448694577075661,0.016422367651306797,0.009610436424807205,0.0008459538645648494,0.3952944979419573,0.0001954068467646209,0.00033093747547300185,0.00157286328883883,0.00013462034836630974,0.00033771400690842096,0.0012224053571414126,0.0,0.00016971671266616665
g2:330_390,0.13871138912114925,0.2909429569787179,0.0022743504030218434,0.12179970654395594,0.00154543624221781,0.06712016808524758,2.2969129997450023e-05,0.09806436295778567,0.00010935745078431956,8.344095454825869e-05,0.0046800110536397285,0.022870850578390133,3.079489552755467e-05,0.2475838457092395,0.003041072158334953,0.001119287737442111,0.3573681564315647,0.11364718989463975,0.02377437078050221,0.005626827049463818,0.007218099918357954,0.0008188596477409505,0.001211062624113338,0.4888500627026758,7.968052176106557e-05,0.00020235193727842032,2.469689641318741e-05,4.5734993357754464e-05,4.6852959862055125e-05,0.0010499738141754695,3.607982809333963e-05,0.0
g2:390_580,0.14921596042093135,0.2678386282793978,0.00762512197990929,0.05910285823879655,0.008664101371922486,0.15473500411904292,6.921722528332197e-05,0.0733375042204997,0.00023196010615779918,0.00028150398318351036,0.006292587391382003,0.07361612415262975,0.0002854180524703648,0.1912848921251604,0.0072123936737928124,0.00020672465943992143,0.3263180164815277,0.10951761568083278,0.15596886296081214,0.015386412370271775,0.009974078561138692,0.0028950722485689443,0.00042436751215370013,0.37624392727000056,4.954387702571111e-05,0.0005026488978907903,0.0005085200018210723,1.7510309967507045e-05,2.358741754446537e-05,0.0021311077248689467,3.872868557519205e-05,0.0
G2_and_W_blasts:270_330,0.2462815155960553,0.34251945635336584,0.002052008311613613,0.058643954267846236,0.0009522285315980033,0.07570313298114656,1.858353644901724e-05,0.00802351802389782,0.00012074221222886064,0.00012734292189654428,0.02178112331080224,0.003987844133075994,1.827888831050876e-05,0.1876105491932613,0.052159721738452264,0.0,0.40855711939343337,0.11138453845705468,0.014746391595123438,0.0011681225124210125,0.011230752076735585,0.0053079860666127385,0.00045037149809503514,0.4459970554741921,2.741833246576313e-05,0.00014744969903810398,3.0160165712339446e-05,6.387455970727782e-05,0.0,0.0008672317009541378,2.1528468454599203e-05,0.0
G2_and_W_blasts:330_390,0.2401188650157773,0.3074019892222345,0.003598075600587536,0.06812142439256212,0.002822348864158971,0.14200891037743854,2.8219398873637013e-05,0.011383051142752737,0.00017545104517087358,0.00011952346841768718,0.04668551913367264,0.008687382840928681,6.431160105622347e-05,0.14030991852568775,0.028475009370680825,0.0,0.3529510640860504,0.14690783891958145,0.04013371087344561,0.001673430802046438,0.01329297277666411,0.008530437995743776,0.00040723864389020367,0.4336220436856744,1.4518676232088604e-05,0.0002025457578575178,0.00010111951263053262,0.0,4.999741322176992e-05,0.0021130808569617987,0.0,0.0
Germline:pseudotime_bin_1,0.1469256805110662,0.4589454724318179,0.02411719526429209,0.033042408090940424,0.02221752969896848,0.1479238440433737,9.071465001280084e-06,0.005384317654482009,0.0005587014500232834,0.00043522873195030447,0.008919769947647566,0.008949101017818373,0.00017155148257976335,0.13700925894194466,0.005148257976337588,0.00024261129175645737,0.4559012903654994,0.2797582353783103,0.02472528580154457,0.015062663664347734,0.07560914887483595,0.0017022100104624233,0.0020737368992926274,0.14046105216898727,8.607812345659103e-05,0.0004678860059549127,0.0001982619073057548,8.325588990063723e-05,8.224794934493944e-05,0.0037770556443663173,1.511910833546681e-06,1.0079405556977874e-05
Germline:pseudotime_bin_2,0.22046530948391896,0.4566933919225717,0.02246277381720535,0.026146831589970537,0.00235956203287381,0.1097539328206775,5.525835940638682e-05,0.00503442766279604,0.0009692777561937,0.000636624438315324,0.009952120787753543,0.007940756620322521,0.00010339631315423742,0.13359104521738402,0.003607337908979553,0.00022795326847680083,0.4568471325123538,0.23698846153306144,0.0200386266963865,0.014554610603066266,0.06217578335995296,0.0012206982771225782,0.002121379449225591,0.2013738973149251,0.0002680682299333429,0.0009818136816488693,0.00041910105981722416,0.00014732219594915105,0.0001435112746107796,0.0026090770931335022,5.114657585709125e-06,0.00010540206122706452
Germline:pseudotime_bin_3,0.32762323385460945,0.3895540246114024,0.02150149538565132,0.02337084064893187,0.002279679528737435,0.09939336335139456,3.2198863400246256e-05,0.004690670047278999,0.0010116480394564867,0.0006717487876876378,0.005923785894060307,0.008175794524563153,0.00013855573406918467,0.1126198514646307,0.0028406441020386005,0.00017246516208756904,0.3875953275021862,0.19738647863067088,0.021593463389238274,0.015129742804535088,0.056012740285275885,0.0013525535057065945,0.0021305585426150443,0.3147026349436756,0.0002870729915028205,0.0009721038103430596,0.0004434387218902665,9.579161861573265e-05,0.00016511979637438788,0.002009510940519744,8.351580194438875e-06,0.00011511093665588037
GLR:330_390,0.20502500501876755,0.2984718824369985,0.0043350645263620785,0.05619122124957773,0.001823611693844382,0.058672697733131975,0.0,0.13064419577644348,0.00011929981304649432,3.0481001302911407e-05,0.00513090126567816,0.015423083867869503,7.0651327523304595e-06,0.21892090997698685,0.005182073012898612,2.250749433956704e-05,0.3609771118968661,0.09253214458773992,0.017418176426659732,0.0016157958604579759,0.012891646802709496,0.0012283237942265954,0.00030945281455207417,0.5079301573273854,7.256900641322285e-05,6.005362839480891e-05,0.0009674185347298207,1.7561901412935712e-05,2.210377246800529e-05,0.003924075661112228,2.6241921651513136e-05,7.166063220220894e-06
GLR:390_450,0.2508123134724361,0.25618057956129475,0.0056811526774516105,0.048689308710082264,0.004661521284741665,0.07580370196167263,0.0,0.1516994773205093,7.496241185041657e-05,4.634225189122221e-05,0.01805371912358348,0.030661052362263182,6.966615449141976e-05,0.14909137612451254,0.008443150890168456,3.167569305092331e-05,0.34278701691767194,0.07480454264067725,0.03609847535009788,0.002878719576820889,0.014727160246618187,0.004351384675931179,0.000259618461693902,0.5163842776933658,1.578692097393284e-05,0.00010205480526374648,0.0002274335131276905,8.555492656841023e-06,3.493492834876749e-05,0.00729793708738845,1.4564707737241266e-05,7.53698162626471e-06
GLR:450_510,0.26969693280368595,0.2279079598633192,0.009233499152522518,0.03882119038486742,0.00841124086520356,0.08316072934524935,0.00015643062353000998,0.15779286928037106,0.0002590466571471455,6.977481049540014e-05,0.02670042594350225,0.04144859054371253,0.0,0.12789896689287553,0.008330416671227947,0.00011192616229027527,0.3257359273056969,0.07248876415817355,0.051537905370419836,0.0052584834455169744,0.014602169505522697,0.006648454963684871,0.0004377806658501719,0.5141732385773674,0.0002017535576201306,0.00019704733873041158,0.00029362713507595067,6.435242786159337e-05,0.0,0.00836049554847963,0.0,0.0
hmc:390_450,0.2877877176236205,0.25596909777555515,0.007211668673458313,0.04989496043391332,0.0015802089430209804,0.0746782117204071,1.978050737508609e-05,0.09205280076768656,0.00026221852084409,0.0002171798271285094,0.0062018484123353285,0.037255926290728825,4.361855472454883e-05,0.17846247637750948,0.008310450498519506,5.1835073172661514e-05,0.3535641938327422,0.0837724775034768,0.03798770362510765,0.002240979327848216,0.017258644842511654,0.004329800906657308,0.00044014164872050555,0.4954605257151668,3.2663196793731907e-05,0.00023067114754331166,8.530977796126875e-05,2.414236284754097e-05,4.564732471173714e-05,0.004496261484106109,0.0,3.083730380526243e-05
hmc:450_510,0.2787396187108339,0.22488587136645333,0.01289634467636444,0.049325359390010634,0.0036869390616480454,0.08883944912792842,0.0,0.08869577967153558,0.00011831602291176547,7.972585709114659e-05,0.01640652245077081,0.08012642097594427,7.453298517333246e-05,0.14470090330516114,0.011342046836650068,8.216956152305915e-05,0.3349996003525044,0.07810639379991458,0.08281785594464194,0.005359960208346167,0.017455991683259252,0.010352142899689495,0.0006144898436080074,0.4624967226359832,0.00016495004915409643,0.00012259250566761242,0.00020018012138083558,7.137653361544544e-05,5.9870758581857216e-05,0.00685835830918054,2.0771487671256586e-05,0.000298742866801308
hmc:510_580,0.2465810420087563,0.2192511045299345,0.011714331236373794,0.05050604270747077,0.005580637876364865,0.10354092192370284,0.0001233205606281209,0.08665946939722256,0.00026051340930043066,0.00011516039119036267,0.02755444414047813,0.10875139411394737,0.0001359688232566461,0.12057976371821386,0.018614774517178072,3.111064598145316e-05,0.3174526235862761,0.0830346201308524,0.11075471571091698,0.00666104430992405,0.01859039601098277,0.02205081786318211,0.000937297462044502,0.42807320651206,0.00016452941628879983,0.00012597261569539229,0.0004079064697699383,0.00010404216033141712,0.0001887039182481585,0.01113710125077037,0.0,0.00031702258265690626
hmc_and_homolog:330_390,0.2430092478002805,0.3122672479199932,0.0070010652805885965,0.06126930568295244,0.0023844449621206604,0.07636573501125136,0.00011455608455593897,0.07237335941127271,0.00023356094909463286,2.315387763751988e-05,0.002455423224572796,0.011976419039484137,0.00012133036316604305,0.2034239024050913,0.0069428267062688976,3.842128166924696e-05,0.36588202320807184,0.10767190085853363,0.02477859230894917,0.0021022507591236393,0.022590196991977642,0.004107639444986387,0.0007988593328124218,0.4684337827409985,0.00025165939493356756,0.0001733002020554981,0.0004335538310466604,3.5893565769954395e-05,2.7400440348331385e-05,0.0027003083408962594,0.0,1.2638579496462814e-05
hmc_homolog:390_450,0.2940026680404665,0.2474055450912933,0.010882855340679079,0.05569171995937409,0.002283357577953797,0.07712151751214605,0.0,0.09116416661656193,0.00042037302478669823,0.00011852775349147375,0.0039581577765612965,0.04903936246871917,4.897254485575861e-05,0.16135875593107707,0.006484958584740094,1.906177729375284e-05,0.3260632593469374,0.0745226266845212,0.05343137846357817,0.0027142754157115077,0.015448049610100472,0.005516255285460761,0.0005808772452973938,0.5124103830312058,0.00012146813403146753,0.00019578878699062088,0.0005087872258513392,1.3687978375833154e-05,6.681761296054851e-05,0.008378056690334026,0.0,2.828848864338852e-05
hmc_homolog:450_510,0.252322279227826,0.22067700239966986,0.02274469244995593,0.05131604823794944,0.005733427757709768,0.0878986330543059,1.6303489456227677e-05,0.11236517778445768,0.0005111143944527377,3.953596193135212e-05,0.008620673843598587,0.11521197083713322,0.00011962685388507061,0.11056333650911723,0.011846624922940537,1.3552275610489258e-05,0.30738415606515285,0.06731191122749991,0.10408657152901256,0.0048666934994930616,0.016604798320740587,0.011512810976324277,0.0014057683783632315,0.4788508077869542,0.00024047646947935824,0.00010210060271962582,0.00032107684547858385,5.45147928692613e-05,4.9419952414190146e-05,0.007119020567870915,0.0,8.987298562745508e-05
hyp1_hyp2:330_390,0.1563675674575719,0.2971271010540882,0.0039283097961010935,0.08251109030971472,0.037687110821700384,0.13180731349965408,0.0,0.09170780595010382,0.0001743925766147084,0.00012911562410972285,0.005362215620039884,0.00995146717675308,3.0625534166293594e-05,0.17423975418175894,0.008931565666843026,4.4564730780188034e-05,0.37111167636644826,0.123305522770746,0.047013959545806026,0.0023780065931382523,0.008852102071547758,0.006232652313703147,0.0005091367872695454,0.4386880875829229,5.178869398884864e-05,0.00013562736559358596,8.587359081844451e-05,0.0,2.4113792682430516e-05,0.0014316674128037115,0.00016248829921452118,1.7296813316511336e-05
hyp1_hyp2:390_450,0.1178514902036529,0.2698146288271665,0.004808808424200844,0.04916585980453155,0.0937602500190348,0.2078873462095183,4.802791967740175e-05,0.07649115280077456,0.0002870264659770425,3.7965914906974176e-05,0.008788486908916867,0.033059805859323214,0.0,0.12937539016201488,0.008559446635379709,6.43138449243825e-05,0.2960598641567117,0.20380881112123309,0.06457732422455656,0.0032119578939331928,0.010395295711947002,0.008724380528008368,0.0002830846496752254,0.41061879669626,8.952072285442272e-05,0.0002301813256245237,0.0002016550234403218,4.398237136764221e-05,0.0,0.0017415566813475116,1.3588893040474362e-05,0.0
hyp1_hyp2:450_510,0.08269022449550477,0.33121529862089405,0.017394394772788885,0.029815467078108282,0.0782666034343847,0.1707930596779163,7.340318012595533e-05,0.08155669023210313,0.00027952835681018564,0.00014906808288884485,0.010146704582733248,0.10681530022466104,3.721561793500816e-05,0.08474427987213866,0.005740560469262212,0.00028220130174474425,0.2084413862755997,0.17748354365469085,0.1585619720740994,0.0052667295768244965,0.007194848124810903,0.008925682775511999,0.0007221063546284457,0.4306802058866678,2.5804199175931078e-05,0.00014546988778463139,0.000247967045467513,8.820718284043372e-05,4.6159702908338864e-05,0.002101757163158307,6.816009583124424e-05,0.0
hyp1_hyp2:510_580,0.05728365899233598,0.4097689817363467,0.029649782238183382,0.01605055960573844,0.007582937515222952,0.12819019090491834,1.5766858534318973e-05,0.06380243593869069,0.002204391111054687,0.0008331863295603102,0.013321664492921959,0.21209168571572776,0.00017527832344645507,0.04612133744322778,0.012755490936462324,0.00015265185762772463,0.1489520721286682,0.12288904544264585,0.3056355359600578,0.009185730829214924,0.006326503177994626,0.015243378354539929,0.0012707678449867992,0.3862112474421087,9.552259099038702e-05,0.00031451811310018104,0.0017172566116631955,0.00015838526073111333,4.9143455171903295e-05,0.001932566374635097,1.832641349118893e-05,0.0
hyp1_hyp2:580_650,0.05144349522212807,0.3801880178546678,0.03372152734152574,0.03614883968776793,0.009715563502372605,0.18350988537185653,6.85237003502058e-05,0.02493600227970692,0.009425114101794543,0.0014215044968419578,0.09132563445752573,0.09203540335979364,6.148501209671034e-05,0.04059097654657319,0.04508662813812929,0.0003213989268691676,0.1974963799922802,0.11517509099315992,0.19660888421161155,0.03030486525518195,0.03729179844798994,0.04462248875388409,0.000739372796981148,0.3741757359647263,0.00016727235614189212,0.00018259185410538225,0.0012787640394659253,0.00012866308086904198,1.5008967599365314e-05,0.0017569808002181164,0.0,5.6102485785213805e-05
hyp3:330_390,0.1440205984740241,0.3192580082762308,0.005369687672947875,0.06720993864960667,0.002014651716091213,0.14386318788934924,0.0,0.04991759632305175,0.0001292906355679048,0.0004563378697467656,0.005790977490184508,0.016802382778528094,3.790080097026051e-05,0.2258749175759463,0.019186159768585048,6.836407916947527e-05,0.3781774523652137,0.10574853266845276,0.028639454978331338,0.002383878873930525,0.011732437461640722,0.005888276589449559,0.0003816569904155803,0.4649749732452949,5.236831101804813e-05,0.00010595922851900788,4.523643986773029e-05,1.6505187519306993e-05,3.1991536302854305e-05,0.0018006955815816773,2.058054246234576e-05,0.0
hyp3:450_510,0.1077704896059131,0.35849750824243604,0.0055206017270003575,0.024288892076366884,0.0044491134456805725,0.22773824582208896,0.0,0.08432600382063643,0.00018608537807808919,0.0003361309132320645,0.0072441116937724485,0.07423464126983341,0.000217994579979382,0.09741538562580296,0.007711287193453514,6.350860572587392e-05,0.26486661592174177,0.12246524504459905,0.11508296340861325,0.00764395774478153,0.009714751355547302,0.0069200629055321365,0.0009527323519136797,0.4666964485884413,0.00013517522747181948,0.00031878222093621603,0.00010440195185180252,3.345819228485066e-05,4.306193266290965e-05,0.005000760554278325,2.1582599344240085e-05,0.0
hyp4_hyp5_hyp6:270_330,0.23510673706095025,0.3544314190365245,0.003341336703511916,0.05036344787277575,0.0011437262180116427,0.0888715770618828,3.0148305544635173e-07,0.008026584373851852,0.00015928354762748917,0.00014069209254163079,0.015748268884295626,0.004771672812901222,3.8589831097133015e-05,0.185917565689138,0.05190081046684852,3.798686498624031e-05,0.4129389291804243,0.12785042179489342,0.019451385254343163,0.0018650746753429476,0.01775313120301386,0.0045737994341766034,0.0005809578478451197,0.4134855179599485,5.687980312754504e-05,0.00013084364606371664,3.698192146808581e-05,1.8189477678596552e-05,3.004781119281972e-05,0.0012203029140950164,5.125211942587978e-06,2.411864443570813e-06
hyp4_hyp5_hyp6:330_390,0.2692175347870541,0.3222619966522769,0.0038852153550799694,0.04855072485608517,0.001389342241037467,0.15002053019646802,3.918168153912879e-06,0.014817708231297704,0.0001585351114583211,0.000313051588912629,0.03369353354569805,0.007939112872478395,5.796879550789054e-05,0.11281682031411455,0.03481483289866784,5.917438570909449e-05,0.3607412209675042,0.15871373973979944,0.047829580984065014,0.002840671911586837,0.01939895099587276,0.008426673643015298,0.0007329988423320093,0.3992228564631339,4.7620812947556516e-05,0.00018063759848039373,6.55037342654153e-05,2.9536959929497083e-05,7.534938757524768e-06,0.001753832345201465,1.7079194517056142e-06,6.932143656922786e-06
hyp4_hyp5_hyp6:390_450,0.26069631180374464,0.26436840027647474,0.00451331767372031,0.04198886872238152,0.0011241025175826422,0.2339634672250158,9.213125200398127e-06,0.026914171031848764,0.00015793928914968218,0.00016674744181379908,0.04174598644374683,0.01897559564626175,3.5738826326819106e-05,0.0846733790189601,0.02062768110802106,3.9079849751139316e-05,0.32569440387688314,0.17644066195595864,0.0880482176500598,0.0039237789040289,0.01622927439147055,0.007863857952643117,0.0006081675063603467,0.3786304902000189,3.8573634080787765e-05,0.00019519676248755592,2.490581098129604e-05,2.591824232199913e-05,3.2195316634358285e-05,0.0022322086199821753,0.0,1.2149176088437092e-05
hyp4_to_7_and_P_cells:450_510,0.250215690652167,0.19354274469937952,0.006562668177140464,0.01969365669638225,0.002553365521067032,0.3337963734902159,1.3524823299192907e-05,0.028528697050821436,0.0002285089548460653,4.7437813064333335e-05,0.08644744071989204,0.03451787234746927,0.000182383251504788,0.028127595201634933,0.015471388539105109,7.065206201070923e-05,0.26148832807749284,0.16158247699669792,0.16839777676128526,0.0050529345434887655,0.013052261935858423,0.004388603297553782,0.0005020333663446682,0.3830537799458765,8.417688530990212e-05,0.00020479004831389864,0.00035558173494818385,7.176230869944896e-05,2.119561860321277e-05,0.0017031184205267252,1.917698826004965e-05,2.2003070740478023e-05
hyp4_to_7_and_P_cells:510_580,0.35097289620598515,0.148289178125455,0.009916115659311072,0.006777763570955214,0.004664319448606775,0.2575620742911053,1.028538100479702e-05,0.06359027559577565,0.00011687016259372304,0.00014268445217439004,0.08498709487195102,0.04763654044958005,0.0002427148242994748,0.016354764168314006,0.008647787009523455,8.863578336486845e-05,0.2536313445171054,0.09221045744937878,0.29745392451821057,0.010465980194793015,0.009017556540352778,0.005142387991192488,0.0004741358969074077,0.3293440508347897,0.0002072201761260576,0.000192598801168258,0.00017475064001287486,9.902200143833994e-05,3.9628967989070865e-05,0.0015162870016581646,1.7545649949359624e-05,1.3108818927682478e-05
hyp4_to_7_and_P_cells:580_650,0.5572689376324332,0.04898641854174557,0.0129443375239815,0.004366696449372542,0.002535075159580093,0.1771275270733466,3.205765700665963e-05,0.01976404959581646,0.00020222534577156987,0.0007294629122647455,0.0915616081128857,0.05143086529362445,0.0003931599444212973,0.013096258558915571,0.019333186620827586,0.00022813357800651176,0.4374162455906861,0.042428107427829695,0.1511072946593657,0.01570331223139741,0.007368220599423747,0.01539493370063209,0.0005601017054371097,0.29582422806825304,0.00018448274315153185,0.00046362630369065283,0.0004602995656993958,0.00014980401984873026,8.841058237371226e-05,0.032765848957828754,6.703881103593916e-05,1.8045033346515952e-05
hyp4_to_7_and_P_cells:gt_650,0.4899303409833916,0.08021302879086767,0.03001608118493115,0.010489472999424508,0.0043378372610478,0.1944990346958936,0.00013629520758419938,0.012843194322531372,0.0007089000358161536,0.0006876619021078744,0.057625139517011835,0.0774237195312682,0.0009900475631097326,0.020763471729672786,0.019169271430978026,0.00016650284436345086,0.37077760642933977,0.04182778265430071,0.15244247816441495,0.044078818631905416,0.01840191497859588,0.016143043573021137,0.0030937568753303,0.2042076454394613,0.0008498346415405112,0.00207628531432541,0.0008543709419442213,0.0005677592346189003,0.0002524863565610472,0.1439415543055986,3.247578698110651e-05,0.0004521866720607402
hyp7_AB_lineage:270_330,0.2603977574742501,0.3378025052903951,0.003406312368993772,0.04744416251291257,0.0015907290214524266,0.08757404045773197,2.6075880813166316e-06,0.00692475102548416,0.00011242716304445938,0.00018985247068970703,0.022804862148853168,0.006189310894703589,3.8010610877653966e-05,0.17076241863823727,0.05474149775847716,1.8754575815623468e-05,0.39003319660211216,0.12918031471582306,0.019992478111303898,0.002280937528207083,0.019463739481892308,0.003429580078027059,0.0006035563489755187,0.4334310844557662,4.483045662878978e-05,0.00010299972921200696,6.107773621237802e-05,3.4099228755679025e-05,2.6376756361010542e-05,0.0013114162212037026,4.312549519100582e-06,0.0
hyp7_AB_lineage:330_390,0.3116149706535445,0.30626656084573306,0.005045047104957077,0.04413290515568173,0.0013717008428569164,0.13214338937069234,8.724811619282916e-06,0.010441994945225231,0.00014150240453802526,0.0001788084955997867,0.040434688166207065,0.007494914036537105,4.2019495039994754e-05,0.10472000274380283,0.03592416112941985,3.8609798545102556e-05,0.342951284863896,0.14767235063072368,0.04122092406385278,0.0032464322039014552,0.021743433977545343,0.007862760117221354,0.0006467391969282246,0.4329544358245981,4.422576924257202e-05,0.00013097245948027,5.445485872724856e-05,5.204801414261878e-05,1.93550418680644e-05,0.0013834342102069866,1.3337930406489978e-05,3.810837258997136e-06
hyp7_AB_lineage:390_450,0.3175003823460755,0.2449419638904317,0.006107576086869029,0.03618825110880362,0.0018921099868794925,0.2127208551673066,7.244451957209437e-06,0.01890127824330089,0.00014277607399000266,7.677106726876112e-05,0.051307120491334825,0.01684757673082031,0.00014690138691008024,0.06951353505107337,0.02365836774448013,4.729017249845049e-05,0.2980873640659084,0.15787099643411975,0.08129029726401198,0.0042609451594986855,0.01970883340175316,0.009079511884925905,0.0007056297441098581,0.4264587508954947,0.00010916986629961444,0.00035890222404675085,0.0001182254312461262,6.067228514162904e-05,5.8961789540621264e-05,0.001808798789371584,1.5897547350542932e-05,7.0432171806202854e-06
hyp7_C_lineage:270_330,0.2771575008529809,0.3295424516044757,0.004726405986073021,0.04130591533019628,0.002421904911307011,0.0804265365527629,5.20904394209226e-06,0.006382080568282653,0.00013583583818225202,0.00012511722853217756,0.03901834364824208,0.006997148449137392,4.227339506851796e-05,0.14990817056573622,0.061779261153214214,2.584487186653468e-05,0.3651476693835838,0.11925865688007516,0.020478254345194125,0.002506151179678157,0.021575359138536327,0.002722126155431059,0.0005972369227452704,0.4663844366589272,7.292661518929165e-05,8.094052894635665e-05,0.0001379394905434816,5.259130903073918e-05,4.0269916629251706e-05,0.000932218517790588,4.507826488349071e-06,8.715131210808203e-06
hyp7_C_lineage:330_390,0.3296428517752205,0.2982772319885376,0.005889513999869745,0.03562434559563947,0.0018335846580064023,0.12262362919507636,7.815278870191224e-06,0.008032804132078212,0.00011762996658467304,9.638843939902509e-05,0.06935448802408709,0.006993271846459828,4.3485013200807575e-05,0.08396685520191975,0.03743518578821597,6.091909683431108e-05,0.3177767535531965,0.13130289716395555,0.036840723614666684,0.00323061585399456,0.025652751128456133,0.0048042923916256286,0.000632937392602538,0.4785058789934322,8.28619952006172e-05,0.00010189921296133941,6.602908686482073e-05,3.3766012554544144e-05,3.136131136371606e-05,0.0009157903701736896,9.218021231507596e-06,1.2223897720042685e-05
hyp7_C_lineage:390_450,0.3561428675088612,0.2371976444137425,0.0068242430239839075,0.02584914384333266,0.0018144521682246762,0.18177520845525275,1.1842765410172674e-05,0.014009088218465702,0.00018697518609450589,7.477000195405629e-05,0.09487309623782443,0.011780540710559905,0.0002059436832345282,0.0515861828649436,0.017613704849582332,5.4296068533079795e-05,0.2764299160699201,0.14237723844575145,0.06389031431401936,0.004692846337409018,0.01958482275344496,0.005067298521691682,0.0006119096669984982,0.4854695791974398,8.119319675279401e-05,0.00016047950754971278,0.00017493169584687266,6.884861924896995e-05,4.666852470957876e-05,0.0013156509471352,1.354892652858738e-05,1.4753275553350705e-05
I5:330_390,0.1684045283510089,0.32030049495819457,0.00454258359300247,0.12809459580954413,0.0035999581055338897,0.07029145798818201,0.0,0.10207028486692173,0.0002485038021699644,0.00028248898854215185,0.0037125211622151054,0.029919837184181064,2.090603888955772e-05,0.16426605951959572,0.0041431031750093945,0.00010267645700930563,0.407131204343348,0.0981097748296029,0.03034382813052742,0.004131362837899002,0.011360629891742762,0.0011510679638846633,0.0008056548878473402,0.4433953549253237,9.258388651089847e-05,0.00016374680706599396,6.724947485163149e-05,2.2038878435297306e-05,5.643600646048095e-05,0.0031690671364998533,0.0,0.0
