"","theta_1","theta_2","mu_1","mu_2","size_1","size_2","prob_1","prob_2","total_mean_1","total_mean_2","foldChange","norm_total_mean_1","norm_total_mean_2","norm_foldChange","chi2LR1","pvalue_LR2","pvalue_LR3","FDR_LR2","FDR_LR3","pvalue","pvalue.adj.FDR","Remark","Type","State"
"ZK666.8",0.463990249195388,0.999045311801876,0.000199063413315122,1.59361861439149,7.92320487617848e-05,11955.8773062305,0.284704781639195,0.999866726114209,5.33504054630815e-05,0.000760704194740274,0.070132918724468,0.000106700810926163,0.00152140838948055,0.070132918724468,12.7623809093251,0.0638719974282551,0.00177825078448335,0.0662599367056335,0.00193329065167974,0.00517969147649777,0.00870497403363655,NA,"DEa","down"
"ins-26",0.460494586725684,0.998982152494705,0.000395544885453218,3.20299801211463,0.000157465178111036,2.03823055559137,0.284741975753829,0.388884119297906,0.000106700810926163,0.00233644859813084,0.0456679470763978,0.000213401621852326,0.00326016083460117,0.0654573908095035,12.6882247365586,0.676719905016997,0.0417602179468151,0.67682977998128,0.0444365076096702,0.00536172352308606,0.00900500905199469,NA,"DEa","down"
"srz-102",0.463989914863882,0.999168765602619,0.000199063284980736,1.89566726984687,7.92319980615081e-05,11947.6425363269,0.284704782615669,0.999841360625193,5.33504054630815e-05,0.000869376222560313,0.0613663038839095,0.000106700810926163,0.00157574440339057,0.0677145422167277,11.5364203998431,0.0617083275798886,0.00223813769320125,0.064096332162906,0.0024274897772902,0.00915227052573542,0.01512961851167,NA,"DEa","down"
"F53E4.2",0.463989756311472,0.999168765465572,0.000199063202584411,1.89566747150386,7.92319765763291e-05,10497.2544720027,0.284704811686895,0.999819445626901,5.33504054630815e-05,0.000869376222560313,0.0613663038839095,0.000106700810926163,0.00157574440339057,0.0677145422167277,11.5362840095385,0.0607609508042074,0.00149333033426313,0.0631282605757999,0.00162697468324388,0.00915284814379946,0.01512961851167,NA,"DEa","down"
"C45G9.8",0.463990188005282,0.999153177382987,0.000199063364862296,1.7966081181747,7.92320424711248e-05,13694.7978805397,0.284704815039216,0.999868828114926,5.33504054630815e-05,0.000815040208650293,0.0654573908095035,0.000106700810926163,0.00152140838948055,0.070132918724468,11.5171309296404,0.0813561100409232,0.00273549158170161,0.0835952690328753,0.00295858627746149,0.00923432044004191,0.0152628914722748,NA,"DEa","down"
"irld-37",0.463989969969149,0.999113507235065,0.00019906331220186,1.59362417221033,7.92320073994805e-05,19364.1916673834,0.284704778768758,0.999917709292537,5.33504054630815e-05,0.000706368180830254,0.0755277586263502,0.000106700810926163,0.00141273636166051,0.0755277586263502,11.5009661743379,0.0739391582929358,0.00245440823731846,0.0762703361214891,0.00265877811637355,0.00930363775637877,0.0153648187083047,NA,"DEa","down"
"C25F6.8",0.463989725077395,0.999113507087291,0.000199063270915295,1.5936239598811,7.92319695984515e-05,16691.011103518,0.284704723847183,0.999904531139034,5.33504054630815e-05,0.000706368180830254,0.0755277586263502,0.000106700810926163,0.00141273636166051,0.0755277586263502,11.500960119888,0.073944930854387,0.00245456488221685,0.0762703361214891,0.00265877811637355,0.00930366381488101,0.0153648187083047,NA,"DEa","down"
"Y53H1B.4",0.463990002482045,0.999113507209408,0.000199063283181424,1.59362430984435,7.92320116113568e-05,10426.747309241,0.284704819283248,0.999847183332421,5.33504054630815e-05,0.000706368180830254,0.0755277586263502,0.000106700810926163,0.00141273636166051,0.0755277586263502,11.500403883614,0.0739700578836657,0.00245524669573483,0.0762794938584382,0.00265898727948779,0.00930605817685148,0.0153648940565978,NA,"DEa","down"
"F10D7.10",0.463989590263914,0.999113507248886,0.000199063179772654,1.59362427833324,7.92319563736194e-05,13455.5535867948,0.284704783097519,0.999881577852026,5.33504054630815e-05,0.000706368180830254,0.0755277586263502,0.000106700810926163,0.00141273636166051,0.0755277586263502,11.500357675427,0.0739549866320868,0.00245483774949262,0.0762703361214891,0.00265877811637355,0.0093062571109126,0.0153648940565978,NA,"DEa","down"
"T10G3.4",0.463989914863882,0.999113505955955,0.000199063284980736,1.59362196326352,7.92319980615081e-05,15013.0280191781,0.284704782615669,0.999893861996569,5.33504054630815e-05,0.000706368180830254,0.0755277586263502,0.000106700810926163,0.00141273636166051,0.0755277586263502,11.5003551505644,0.0739496047466377,0.0024546917112066,0.0762703361214891,0.00265877811637355,0.00930626798099443,0.0153648940565978,NA,"DEa","down"
"K02A6.4",0.460494521190865,0.99900935364238,0.000395544857539249,2.193962132167,0.000157465139870074,24.254017643192,0.284741940666078,0.917046135440142,0.000106700810926163,0.00130406433384047,0.0818217385118793,0.000213401621852326,0.00217344055640078,0.0981860862142552,11.1434953621857,0.162077721085065,0.00297137430226535,0.16460287888616,0.00321004309048659,0.0109747161539675,0.0179631585563622,NA,"DEa","down"
"K09H11.4",0.460494512929697,0.999026066807657,0.000395544844734921,2.23161165778299,0.00015746515230175,18733.6376773528,0.284741963337976,0.999880890946486,0.000106700810926163,0.00130406433384047,0.0818217385118793,0.000213401621852326,0.00217344055640078,0.0981860862142552,11.0853987433975,0.0604784435709252,6.12352377676872e-05,0.0628400459470186,6.89281068339796e-05,0.0112729423159159,0.0184328670142985,NA,"DEa","down"
"fbxa-94",0.460494573152087,0.998966509295542,0.000395544888814347,1.84013312702081,0.000157465155320974,12298.968513672,0.284741944546748,0.999850405515616,0.000106700810926163,0.00103238426429037,0.103353774962374,0.000213401621852326,0.00190176048685068,0.112212669959149,10.8500576529489,0.0686449067387918,0.00202464387184675,0.0709305754442602,0.00219864367572957,0.012564925948634,0.0204655732655809,NA,"DEa","down"
"Y7A5A.13",0.463990118872384,0.999259958610111,0.000199063343480501,2.12926569554094,7.92320342939695e-05,17737.602229805,0.284704815895932,0.999879971932152,5.33504054630815e-05,0.000923712236470333,0.0577565213025031,0.000106700810926163,0.00157574440339057,0.0677145422167277,10.3547344680208,0.128944267186116,0.0074307092416156,0.131724160176862,0.00797650412622673,0.0157793999413512,0.0255603011457817,NA,"DEa","down"
"twk-22",0.463990249195388,0.999235980752086,0.000199063413315122,1.92020064994598,7.92320487617848e-05,13903.9148175746,0.284704781639195,0.999861914034833,5.33504054630815e-05,0.000869376222560313,0.0613663038839095,0.000106700810926163,0.00146707237557053,0.0727304342327816,10.2905305579,0.132331394804587,0.0180416840893929,0.135173102063884,0.0192494628891764,0.0162513004741506,0.0262963381841474,NA,"DEa","down"
"srsx-37",0.463990249195388,0.99922087107689,0.000199063413315122,1.8132231707842,7.92320487617848e-05,11558.7352389743,0.284704781639195,0.999843154226054,5.33504054630815e-05,0.000760704194740274,0.070132918724468,0.000106700810926163,0.00141273636166051,0.0755277586263502,10.2681797199235,0.0772464092528654,0.00404503842379966,0.0794055704626869,0.00435809998961188,0.0164188159761538,0.0265602396180647,NA,"DEa","down"
"fut-4",0.463990249195388,0.999203014738295,0.000199063413315122,1.70442361031615,7.92320487617848e-05,15734.8402101381,0.284704781639195,0.999891690097796,5.33504054630815e-05,0.000706368180830254,0.0755277586263502,0.000106700810926163,0.00135840034775049,0.0785488689714042,10.2546072690558,0.0820270698320538,0.00991559818674437,0.0842688024054339,0.0106232280386486,0.0165213667382889,0.0267237334491841,NA,"DEa","down"
"ins-28",0.463990249195763,0.999203013741945,0.000199063413316056,1.70442276256793,7.92320487603149e-05,12554.8800565374,0.284704781634462,0.999864260638283,5.33504054630815e-05,0.000706368180830254,0.0755277586263502,0.000106700810926163,0.00135840034775049,0.0785488689714042,10.2541950202806,0.0820389623417836,0.00991676410204012,0.0842688024054339,0.0106232280386486,0.0165244914479888,0.0267263881790975,NA,"DEa","down"
"srj-26",0.463990249195388,0.999203013882387,0.000199063413315122,1.70442166998937,7.92320487617848e-05,13221.6742542188,0.284704781639195,0.999871105432903,5.33504054630815e-05,0.000706368180830254,0.0755277586263502,0.000106700810926163,0.00135840034775049,0.0785488689714042,10.2539774226254,0.0820359944641936,0.00991647314214372,0.0842688024054339,0.0106232280386486,0.0165261410008147,0.0267266567567934,NA,"DEa","down"
"clec-28",0.463989967495769,0.999181698994298,0.000199063306927075,1.5936242680715,7.92320045556836e-05,13106.9479785297,0.28470477685569,0.99987842856083,5.33504054630815e-05,0.000652032166920235,0.0818217385118793,0.000106700810926163,0.00130406433384047,0.0818217385118793,10.2490353968307,0.0857047804503522,0.00388879853195312,0.0879744873045638,0.00419367683537412,0.0165636488942003,0.026782856392491,NA,"DEa","down"
"pgp-14",0.463990249195763,0.999181699005781,0.000199063413316056,1.59362425723847,7.92320487603149e-05,10580.8978208522,0.284704781634462,0.999849409350765,5.33504054630815e-05,0.000652032166920235,0.0818217385118793,0.000106700810926163,0.00130406433384047,0.0818217385118794,10.2489325482894,0.0857185391646454,0.00388930306002278,0.0879750418617487,0.00419367683537412,0.0165644303600737,0.026782856392491,NA,"DEa","down"
"T05B4.9",0.463989914863882,0.99918169933546,0.000199063284980736,1.59362394267623,7.92319980615081e-05,11856.5498910739,0.284704782615669,0.999865609322348,5.33504054630815e-05,0.000652032166920235,0.0818217385118793,0.000106700810926163,0.00130406433384047,0.0818217385118793,10.2488113514747,0.085710858045185,0.00388902139832881,0.0879744873045638,0.00419367683537412,0.0165653512867189,0.026782856392491,NA,"DEa","down"
"C25F9.15",0.460494924001816,0.999017616386529,0.00039554517550345,1.76993108728165,0.000157465240865641,11298.2471384185,0.284741907574748,0.999843369166932,0.000106700810926163,0.000923712236470333,0.115513042605006,0.000213401621852326,0.00173875244512063,0.122732607767819,9.66537894903968,0.0584992640404581,0.00109420998304055,0.0608143560018939,0.00119520054890146,0.0216355551864771,0.0345126759553366,NA,"DEa","down"
"K06G5.3",0.460494790774632,0.998977123743771,0.000395545040084615,1.59362426004723,0.000157465215630919,14420.2617869211,0.28474194466281,0.999889499359506,0.000106700810926163,0.000815040208650293,0.130914781619007,0.000213401621852326,0.00163008041730059,0.130914781619007,9.64158063562434,0.0515111446570131,0.000979100489310492,0.0536175483418724,0.00107041601103073,0.0218719150294613,0.0348650169147739,NA,"DEa","down"
"zmp-4",0.460494507570252,0.998977123985893,0.000395544856392506,1.59362561136858,0.000157465151873934,11087.5543115748,0.284741956782213,0.99985628962474,0.000106700810926163,0.000815040208650293,0.130914781619007,0.000213401621852326,0.00163008041730059,0.130914781619007,9.64113507701563,0.0515225676403221,0.000979282206538534,0.05362490777467,0.0010705196791974,0.0218763643095854,0.0348690240999284,NA,"DEa","down"
"cyp-35A3",0.460494545243987,0.998977122743905,0.000395544865873502,1.5936220129178,0.000157465152078594,14537.9925996405,0.284741952165203,0.999890394266479,0.000106700810926163,0.000815040208650293,0.130914781619007,0.000213401621852326,0.00163008041730059,0.130914781619007,9.6407640440782,0.0515108368732889,0.000979095592952839,0.0536175483418724,0.00107041601103073,0.0218800700657444,0.0348718455683344,NA,"DEa","down"
"srx-86",0.463990249195388,0.999325778571022,0.000199063413315122,2.17594994922918,7.92320487617848e-05,10592.7519754735,0.284704781639195,0.999794623430707,5.33504054630815e-05,0.000869376222560313,0.0613663038839095,0.000106700810926163,0.00146707237557053,0.0727304342327817,9.13281661525386,0.0661325483403018,0.00872184063317283,0.0685299853269845,0.00935594920336867,0.0275761563723602,0.0435341774627096,NA,"DEa","down"
"srv-14",0.463990118872384,0.999315337394297,0.000199063343480501,2.06340654654212,7.92320342939695e-05,17417.5790286823,0.284704815895932,0.999881547135413,5.33504054630815e-05,0.000815040208650293,0.0654573908095035,0.000106700810926163,0.00141273636166051,0.0755277586263502,9.09292111158322,0.0906629400702816,0.00969234522735374,0.0930031158755928,0.0103961077138254,0.0280806233946783,0.0442906763888535,NA,"DEa","down"
"R07C12.3",0.463990091409901,0.999288484373884,0.00019906338265163,1.83280351735997,7.92320270246956e-05,11278.595104539,0.284704757138637,0.999837523582235,5.33504054630815e-05,0.000706368180830254,0.0755277586263502,0.000106700810926163,0.00130406433384047,0.0818217385118793,9.03349457801977,0.0889785718458409,0.00640366685947646,0.091282871608024,0.00687881905211876,0.0288488566660715,0.0454416088518904,NA,"DEa","down"
"Y4C6B.2",0.463989756311472,0.999271037322884,0.000199063202584411,1.71439274315709,7.92319765763291e-05,10504.3267495448,0.284704811686895,0.999836818386685,5.33504054630815e-05,0.000652032166920235,0.0818217385118793,0.000106700810926163,0.00124972831993045,0.0853792054037002,9.01685208062096,0.0959352585882005,0.00602576160815549,0.0982971119813166,0.00647853111271973,0.0290676659836211,0.0457724910725389,NA,"DEa","down"
"Y37F4.1",0.463989938930497,0.999271037247105,0.000199063266635275,1.71439244471086,7.92320034787962e-05,10481.1303931222,0.284704815307567,0.999836457328161,5.33504054630815e-05,0.000652032166920235,0.0818217385118793,0.000106700810926163,0.00124972831993045,0.0853792054037002,9.01631567357535,0.0959354281220253,0.0060257701315467,0.0982971119813166,0.00647853111271973,0.0290747454291126,0.0457796376202493,NA,"DEa","down"
"ttr-26",0.460494589213649,0.999170450805749,0.000395544876323704,2.48902487396759,0.00015746517317128,12979.0982912636,0.284741974065534,0.99980826498229,0.000106700810926163,0.00130406433384047,0.0818217385118793,0.000213401621852326,0.00206476852858074,0.103353774962374,9.00889314633037,0.0806586080862826,0.00298862216371432,0.0828854826610227,0.00322839325356952,0.0291728806784309,0.0459060719977825,NA,"DEa","down"
