"","theta_1","theta_2","mu_1","mu_2","size_1","size_2","prob_1","prob_2","total_mean_1","total_mean_2","foldChange","norm_total_mean_1","norm_total_mean_2","norm_foldChange","chi2LR1","pvalue_LR2","pvalue_LR3","FDR_LR2","FDR_LR3","pvalue","pvalue.adj.FDR","Remark","Type","State"
"B0273.1",0.999351019511285,0.990188087178643,1.72633625560469,1.91606484421919,11643.7103986601,10991.636719049,0.999851758564758,0.999825710133759,0.000586854460093897,0.0104325146707238,0.0562524452269171,0.00112035851472471,0.0188002608128668,0.0595927112861087,155.386286451572,0,0,0,0,0,0,NA,"DEg","down"
"tsen-2",0.939891958345528,0.969740843133596,1.63491349912753,1.64125910371869,11140.7629843222,12086.4029483384,0.999853270946333,0.999864224594521,0.0503094323516859,0.0252662464681591,1.99117159785038,0.0982714468629962,0.0496631167137579,1.978761168563,155.076195072499,0,0,0,0,0,0,NA,"DEg","up"
"K02B12.5",0.973039297395719,0.991567352854699,1.62659089151508,1.60443895879591,14336.5437162747,12047.3004374209,0.999886555198002,0.99986683943684,0.0226205719163466,0.00684633775266246,3.30403972657494,0.043854033290653,0.0135296674635949,3.24132380996457,155.063279915165,0,0,0,0,0,0,NA,"DEg","up"
"ech-4",0.919443506522601,0.880643969816913,1.68879660410665,1.83782040698602,17512.0293189303,11104.6364228669,0.999903572925351,0.999834527108538,0.0710627400768246,0.119539230602043,0.594472121988127,0.136043533930858,0.219354488154749,0.62019945466027,154.988095044282,0,0,0,0,0,0,NA,"DEg","down"
"rpt-3",0.92202048210371,0.956055200317453,1.66455560571344,1.64078529227446,19030.9759009138,10681.374272151,0.999912542055869,0.999846411777625,0.0669547588561673,0.0367311454031732,1.82283340530903,0.129801536491677,0.072103890458596,1.80020156563137,154.952141392459,0,3.32042171535818e-11,0,4.75835704701789e-11,0,0,NA,"DEg","up"
"bcat-1",0.996181555555377,0.981910620586172,1.66263990307129,1.68210205674155,14096.7776445664,16563.0830502495,0.999882069231098,0.999898453009066,0.00325437473324797,0.0157574440339057,0.20652935376102,0.0063486982501067,0.030428167789611,0.208645433205292,154.851873129037,0,0,0,0,0,0,NA,"DEg","down"
"ced-5",0.937839857728352,0.967946922831252,1.65732620672466,1.63585736899443,11004.2620495614,16367.2226251141,0.999849415014763,0.999900062831459,0.0533504054630815,0.0266789828298196,1.99971662350825,0.10301963294921,0.0524342534231689,1.96473919668111,154.780850818062,0,1.07159836559845e-11,0,1.56738595086939e-11,0,0,NA,"DEg","up"
"teg-1",0.96045078234333,0.983725403521357,1.6295465089794,1.599238381999,18600.4368202533,13446.4704249689,0.999912399704589,0.999881080450798,0.0331306017925736,0.0130949793523147,2.53002321738807,0.0644472897994025,0.0260269506628994,2.476175201395,154.657122637122,0,0,0,0,0,0,NA,"DEg","up"
"Y105E8A.25",0.958191869246665,0.982043448421158,1.66910908047019,1.61889477312329,17907.3553862696,10690.4767372572,0.999906800670193,0.999848589572256,0.0369184805804524,0.0147793957835253,2.49796954633326,0.0697823303457106,0.0290697674418605,2.40051216389245,154.556437889587,0,5.77998228870058e-05,0,6.51563562968169e-05,0,0,NA,"DEg","up"
"C16D9.8",0.999815624587817,0.992308430012605,2.02550238883076,2.27473330704594,10884.0772050645,14230.1003121384,0.999813936865813,0.999840171910887,0.000213401621852326,0.0105955227124538,0.0201407356336934,0.000373452838241571,0.0174961964790263,0.0213448013509251,154.448689070582,1.0547118733939e-14,0,1.47777212330409e-14,0,0,0,NA,"DEg","down"
"pho-14",0.996607725109864,0.982657082584698,1.61988380958382,1.61978036311126,17382.9137726206,16239.8560384947,0.999906820404758,0.999900268892976,0.00277422108408024,0.0143990436861552,0.192667037099671,0.0054950917626974,0.0280917191914801,0.195612512187008,154.437718939362,0,0,0,0,0,0,NA,"DEg","down"
"vps-54",0.933640331259902,0.964927393137293,1.63766072370188,1.6220580464508,17783.3781286679,13179.5004227895,0.99990791907395,0.999876940825881,0.0559645753307725,0.0289067594001304,1.93603767742018,0.108674775928297,0.0568898065637905,1.91026798107391,154.324250961447,0,1.5674128661658e-12,0,2.38166335855484e-12,0,0,NA,"DEg","up"
"stg-2",0.996623936635358,0.983271512450466,1.81729306714388,1.86116908409123,13428.7036006716,13700.7844087706,0.999864689308663,0.999864174471016,0.00330772513871105,0.0170071723538361,0.194490011031432,0.00613529662825437,0.0311345359704412,0.197057590133322,154.23241473957,0,0,0,0,0,0,NA,"DEg","down"
"C03D6.9",0.96667529654272,0.987447307417041,1.7129915619485,1.65786684633694,10658.1609663437,10336.8919928797,0.999839304707662,0.99983964222557,0.0298762270593257,0.0107041947402739,2.79107656243568,0.0570849338454972,0.0208106933275375,2.7430577610771,154.150568813517,0,0,0,0,0,0,NA,"DEg","up"
"Y105C5B.25",0.999464361548306,0.990803966733797,1.59362432140524,1.98530160044995,13853.7601496546,10009.8718615429,0.999884981333035,0.999801704961617,0.000426803243704652,0.0103238426429037,0.0413415099849496,0.000853606487409304,0.0182569006737666,0.0467552791496453,154.130324852717,4.4199408133494e-08,0,5.41235173645409e-08,0,0,0,NA,"DEg","down"
"R53.4",0.608068213739794,0.614847200671462,2.00793061323865,2.36289056451251,14146.1671541702,19210.7646104413,0.999858078472933,0.999877016869617,0.450330772513871,0.561943055857422,0.801381506221745,0.786971830985915,0.910073896978918,0.864733988743494,154.120285009776,0,0,0,0,0,0,NA,"DEg","down"
"F13G3.6",0.956517652817815,0.981198784907755,1.64042413732969,1.64153547179119,11447.4770070682,16369.8525168035,0.99985672047237,0.999899732091246,0.0365983781476739,0.0157574440339057,2.32260879803376,0.07132949210414,0.0308628559008911,2.31117600824752,154.001957583821,0,1.43485065606797e-07,0,1.77181117397588e-07,0,0,NA,"DEg","up"
"rab-10",0.79736205648098,0.831856760525952,2.05147307785247,1.74858157967431,19192.0722873178,11663.1196011668,0.999893119732713,0.9998500984707,0.240450277422108,0.155400999782656,1.54728912785891,0.415706359368331,0.294012171267116,1.41390867451761,153.934700604361,0,0,0,0,0,0,NA,"DEg","up"
