"","theta_1","theta_2","mu_1","mu_2","size_1","size_2","prob_1","prob_2","total_mean_1","total_mean_2","foldChange","norm_total_mean_1","norm_total_mean_2","norm_foldChange","chi2LR1","pvalue_LR2","pvalue_LR3","FDR_LR2","FDR_LR3","pvalue","pvalue.adj.FDR","Remark","Type","State"
"F23D12.3",1,0.99828733537292,0,3.90229563673111,1,1.53634056874238,1,0.282486364356599,0,0.00505324929363182,0,0,0.00668332971093241,0,37.9464640644974,4.04522082497749e-10,0.999946058110661,5.1617939475632e-10,0.99997928026484,2.9012098612391e-08,6.22536884946207e-08,NA,"DEs","down"
"srz-66",1,0.998201871143708,0,1.6922128685105,1,11200.8737179267,1,0.999848944172347,0,0.00157574440339057,0,0,0.0030428167789611,0,37.9455717053078,0.00117827633032785,0.920559046094754,0.00130133253156783,0.952649092640687,2.90247216261363e-08,6.2273357724958e-08,NA,"DEs","down"
"acr-23",1,0.998238613001312,0,1.78920774527362,1,10317.6348531806,1,0.999826617480325,0,0.00168441643121061,0,0,0.00315148880678113,0,37.9452322448228,0.0016294358997444,0.9090059563365,0.0017880689663179,0.941800805825051,2.90295248950301e-08,6.2276246786004e-08,NA,"DEs","down"
"math-38",0.998340621225594,1,2.02550250069656,0,14877.8102604567,1,0.999863876017655,1,0.00192061459667093,0,Inf,0.00336107554417414,0,Inf,36.9574927381057,0.000359103254786164,0.8789506553162,0.00040303836193546,0.9132725034575,4.69765715216397e-08,1.00181097601073e-07,NA,"DEs","up"
"sri-32",1,0.998288869934753,0,1.74649543714679,1,19642.3700702649,1,0.999911093205372,0,0.00157574440339057,0,0,0.00298848076505108,0,36.5405612553774,0.00160277802415676,0.886412679246649,0.0017594426853436,0.920094718031739,5.75542562497589e-08,1.22434464587986e-07,NA,"DEs","down"
"srh-3",1,0.998269929268032,0,1.69596133909455,1,16435.4802789212,1,0.999896821612526,0,0.00152140838948055,0,0,0.00293414475114106,0,36.54020445051,0.00158297802494634,0.838162079525474,0.00173848183877151,0.873765173443378,5.75642582489877e-08,1.22441284133856e-07,NA,"DEs","down"
"C02B8.12",1,0.998408130443425,0,2.18454509084057,1,13018.3893640249,1,0.999832223594283,0,0.00206476852858074,0,0,0.00347750489024125,0,36.5397183628407,0.0054268897108013,0.899956041613643,0.00586690779546086,0.932973614328516,5.75778870137711e-08,1.2245581542204e-07,NA,"DEs","down"
"ser-1",1,0.998243928073886,0,1.48520548470119,1,16206.2148742824,1,0.999908364204829,0,0.00135840034775049,0,0,0.00260812866768094,0,35.1349215184866,0.0054899788687387,0.731167008037919,0.00593459152960084,0.764165044030129,1.14085366820227e-07,2.40028257460377e-07,NA,"DEs","down"
"sre-6",1,0.998337986104106,0,1.70002953493341,1,14967.6482513224,1,0.99988643262866,0,0.00146707237557053,0,0,0.00282547272332102,0,35.1346124144366,0.00309811651606562,0.936837911964587,0.00337061069215193,0.965521421733621,1.14102524761961e-07,2.4003632486122e-07,NA,"DEs","down"
"srt-12",1,0.998374064666337,0,1.80458260871105,1,12098.3136308956,1,0.99985086239846,0,0.00157574440339057,0,0,0.00293414475114106,0,35.1343434524882,0.0109797810618775,0.919311672639425,0.0117453245361058,0.951598034525098,1.14117456595508e-07,2.40039707883792e-07,NA,"DEs","down"
"irld-30",1,0.998356767840108,0,1.75253061840123,1,13936.3771288544,1,0.99987426357329,0,0.00152140838948055,0,0,0.00287980873723104,0,35.1336249323701,0.00476599246139242,0.925865703624702,0.0051632981994684,0.957416943818729,1.1415735590159e-07,2.4009560167208e-07,NA,"DEs","down"
"Y34F4.6",1,0.99838568440759,0,1.64928386907575,1,16787.9518870346,1,0.999901767537401,0,0.00135840034775049,0,0,0.00266246468159096,0,33.7288289425665,0.0066206951746296,0.84553241275653,0.00713934044213888,0.881001296106262,2.26029656991145e-07,4.69857287353345e-07,NA,"DEs","down"
"F58F6.6",1,0.998441741003995,0,1.81322407504792,1,13275.0687162901,1,0.999863429976768,0,0.00152140838948055,0,0,0.00282547272332102,0,33.728776993512,0.00401923507975599,0.881187586801765,0.00436042410906955,0.915519570703132,2.26035363537491e-07,4.69857287353345e-07,NA,"DEs","down"
"Y38E10A.9",1,0.99842465039235,0,1.75906146287809,1,13632.7557850151,1,0.999870984667758,0,0.00146707237557053,0,0,0.002771136709411,0,33.7284233741035,0.00244387703355253,0.725374785663358,0.00266777999764019,0.758368750795364,2.26074211906457e-07,4.69883825762198e-07,NA,"DEs","down"
"ZC132.9",1,0.998497747131313,0,2.02550240648211,1,14183.0842585264,1,0.999857209253885,0,0.00173875244512063,0,0,0.0030428167789611,0,33.7281201072582,0.000552295759534527,0.901349199158263,0.000617199944328195,0.934339262400488,2.26107533918274e-07,4.69898873119347e-07,NA,"DEs","down"
"F54D1.1",1,0.998509379109408,0,1.82259636748038,1,14209.6513193283,1,0.999871751770556,0,0.00146707237557053,0,0,0.00271680069550098,0,32.3229568561124,0.00115414312721884,0.917976333906553,0.00127502181916572,0.950375498632667,4.47421045324248e-07,9.21690857513064e-07,NA,"DEs","down"
"srz-11",1,0.998492514125154,0,1.76615176628489,1,18152.387276706,1,0.999902713625659,0,0.00141273636166051,0,0,0.00266246468159096,0,32.3228433425459,0.00101769939980123,0.896973505589915,0.00112620646775812,0.930273052350177,4.47445699158777e-07,9.21690857513064e-07,NA,"DEs","down"
"F09C12.2",1,0.998585809421836,0,2.15163113836635,1,11748.6194605869,1,0.999816894472578,0,0.00179308845903065,0,0,0.0030428167789611,0,32.3224930491503,0.0018918786437857,0.866050885200515,0.00207236995567172,0.901617957213989,4.47521787405591e-07,9.21690857513064e-07,NA,"DEs","down"
"F22H10.1",1,0.998474058317549,0,1.70919284679905,1,13226.7984124719,1,0.999870794733783,0,0.00135840034775049,0,0,0.00260812866768094,0,32.3220933458045,0.00086505091604494,0.895721236156366,0.000959178047491105,0.929110290258093,4.47608623832529e-07,9.21690857513064e-07,NA,"DEs","down"
"ZC196.8",1,0.998492501483328,0,1.7661506996917,1,10112.0442533937,1,0.999825372374098,0,0.00141273636166051,0,0,0.00266246468159096,0,32.3219281574325,0.00135772597520178,0.935917415698364,0.00149469967067161,0.964843684550564,4.47644516343715e-07,9.21690857513064e-07,NA,"DEs","down"
"ZK757.10",1,0.998595422978463,0,2.20504303890865,1,10445.4294148454,1,0.999788943320347,0,0.00184742447294067,0,0,0.00309715279287111,0,32.3219201369649,0.0117607731921524,0.943617601282677,0.0125731278833146,0.970578925708701,4.47646259060797e-07,9.21690857513064e-07,NA,"DEs","down"
"ZK402.1",0.998460033972715,1,1.5936248502391,0,10498.9414924979,1,0.999848233939277,1,0.00122705932565087,0,Inf,0.00245411865130175,0,Inf,31.4797019617899,0.00012625078171935,0.910070223522859,0.000143461504407157,0.942824180440769,6.73622529978601e-07,1.38223046698115e-06,NA,"DEs","up"
"R09H10.1",1,0.998576974633805,0,1.83280546626324,1,17540.3474644978,1,0.999895520087124,0,0.00141273636166051,0,0,0.00260812866768094,0,30.916554481032,0.0116829965570833,0.928572291536313,0.0124910628814776,0.959977717128712,8.85141545170498e-07,1.80632429060593e-06,NA,"DEs","down"
"srbc-61",1,0.998542075277899,0,1.7143936473459,1,18796.6459605546,1,0.999908800894597,0,0.00130406433384047,0,0,0.0024994566398609,0,30.9163828240834,0.00325265488895476,0.911725442362145,0.00353717964797623,0.944300752408711,8.85215206580803e-07,1.80632429060593e-06,NA,"DEs","down"
"lgc-37",1,0.998521976305917,0,1.65431761837257,1,11737.1551351403,1,0.999859072793963,0,0.00124972831993045,0,0,0.00244512062595088,0,30.9161117376892,0.00206892764291855,0.785220293506893,0.00226349245722019,0.819823221695333,8.85331547739732e-07,1.80635709672469e-06,NA,"DEs","down"
"srh-131",1,0.998630674233586,0,2.0634057963191,1,10437.0437560918,1,0.999802338862479,0,0.00163008041730059,0,0,0.00282547272332102,0,30.9157269715367,0.00111913564092558,0.923530330047969,0.00123668051809159,0.955483176536024,8.85496702629496e-07,1.80648015967649e-06,NA,"DEs","down"
"irld-12",1,0.998618902821586,0,2.00647481642955,1,10855.1519727378,1,0.999815193374388,0,0.00157574440339057,0,0,0.002771136709411,0,30.9154061139222,0.000536428271346479,0.937648149071919,0.000599872588090099,0.966194814031954,8.85634449332429e-07,1.80648015967649e-06,NA,"DEs","down"
"W02H3.1",1,0.998542074644204,0,1.71439273600346,1,10706.7330290257,1,0.999839902773158,0,0.00130406433384047,0,0,0.0024994566398609,0,30.9152704995402,0.00701763952872581,0.899801646574512,0.00756010134609146,0.932970567732536,8.85692675978156e-07,1.80648015967649e-06,NA,"DEs","down"
"F41H8.1",1,0.99871715479711,0,2.20250729854896,1,14725.7571846656,1,0.999850454010969,0,0.00168441643121061,0,0,0.00282547272332102,0,29.5113039354683,0.00219851936960402,0.893593631197809,0.00240377694653191,0.92715795320507,1.74850996359499e-06,3.52440764199232e-06,NA,"DEs","down"
"pgp-7",1,0.998590115848709,0,1.65719198121238,1,16225.0037619821,1,0.99989787227416,0,0.00119539230602043,0,0,0.00233644859813084,0,29.51079507815,0.00998487165904716,0.85176549185228,0.0107083828756491,0.887345751701343,1.74894074356224e-06,3.5248815791495e-06,NA,"DEs","down"
"lgc-48",1,0.998628130425472,0,1.78232769938951,1,13528.1050515212,1,0.999868267366207,0,0.00130406433384047,0,0,0.00244512062595088,0,29.5101211288941,0.000681612841204937,0.926752644226576,0.000758236587236553,0.958253678293866,1.74951144715774e-06,3.52524306363872e-06,NA,"DEs","down"
"Y38H6C.4",1,0.998590116021578,0,1.6571921206962,1,11402.0393770845,1,0.999854679391841,0,0.00119539230602043,0,0,0.00233644859813084,0,29.5097560734844,0.00998856278208782,0.852045950091417,0.0107110360758397,0.887562873520441,1.74982065559437e-06,3.5254718106898e-06,NA,"DEs","down"
"oac-50",1,0.998567973215683,0,1.59362420445985,1,10757.8099244258,1,0.999851885450968,0,0.00114105629211041,0,0,0.00228211258422082,0,29.5094737824293,0.00344555593879858,0.932757181665909,0.00374398034626906,0.962362321256511,1.75005979852205e-06,3.5255593570584e-06,NA,"DEs","down"
"nhr-268",1,0.998695897940713,0,1.79161483560477,1,16351.6488935813,1,0.999890444164659,0,0.00124972831993045,0,0,0.00233644859813084,0,28.1052697487946,0.00300983344714911,0.963244601391949,0.00327658814781983,0.973650058261781,3.45186148453802e-06,6.87118239777207e-06,NA,"DEs","down"
"R09D1.13",1,0.998752038478613,0,2.04636741409013,1,12627.4005992,1,0.999837968565092,0,0.00146707237557053,0,0,0.00255379265377092,0,28.104650028108,0.00246660931141363,0.904846040059744,0.00269226370742503,0.937727390102291,3.45289563330464e-06,6.87118239777207e-06,NA,"DEs","down"
"F59A7.2",1,0.9987931393614,0,12.2916002058735,1,0.838849526158352,1,0.0638858183289768,0,0.0133123234079548,0,0,0.0148337317974353,0,28.104648653606,2.36820073551414e-08,0.999359576279771,2.91879082248241e-08,0.99984651451736,3.45289792735848e-06,6.87118239777207e-06,NA,"DEs","down"
"srh-74",1,0.99865825079618,0,1.66035244332521,1,18309.9795422942,1,0.999909328031085,0,0.00114105629211041,0,0,0.0022277765703108,0,28.1046365007219,0.00120402584729751,0.941471598541084,0.00132893732652798,0.969031912008926,3.45291821035598e-06,6.87118239777207e-06,NA,"DEs","down"
"Y38H6C.13",1,0.998658251516997,0,1.66035156281745,1,14540.2159830659,1,0.999885822742223,0,0.00114105629211041,0,0,0.0022277765703108,0,28.1045064371749,0.00120424799373708,0.94163206170756,0.00132906344914816,0.969031912008926,3.45313529248603e-06,6.87118239777207e-06,NA,"DEs","down"
"srh-68",1,0.998636164988559,0,1.59362425529646,1,12922.2200974251,1,0.999876690867757,0,0.00108672027820039,0,0,0.00217344055640078,0,28.1041509794993,0.00118338719378186,0.960688274079041,0.00130662575975914,0.973650058261781,3.45372863730375e-06,6.87160410045991e-06,NA,"DEs","down"
"cutl-10",0.978286421822933,0.968366146526631,1.7346440861507,1.81040707842726,0.723432501297111,0.826290813284257,0.294308364918866,0.313380920841068,0.0246478873239437,0.0366224733753532,0.67302628829356,0.0376653862569356,0.0572701586611606,0.657679097412374,27.0873644099884,0.000718447509962417,0.48460969149957,0.000798635145965621,0.507341213398598,5.64422002580223e-06,1.11473654883636e-05,NA,"DEs","down"
"sri-72",1,0.998726380042764,0,1.66384440879232,1,17968.9476794893,1,0.999907413033409,0,0.00108672027820039,0,0,0.00211910454249076,0,26.699431978648,0.0211748744882511,0.934369620489711,0.0224853002667862,0.963864500078141,6.80644667405694e-06,1.3405132003764e-05,NA,"DEs","down"
"srh-137",1,0.998746024617458,0,1.73324021724128,1,15468.0371617959,1,0.999887959538364,0,0.00114105629211041,0,0,0.00217344055640078,0,26.6993440276033,0.00835826317278476,0.958848455246859,0.0089839297058723,0.973650058261781,6.80673554454003e-06,1.3405132003764e-05,NA,"DEs","down"
"srx-117",1,0.998779457110358,0,1.86975465101247,1,16992.2783792823,1,0.999889976559209,0,0.00124972831993045,0,0,0.00228211258422082,0,26.6988210204258,0.0207884065630729,0.92873168916048,0.0220787214531947,0.959977717128712,6.808453586582e-06,1.34052342764542e-05,NA,"DEs","down"
"C43F9.7",1,0.998726379869835,0,1.6638434734138,1,10033.5264509037,1,0.999834199110868,0,0.00108672027820039,0,0,0.00211910454249076,0,26.6986181135617,0.02118712094775,0.934840350612651,0.0224963656016789,0.96418862449124,6.80912023787172e-06,1.34052342764542e-05,NA,"DEs","down"
"ZC190.6",1,0.998818423981992,0,2.06937224173436,1,13461.6257157593,1,0.999846299828672,0,0.00141273636166051,0,0,0.00244512062595088,0,26.698422261922,0.0108120429113765,0.899623318055484,0.0115709145820152,0.932864176285124,6.80976377098741e-06,1.34052342764542e-05,NA,"DEs","down"
"C32A9.1",1,0.998746024333682,0,1.73324022948428,1,10289.1333854165,1,0.999831574901071,0,0.00114105629211041,0,0,0.00217344055640078,0,26.6981095654265,0.0176040912117841,0.888830750865897,0.0187322856908948,0.922449233482256,6.81079136088947e-06,1.34057923257713e-05,NA,"DEs","down"
"F48B9.3",0.998828359971172,1,2.04906640729603,0,44.8900886894653,1,0.95634632956064,1,0.00138711054204012,0,Inf,0.00240076824583867,0,Inf,26.002923307667,0.022516199105411,0.999168709385164,0.0238664349116978,0.999736741624723,9.52397503029001e-06,1.86342239515318e-05,NA,"DEs","up"
"grl-9",1,0.998831306282761,0,1.81322545191296,1,17853.0674324306,1,0.999898446509576,0,0.00114105629211041,0,0,0.00211910454249076,0,25.2940642628784,0.00128488805113669,0.93140844135477,0.00141617469130099,0.96130287160926,1.34018305836259e-05,2.60441452945134e-05,NA,"DEs","down"
"srw-87",1,0.998846815326177,0,1.88473199777723,1,18884.5370523322,1,0.999900207036606,0,0.00119539230602043,0,0,0.00217344055640078,0,25.2940282861001,0.00160576491826614,0.958824975621427,0.00176256448619377,0.973650058261781,1.34020628087539e-05,2.60441452945134e-05,NA,"DEs","down"
"Y22D7AR.3",1,0.998831306129426,0,1.8132242554193,1,17563.4030482316,1,0.999896771879874,0,0.00114105629211041,0,0,0.00211910454249076,0,25.2938240600344,0.00128490265416903,0.931418212532446,0.00141617469130099,0.96130287160926,1.3403381135535e-05,2.60441452945134e-05,NA,"DEs","down"
"cutl-1",0.998794813400943,1,1.59362426207345,0,18095.6423678943,1,0.999911941013381,1,0.00101365770379855,0,Inf,0.00192061459667093,0,Inf,24.6342562317761,0.00282895975405184,0.761006851034732,0.00308268036174763,0.795081784663152,1.84124867711466e-05,3.55426295584461e-05,NA,"DEs","up"
"grl-25",0.990726605533107,0.994966269821305,2.83625869235045,2.74177675652678,65.5044792821417,13.445575176222,0.958498272386098,0.830622280412655,0.0176056338028169,0.00912845033688329,1.92865526492287,0.0263017498932992,0.013801347533145,1.90573781510346,24.3549927457889,4.43012293516176e-11,0.144161674662899,5.76032871358237e-11,0.152846112895604,2.1060028742359e-05,4.054038656078e-05,NA,"DEs","up"
"F37A8.1",1,0.998840740239462,0,1.59362425571763,1,13850.0909135256,1,0.999884950869956,0,0.000923712236470333,0,0,0.00184742447294067,0,23.8879481656188,0.010679649118857,0.950612766178535,0.0114322075892187,0.972800837222323,2.63623060251517e-05,5.05623535235771e-05,NA,"DEs","down"
"srz-103",1,0.998927659077638,0,1.9761481603022,1,18940.7403286677,1,0.999895677678398,0,0.00119539230602043,0,0,0.00211910454249076,0,23.8878036405906,0.0191575721545663,0.888097670974945,0.0203694907175504,0.921766074676607,2.63641373084988e-05,5.05623535235771e-05,NA,"DEs","down"
"E03G2.1",1,0.998840740164277,0,1.59362798091413,1,15814.5356110695,1,0.999899240328855,0,0.000923712236470333,0,0,0.00184742447294067,0,23.8877016858488,0.010678562292887,0.95052674325612,0.0114320374911686,0.972793609978019,2.63654292580462e-05,5.05623535235771e-05,NA,"DEs","down"
"T13F3.7",1,0.998985047276628,0,2.40909792476804,1,15586.7887100524,1,0.999845463637421,0,0.00152140838948055,0,0,0.00244512062595088,0,23.8876262228241,1.06820533185559e-05,0.912497637710749,1.2420054443621e-05,0.945021090836956,2.63663855506469e-05,5.05623535235771e-05,NA,"DEs","down"
"Y47D3A.34",1,0.998881891179575,0,1.74945297562576,1,18903.9242102553,1,0.999907464129193,0,0.00103238426429037,0,0,0.0019560965007607,0,23.8875924114644,0.0121559392365213,0.931585204896595,0.0129922071132074,0.961394682888763,2.63668140306761e-05,5.05623535235771e-05,NA,"DEs","down"
"lips-8",1,0.998881884659014,0,1.74945677653641,1,14047.9674730404,1,0.999875480994722,0,0.00103238426429037,0,0,0.0019560965007607,0,23.8875539129428,0.00951642900581173,0.932446608473637,0.0102109741640481,0.96212246368469,2.63673019179622e-05,5.05623535235771e-05,NA,"DEs","down"
"cyp-33C11",1,0.998840739293916,0,1.59362463518523,1,10883.8802318858,1,0.999853600802667,0,0.000923712236470333,0,0,0.00184742447294067,0,23.887082489624,0.0106820339720021,0.950801524539004,0.0114327737412098,0.972832387868161,2.63732769411051e-05,5.05646349791433e-05,NA,"DEs","down"
"T21D9.2",1,0.998840740342863,0,1.59362438246987,1,11726.9384484547,1,0.999864124139954,0,0.000923712236470333,0,0,0.00184742447294067,0,23.8870171684223,0.010681233379761,0.950738159232796,0.0114327737412098,0.972832387868161,2.63741049566502e-05,5.05646349791433e-05,NA,"DEs","down"
"R11A5.3",0.913152857022678,0.927014108792207,2.42895151160229,2.38826957390816,20.5824305864992,18.3818722497461,0.894445648625222,0.885014286653149,0.132842509603073,0.108726363833949,1.22180587043226,0.210947503201024,0.174309932623343,1.21018636188019,23.385958259747,0,0.06243559857202,0,0.0663853089157924,3.35525331048858e-05,6.40545127071763e-05,NA,"DEs","up"
"srh-44",1,0.998930722830927,0,1.67691626888029,1,14548.6883905355,1,0.999884750916316,0,0.000923712236470333,0,0,0.00179308845903065,0,22.4825614126481,0.00641153876040623,0.920672226790264,0.00691622077998466,0.95268619469646,5.17611721991829e-05,9.79688784382225e-05,NA,"DEs","down"
"Y18D10A.23",1,0.998930722892089,0,1.67691661686348,1,18844.2832299921,1,0.99991101983641,0,0.000923712236470333,0,0,0.00179308845903065,0,22.4823569245875,0.0064104594310137,0.920532773457027,0.00691566201314263,0.952649092640687,5.17662478992653e-05,9.79688784382225e-05,NA,"DEs","down"
"sru-45",1,0.998949766824649,0,1.75906126600426,1,14411.6772965864,1,0.999877956843716,0,0.000978048250380352,0,0,0.00184742447294067,0,22.4821079924535,0.00649924829064974,0.938545918130321,0.00700960684065524,0.966877306745176,5.17724274370357e-05,9.79688784382225e-05,NA,"DEs","down"
"W03G9.10",1,0.998908931925224,0,1.59361926828757,1,14585.4789599355,1,0.999890751262144,0,0.000869376222560313,0,0,0.00173875244512063,0,22.4820722066753,0.00629461705406309,0.965032985878255,0.00679425986560866,0.973650058261781,5.17733158503786e-05,9.79688784382225e-05,NA,"DEs","down"
"pgp-9",1,0.998930722960481,0,1.67691661309578,1,12935.5847406614,1,0.999870380869034,0,0.000978048250380352,0,0,0.00179308845903065,0,22.4820559189528,0.0127099043607997,0.925410734350954,0.0135748610078068,0.957109775336265,5.17737202123669e-05,9.79688784382225e-05,NA,"DEs","down"
"str-243",1,0.999034553337491,0,2.30750858939469,1,13402.0022871695,1,0.999827853233434,0,0.00135840034775049,0,0,0.0022277765703108,0,22.4820417256475,0.0173513881342001,0.957236599244371,0.0184713645393023,0.973650058261781,5.17740725805016e-05,9.79688784382225e-05,NA,"DEs","down"
"F15H9.1",1,0.999016648603473,0,2.15497991596909,1,10182.9659718198,1,0.999788418819356,0,0.00124972831993045,0,0,0.00211910454249076,0,22.4816159045549,0.0197547589598041,0.955558655469041,0.0209899638106758,0.973650058261781,5.17846452816606e-05,9.79785937192184e-05,NA,"DEs","down"
"ZC404.16",1,0.998949766880521,0,1.75906133003556,1,10129.7476827939,1,0.999826377124897,0,0.000978048250380352,0,0,0.00184742447294067,0,22.4812167508066,0.00650134722637452,0.938818556753834,0.00701125681275684,0.967077309298263,5.17945578132339e-05,9.79870580240704e-05,NA,"DEs","down"
"ins-23",0.463990249195763,0.998509061180576,0.000199063413316056,3.64440788711089,7.92320487603149e-05,0.728065519089899,0.284704781634462,0.166511137164928,5.33504054630815e-05,0.00418387307107151,0.0127514397680851,0.000106700810926163,0.00543360139100196,0.019637217242851,21.8622136702367,0.0113007438891075,0.779973371046474,0.0120865669514545,0.814552168457452,6.96819930118275e-05,0.000131125003770742,NA,"DEs","up"
"F52G3.4",0.998593943504077,0.463994811861693,1.59362287382055,0.000202742657524279,17956.9996699226,8.06967492961863e-05,0.999911261263739,0.284705469156238,0.00112035851472471,5.43360139100196e-05,20.6190781049936,0.00224071702944942,0.000108672027820039,20.6190781049936,21.0818452243216,0.000246422244628675,0.0655476888134857,0.000277735070334395,0.0696702205316318,0.000101235218891271,0.000189216070499548,NA,"DEs","down"
"srw-113",1,0.999061091983253,0,2.02550239497148,1,19148.9012275103,1,0.999894234758268,0,0.00108672027820039,0,0,0.00190176048685068,0,21.0771750228289,0.0307485096882819,0.945340096083728,0.0323696179919365,0.971196629732449,0.000101461588732477,0.000189542197102028,NA,"DEs","down"
"nhr-189",1,0.998998815455914,0,1.68242455532433,1,17216.6827559741,1,0.999902288949172,0,0.000869376222560313,0,0,0.00168441643121061,0,21.0766906568063,0.0108885731618044,0.949788098299946,0.0116507921967544,0.972346350626965,0.000101485095322262,0.000189542197102028,NA,"DEs","down"
"C50B6.1",1,0.998977123432164,0,1.59362400150185,1,16873.4183831652,1,0.999905563089328,0,0.000815040208650293,0,0,0.00163008041730059,0,21.0764945648402,0.0278548781688779,0.949974458221496,0.0293660875441191,0.972346350626965,0.000101494613331754,0.000189542197102028,NA,"DEs","down"
"T09E11.10",1,0.999091281468719,0,2.27217311208293,1,11745.0298162784,1,0.999806579152035,0,0.00124972831993045,0,0,0.00206476852858074,0,21.0763093715128,0.0237624998613173,0.942141140728549,0.0251442066728016,0.969203311103518,0.000101503603153974,0.000189542197102028,NA,"DEs","down"
"sra-6",1,0.999061091954319,0,2.02550238685649,1,13706.2699264601,1,0.999852242578418,0,0.00108672027820039,0,0,0.00190176048685068,0,21.0763018967018,0.0237305443531692,0.931093484165183,0.0251147071927708,0.961128757847931,0.0001015039660196,0.000189542197102028,NA,"DEs","down"
"srt-65",1,0.999017615877397,0,1.76993133695046,1,16067.7768537584,1,0.999889858042631,0,0.000923712236470333,0,0,0.00173875244512063,0,21.0762439911907,0.023695219728828,0.95443209476411,0.0250859420004435,0.973650058261781,0.000101506777094085,0.000189542197102028,NA,"DEs","down"
"srj-11",1,0.999017614407563,0,1.76993723530744,1,10317.6022466069,1,0.999828484019786,0,0.000923712236470333,0,0,0.00173875244512063,0,21.0762078564592,0.0237040479306559,0.954740600146082,0.025093132024891,0.973650058261781,0.000101508531326067,0.000189542197102028,NA,"DEs","down"
"T02E1.7",1,0.999061092107937,0,2.02550291741372,1,12775.258098313,1,0.99984147624952,0,0.00108672027820039,0,0,0.00190176048685068,0,21.0760764227201,0.0233559147117338,0.938420141594065,0.0247288474775318,0.966828578728791,0.000101514912291156,0.000189542197102028,NA,"DEs","down"
"Y38E10A.2",1,0.99911537563858,0,1.96552664948912,1,19388.8583256728,1,0.999898636248544,0,0.000978048250380352,0,0,0.00173875244512063,0,19.6713281732171,0.0155888900486202,0.0527185929185792,0.0166166400241392,0.0560681167780469,0.000198554493178849,0.000365081647205316,NA,"DEs","down"
"Y116A8C.33",1,0.99908541668553,0,1.78232567298499,1,17838.7072842831,1,0.999900096594211,0,0.000869376222560313,0,0,0.00163008041730059,0,19.6709990592335,0.00836929806664155,0.937623919053191,0.00899500586068428,0.966194814031954,0.000198585655695416,0.000365081647205316,NA,"DEs","down"
"Y62H9A.14",1,0.999045319572855,0,1.59362556692518,1,15088.589795444,1,0.99989439322754,0,0.000760704194740274,0,0,0.00152140838948055,0,19.6709570180969,0.00524244350958514,0.954209046592268,0.00567248410662997,0.973650058261781,0.000198589636756896,0.000365081647205316,NA,"DEs","down"
"srh-268",1,0.999085422225129,0,1.78233099847122,1,13307.6357443158,1,0.999866084979194,0,0.000869376222560313,0,0,0.00163008041730059,0,19.6708967582596,0.00837085796184656,0.937780238992314,0.00899589760030963,0.96625010825335,0.000198595343166352,0.000365081647205316,NA,"DEs","down"
"F21C10.1",1,0.999045315499252,0,1.5936240569688,1,10130.4253748019,1,0.999842714067438,0,0.000760704194740274,0,0,0.00152140838948055,0,19.6708850144982,0.00524400785350954,0.954466273659882,0.00567318025599205,0.973650058261781,0.000198596455281086,0.000365081647205316,NA,"DEs","down"
"srv-3",1,0.999045320778041,0,1.59363080773237,1,11281.983428866,1,0.999858765460695,0,0.000760704194740274,0,0,0.00152140838948055,0,19.670817953114,0.00524352192435396,0.954386372661255,0.00567315272749984,0.973650058261781,0.000198602806002146,0.000365081647205316,NA,"DEs","down"
"T25B6.3",1,0.999066900252823,0,1.6887204894912,1,13954.2577115639,1,0.999878996347706,0,0.000815040208650293,0,0,0.00157574440339057,0,19.6707388736889,0.001023532551225,0.910373989933454,0.00113245810786637,0.943059577564967,0.000198610295092716,0.000365081647205316,NA,"DEs","down"
"srz-23",1,0.999066901560043,0,1.68871434037665,1,10088.1225248132,1,0.999832631721214,0,0.000815040208650293,0,0,0.00157574440339057,0,19.6707376148339,0.00102379029111965,0.910586159172328,0.00113264155770421,0.943200057256018,0.000198610414312794,0.000365081647205316,NA,"DEs","down"
"F54E2.5",1,0.999113507355589,0,1.59362436420765,1,13151.2897413854,1,0.999878838402205,0,0.000706368180830254,0,0,0.00141273636166051,0,18.2658551183388,0.0212872538591246,0.94505616900851,0.022587644547603,0.971196629732449,0.000387663253696213,0.000701921293207656,NA,"DEs","down"
"irld-36",1,0.99913496669081,0,1.69597210413519,1,17454.7650383028,1,0.999902845593782,0,0.000760704194740274,0,0,0.00146707237557053,0,18.2658402914877,0.0158913454115159,0.925211519093777,0.0169346402101787,0.957061789692303,0.000387665985191576,0.000701921293207656,NA,"DEs","down"
"srz-19",1,0.999134966895327,0,1.6959723269198,1,11777.0220665509,1,0.999856013844518,0,0.000760704194740274,0,0,0.00146707237557053,0,18.2657601749066,0.0158952863576144,0.925413282776428,0.0169373748422253,0.957109775336265,0.000387680745101315,0.000701921293207656,NA,"DEs","down"
"srg-56",1,0.999113507248279,0,1.59362426398822,1,16568.669860454,1,0.999903826256869,0,0.000706368180830254,0,0,0.00141273636166051,0,18.2657396007785,0.0212842963741375,0.94494181041027,0.022587644547603,0.971196629732449,0.000387684535571364,0.000701921293207656,NA,"DEs","down"
"gcy-27",1,0.999113507246543,0,1.59362426287244,1,17364.2384032802,1,0.999908232196399,0,0.000706368180830254,0,0,0.00141273636166051,0,18.2656987790353,0.0212837749515005,0.944921648021467,0.022587644547603,0.971196629732449,0.000387692056465494,0.000701921293207656,NA,"DEs","down"
