,cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9,cluster10,cluster11,cluster12,cluster13,cluster14
AWC:390_510,0.1764985946281199,0.03730987449195566,0.0015553086168272696,0.025412630054537654,0.4876963200893438,0.001905042769213463,4.88472504926529e-05,0.07969094486493279,0.1896417479816306,6.617687670477664e-05,3.8003566254657335e-05,6.465673405459036e-05,3.080822437710888e-05,1.8444397488927025e-05,2.25994540661029e-05
AWC:510_650,0.15856841673835906,0.04692747667538566,0.002358409771422512,0.05975347086479899,0.358865848584223,0.019833118707784106,0.00012802883552967892,0.10606043717756954,0.24703460367866115,2.3724193165244015e-05,0.00024266168267725885,7.18883956688213e-05,4.7039348517294175e-05,0.0,8.487534623772644e-05
AWC:gt_650,0.14909886724835011,0.056991535098440356,0.004022517419199935,0.08129896680139456,0.29773302964626847,0.04313603661105568,7.572891404324008e-05,0.1267375549912793,0.23923507804623945,5.4239672404776315e-05,0.001340391447199177,0.00021065655625397884,4.142877835107677e-05,2.3968769519824962e-05,0.0
B:270_330,0.20351408449052677,0.046749877667368836,0.00582730558135556,0.0037397740473731904,0.6380086949721111,0.0002149424350918201,5.873189877271745e-05,0.08958817009043388,0.012096425949832965,4.741377244672502e-05,0.00010074152081153618,5.383757387499099e-05,0.0,0.0,0.0
B:330_390,0.19772832262444434,0.05301264009090646,0.004760512443765261,0.006543948956562516,0.5977669931379318,0.00047046390878515744,0.0001026224390267907,0.12002622049451099,0.018695429928557973,0.00019653068492942835,0.00046769587096924997,0.00015388239858063222,2.5219900100490026e-05,2.6552659048889903e-05,2.2964461880121e-05
BAG:390_510,0.18222674676941245,0.036634020942769546,0.002270389374821199,0.018533701789732317,0.4659955931316156,0.001287264109790268,3.286890783923452e-05,0.08516039824131054,0.2075279943676489,0.00014557679860895535,4.1999160016799665e-05,0.00010195448264947744,2.1506816240486785e-05,0.0,1.9985107544225928e-05
BAG:510_650,0.13553432518949762,0.039253857474376846,0.0026093610597654874,0.058180683766039236,0.31646739650145356,0.019577477219026813,3.122714914966937e-05,0.10324401959140146,0.3246160442839881,0.00011364634608568198,4.330847242724638e-05,0.00011129151188751018,2.8258010378061464e-05,1.330993242444924e-05,0.00017579349209830266
B_F_K_Kp_U_Y:390_450,0.17113796521188682,0.09475273098004884,0.004176205299999617,0.022524133851024312,0.4881220525402989,0.002431529687388214,7.796218243999681e-05,0.13541047503196396,0.08061165421773854,2.6608606755749244e-05,0.00019340419229470655,0.0,0.00014670971117858628,0.0003885684869818168,0.0
B_F_K_Kp_U_Y:450_510,0.16463018693187614,0.11104621563292659,0.004608115843808909,0.048912113725116044,0.4201350049841921,0.0026200935317359795,0.00016634535351574707,0.13907057566595715,0.1075426822848984,0.00015914870657748854,0.00021559098042183043,0.00012460480127384765,0.00018886057750829876,0.0005659648770730456,1.4496103118492176e-05
B_F_K_Kp_U_Y:510_580,0.13571592589983078,0.10788851889604363,0.005860128756689689,0.13322839662098043,0.2902697966769152,0.004002609470004991,0.0004243824430378358,0.22685374773899436,0.09354371544264946,0.00026870033851114785,0.00019301299125113752,9.558347919556862e-05,0.00020060223745336077,0.001440008188181308,1.4870820261113144e-05
B_F_K_Kp_U_Y:580_650,0.10817934261496569,0.07899533361459493,0.009538552014216495,0.19288142267224076,0.20149907311522777,0.004812641429831626,0.0002830002940462036,0.32436630486199003,0.07751027244019995,0.0005398176913537631,0.0004364157046241962,0.00015239264117413928,0.0001759163374627648,0.0006176504429869981,1.1864125084698091e-05
BWM_anterior:210_270,0.21043289879984672,0.03737081452787982,0.0018019546442014582,0.0007055512306850938,0.6344042313304284,0.00010742130960394922,8.018773815506069e-05,0.11188690926601086,0.0030650880340326843,5.6080984168822316e-05,2.551886509840296e-05,4.700312701919281e-05,3.2276825420904936e-06,1.3112460327242628e-05,0.0
BWM_anterior:270_330,0.19621352339973544,0.034658016503130516,0.0013964295237314888,0.0007228057846098862,0.5978220868052084,0.00011779650813487057,5.6594410796090037e-05,0.16568920272799081,0.00321616520679798,3.295497549011261e-05,2.003341975082833e-05,3.345581098388332e-05,1.642740419567923e-05,6.010025925248499e-07,3.906516851411525e-06
BWM_anterior:330_390,0.15718586896399608,0.035131061847072244,0.0009848444933349709,0.001742609809860505,0.5127137293853277,0.00015465824834308328,6.741256550187503e-05,0.28675011534259914,0.005172737436972257,3.235402475052843e-05,1.4323918078407325e-05,3.325553008413449e-05,1.1419067559010036e-05,2.1035124450807955e-06,3.50585407513466e-06
BWM_anterior:390_450,0.1214177171370925,0.03744662591226381,0.0009343376394532481,0.003956110571166969,0.3639425402384704,0.00023228226692668122,3.3455056987283975e-05,0.46141144481473156,0.010502183443292627,5.208571746523253e-05,3.0049452383788e-05,3.0349946907625874e-05,8.313681826181347e-06,5.008242063964667e-07,2.0032968255858666e-06
BWM_anterior:450_510,0.09589764367083686,0.037508986816130345,0.0011136839253611357,0.00902428624442056,0.2619059784669073,0.0005495282773125071,8.01499766362818e-06,0.5779162969748993,0.015955155286572233,2.7952304351903278e-05,2.1239743808614677e-05,3.8471988785415265e-05,2.925474147224286e-05,2.705061711474511e-06,8.014997663628181e-07
BWM_anterior:510_580,0.08104091754020895,0.03353394737064407,0.0012804958746169975,0.011779395490900665,0.2262584821663822,0.0012652099739697202,1.0659904398759266e-05,0.6270455451454997,0.01760282081183418,0.0001117278659152976,2.7152586676084927e-05,3.670627458063333e-05,1.1062164942108674e-06,2.0113027167470316e-06,3.82147516181936e-06
BWM_anterior:580_650,0.07602524608288383,0.031003495654961858,0.0012729643372125937,0.011595180785163597,0.2101112940303323,0.001993536854185115,5.552183865717102e-05,0.6506752666966282,0.017083766908418847,8.388845077110749e-05,2.8669458506611943e-05,3.442353996744603e-05,3.6341567121057397e-06,9.993930958290784e-06,2.3117274640894844e-05
BWM_anterior:gt_650,0.06144259555450863,0.02722701823266467,0.0015285038238397825,0.010631833859547033,0.17412963262583622,0.0029437813946094796,2.8230674357957058e-05,0.7102690949903505,0.011380907989554042,6.0913498077025625e-05,0.00015440863466036729,6.61751291401574e-05,6.88059446717233e-06,7.022253765025878e-05,5.9800460736747755e-05
BWM_far_posterior:210_270,0.2072178107919621,0.03703543412377919,0.002085849724998933,0.0008605290266125411,0.63037695711085,0.00014779308604775764,5.235809669541721e-05,0.11880385052943722,0.0031813344494990023,8.272377512570734e-05,1.1500622395525169e-05,0.00010330383625454187,3.752834676434529e-05,3.026479577769781e-06,0.0
BWM_far_posterior:270_330,0.18680973627066386,0.034285597192447864,0.001505609901085176,0.0010352135326295166,0.6170780701273294,0.0001751807103537626,7.935364746529383e-05,0.1541894607507819,0.004719030832809498,6.267933673208018e-05,1.978818803881378e-05,2.872802933553675e-05,1.0747899087071441e-05,0.0,8.035812401548742e-07
BWM_far_posterior:330_390,0.14942642122356226,0.034589169747187266,0.001705878966040255,0.0019318598640611655,0.5462101241858144,0.000173839203065529,7.156900601018594e-05,0.25856100195803133,0.007175623294574002,5.767797530778698e-05,3.080185068792813e-05,3.8955281752379696e-05,3.5230874969852435e-06,0.0,2.3554356408415627e-05
BWM_far_posterior:390_450,0.11337000553797875,0.035655583024529695,0.0017549181147274698,0.006658359866335482,0.39050240168678313,0.00027815734000642494,8.466533584705152e-05,0.4420211075413861,0.00950456483074433,0.00010157826857274077,2.979897670716677e-05,3.5637965386273774e-05,3.2215109953693802e-06,0.0,0.0
BWM_far_posterior:450_510,0.09581374662012583,0.03958726454341821,0.002170582664586382,0.015376422925758247,0.2879705223538145,0.0008633113841120449,7.664914158004137e-06,0.5449552258073627,0.013085823842118906,3.802200838904684e-05,1.3010183241875442e-05,5.7688564452346924e-05,5.47637945762664e-05,5.950393885819002e-06,0.0
BWM_far_posterior:510_580,0.0715503751128073,0.03537677896248669,0.0012962585953856108,0.01589137275993287,0.21971593320388977,0.0008927350570189699,5.0744300381949614e-05,0.6382413504263637,0.01683556111953473,9.845001990270464e-05,1.215432344477835e-05,2.734722775075129e-05,1.0938891100300517e-05,0.0,0.0
BWM_far_posterior:580_650,0.06551778381493971,0.033173617804728384,0.0013155425337494965,0.015893810734770388,0.18759792420426177,0.002162304098447445,4.474221298224666e-05,0.6751123161140599,0.019028701218587574,7.11623885215371e-05,2.1561292681489903e-05,1.2653340775522244e-05,7.996911370130059e-06,0.0,3.988333012444611e-05
BWM_far_posterior:gt_650,0.06134800572528375,0.03264277913192495,0.0012933818446189147,0.016268496009503194,0.1651037626538832,0.0024046029463790177,0.0,0.7058460007400027,0.014823482588840888,4.087459875952185e-05,0.00013337493143615692,7.86049976144651e-05,1.663383175325455e-05,0.0,0.0
BWM_head_row_1:270_330,0.2112265230770534,0.03651064249520605,0.0016073449116898262,0.002898102280065706,0.5745980200520235,0.00020816715176807433,7.897038751666776e-05,0.16409380875187554,0.008680993824677066,3.54005185419545e-05,1.9666954745530283e-05,2.46089074764584e-05,5.748802156385775e-06,1.200188520368258e-05,0.0
BWM_head_row_1:330_390,0.1740478980797678,0.039831246973370475,0.00147635327200969,0.003801366441734849,0.4838096634688876,0.00016379406842800625,6.991087917594632e-05,0.28482655080785685,0.011845430556731325,4.694159462602996e-05,1.5446593103437207e-05,4.623947675769191e-05,1.4844777787718877e-05,1.504538289295832e-06,2.80847147335222e-06
BWM_head_row_1:390_450,0.1363571329956437,0.04090906493207791,0.0012594931968618348,0.008454104948208079,0.35134345773895,0.0002480485726027845,3.1983627591062346e-05,0.4410411904005403,0.020195805973879905,8.54233564501101e-05,2.4865014553553177e-05,3.5492803032087995e-05,9.324380457582442e-06,1.6041944873260114e-06,3.007864663736271e-06
BWM_head_row_1:450_510,0.11642020593782824,0.03752578887345092,0.0015546300801961618,0.01310632002568781,0.2796244652510886,0.0006742949670330751,1.5648618693418583e-05,0.5313016009439728,0.019608622027778102,3.149786070341945e-05,1.033210080398791e-05,9.328984221076462e-05,3.039443246221686e-05,1.6049865326583163e-06,1.3040515577848818e-06
BWM_head_row_1:510_580,0.09871978512340478,0.03282683244637395,0.0015044550823726248,0.014107987922779178,0.2616447921703342,0.001052523113575106,3.441464970074898e-05,0.5713093240185694,0.018570286270341102,0.00014633795327297953,2.7047290673902425e-05,4.50115359722406e-05,6.257209036499815e-06,4.9452135933627564e-06,0.0
BWM_head_row_1:580_650,0.08687072745850373,0.03030587976613547,0.0012173858240192878,0.011339447579469109,0.23378720856913976,0.0013915569682099403,1.3390035940668651e-05,0.6185398236280574,0.01633987092609415,9.916680753051595e-05,1.0470404043831126e-05,4.822426477879911e-05,2.053810023982259e-05,1.0067696195991467e-06,1.530289821790703e-05
BWM_head_row_1:gt_650,0.07204468769122668,0.026951532888217264,0.0014049081053398805,0.011180592589754937,0.1944433747231466,0.002624827234409764,2.4799612077612702e-05,0.6783138481638711,0.012779058643017649,3.074748651899136e-05,0.00011704207163458678,5.847063010168849e-05,7.157611615896349e-06,1.612982899356924e-05,2.8227200738746165e-06
BWM_head_row_2:270_330,0.186128953885583,0.03303506982800727,0.0014474240488778372,0.001660173563599831,0.5764260202960614,0.000141529947827879,7.374508345064358e-05,0.19510403360351308,0.005796868662531891,5.0409310468316635e-05,3.98021409308953e-05,4.848991788535468e-05,3.576131444044908e-05,0.0,1.1718396822294048e-05
BWM_head_row_2:330_390,0.16511677366896224,0.036698476732653564,0.00107642367434188,0.0016966081574163584,0.4887461835090289,0.00013506685508509663,4.9534540766175e-05,0.30111947059408056,0.00526078882853719,3.649913530139212e-05,1.5542214208010377e-05,3.409259890789373e-05,8.82396677616073e-06,1.002723497290992e-06,4.712800437267662e-06
BWM_head_row_2:390_450,0.12684905254214365,0.04000676179094816,0.0009163109056237868,0.004186715667593004,0.3427962311638151,0.000151097552771096,2.4564632003263787e-05,0.4756130855894945,0.009358122155202554,3.9904994029791784e-05,1.7145110500237174e-05,2.3361466354124336e-05,1.3335085944628911e-05,2.907650318753673e-06,1.4036932573293592e-06
BWM_head_row_2:450_510,0.10613833854570236,0.04055822911856854,0.0011821036788925098,0.010623277436893336,0.2654964318613421,0.000532092172976321,8.731048481505079e-06,0.5581899793856935,0.017117070012672063,4.485952495669852e-05,2.860171054286147e-05,3.683097462887776e-05,3.552633520060687e-05,3.3117770102260647e-06,4.616416438496939e-06
BWM_head_row_2:510_580,0.09114236861103842,0.03547525448670673,0.0010497358841484326,0.011880440416326545,0.24397965055876308,0.0009459946646506996,2.7879821403480303e-05,0.5957372359157153,0.019604666152775563,8.616481035206052e-05,2.1313921435269368e-05,3.4243693680361684e-05,2.828387678613944e-06,6.464886122546159e-06,5.7577892028926725e-06
BWM_head_row_2:580_650,0.07908497103271775,0.03394412891946833,0.001503795394568282,0.013089592571457666,0.20694936857025023,0.0014599778031441962,5.112052332810024e-05,0.6476583858857046,0.016127510813917847,4.584618361964546e-05,1.3185849271136967e-05,3.063174215294895e-05,2.7791713079165606e-05,0.0,1.369299732002685e-05
BWM_head_row_2:gt_650,0.06378498693866756,0.028284349000904298,0.0012209165997275695,0.01186607681459677,0.17016637501728832,0.002214925571570313,8.688359749819692e-06,0.7087147582196178,0.013493931938420543,3.374316460976485e-05,0.00011254456699185041,3.384419204871624e-05,1.3537676819486496e-05,3.4551384121375985e-05,1.677055486593103e-05
BWM_posterior:210_270,0.1896193727804418,0.0358861326687206,0.0018511311429470867,0.0008382708221848675,0.6528241082667977,0.00018102227227277535,7.256972825149572e-05,0.11587948278891295,0.0027192540555622782,4.352173453309924e-05,1.7790639751405464e-05,4.9049899427603757e-05,1.6986543039477534e-05,0.0,1.306657156882887e-06
BWM_posterior:270_330,0.1774897920357391,0.03444715196369504,0.0012466855486162785,0.0007372516033644481,0.6181341252918976,0.00011561195139048419,5.5501751360769706e-05,0.16437314528725513,0.0032994488796310273,3.506428335066678e-05,2.153948834398102e-05,2.2841876011291505e-05,1.9034896676076252e-05,1.001836667161908e-07,2.704959001337152e-06
BWM_posterior:330_390,0.14960491815889976,0.03580037278448857,0.0009664189450166919,0.0014495282497239373,0.537011902338798,0.00012851528881181756,6.621091652736663e-05,0.2690118486488566,0.0058501000876668595,4.677836311388839e-05,2.2237251844289557e-05,2.7245641899309725e-05,1.0417451314441953e-05,1.0016780110040338e-06,2.504195027510085e-06
BWM_posterior:390_450,0.11798445132135724,0.03588726782280938,0.0008573158571380636,0.0032897329940396567,0.3899390843978831,0.00016968022689471663,3.7862529968242554e-05,0.4424591212387258,0.009261795855855947,5.2787178024507484e-05,2.3238378181566863e-05,2.5442017491887853e-05,4.7077748902312165e-06,2.504135579910222e-06,5.008271159820444e-06
BWM_posterior:450_510,0.09162698398781992,0.03628809599793191,0.0010414605296579283,0.008664843392652362,0.27445811538128184,0.00043956968862895237,8.216255862223409e-06,0.5744719928378297,0.012888399698804086,2.124202735111418e-05,1.3326366215557481e-05,4.929753517334046e-05,2.3746983406670095e-05,2.003964844444734e-06,2.705352540000391e-06
BWM_posterior:510_580,0.07578894740042909,0.03178811083950535,0.0009615031442286831,0.011202148885766282,0.2343131278848356,0.0008180955674514375,2.7497324028667062e-05,0.6282544437783089,0.01668324869041486,8.720866635369227e-05,2.58916408737084e-05,3.843604052182294e-05,4.716694267691066e-06,1.706038352143577e-06,4.917404662060899e-06
BWM_posterior:580_650,0.061652480288273435,0.028675490317625674,0.000981661694121663,0.012151572993364751,0.18420431363582937,0.001788324958096983,2.3849699795677513e-05,0.6937922954802705,0.01662303949429781,4.629055656545002e-05,1.3182745456682502e-05,1.539664164024751e-05,2.7170544071025012e-06,3.924634143592502e-06,2.545980611099751e-05
BWM_posterior:gt_650,0.055801613317289445,0.026331808950401814,0.0011522688576346162,0.01130229828829203,0.15773161836815178,0.0030141139349357552,2.3447916491603977e-05,0.730421115523054,0.013992267420569174,4.5285675627561334e-05,9.409357047059967e-05,5.132376571123618e-05,4.327297893300306e-06,2.5863152525073913e-05,8.553960951872697e-06
CAN:330_390,0.15156249076731765,0.03862699596583994,0.002182835330513218,0.008272483377096672,0.6675767756753127,0.0005105100271260027,0.00016534778966783127,0.07137054470227923,0.05946906957178895,0.0001130844402534151,1.8949284583004695e-05,0.00010941683678573677,2.1496231435559087e-05,0.0,0.0
CAN:390_510,0.13956080038098737,0.04542786831982385,0.003154191852389243,0.0239039633449364,0.4596120410783367,0.00134605961707856,6.908835338278025e-05,0.1021428314207762,0.2243034821743956,0.00016235257273698722,8.416033677082452e-05,0.00010429003270519242,0.00010590850072001598,3.7427072842794564e-06,1.921930767602964e-05
CAN:510_650,0.1344287380234874,0.059218193065178955,0.004723794603640177,0.03563431343118965,0.35497142293543993,0.006065937501854424,0.0004096615463065901,0.12388199946756277,0.27997645162300255,0.0003813208249462191,8.747767784518846e-05,0.00010722410103129532,7.059602071716963e-06,1.4016891069930781e-05,9.238870537333938e-05
CEP:390_510,0.14877157620079517,0.038063482956858546,0.0022282266155177963,0.01797438853950068,0.4863882623225793,0.005161219318702338,7.948489710527213e-05,0.08259132993008896,0.2183736472918833,9.171334281377554e-05,2.8227328843795364e-05,0.00014195187393287704,7.57144596784836e-05,2.1603587418356016e-05,9.171334281377555e-06
CEP:510_650,0.13306690960076456,0.04540172212281857,0.0031555102161721976,0.042196010607752715,0.37248178903709644,0.027593876688772216,7.556178943205494e-05,0.125504806280671,0.24999935039727106,0.00017253448481046932,6.111462474009395e-05,0.00013792365141174264,0.0,0.0,0.00015289049828686767
CEPsh:390_450,0.14226758010822482,0.06002863716404674,0.004555314199046285,0.023349417102607933,0.5230757445277052,0.0011611161810259505,0.0001955758923407154,0.0762264752381075,0.16860410534568962,0.00018189997557872006,7.043611264636701e-05,0.00017151450495494914,3.6092081078649375e-05,0.0,7.609156694644028e-05
CEPsh:450_510,0.13800688075568784,0.06984519330125831,0.004035550433664018,0.03396883669725376,0.4789560738722943,0.0059775895262813615,0.0,0.08043176391597184,0.18819386139650404,0.00010654578562987931,1.3601589654878209e-05,0.00032911725270970454,0.0001349854730900792,0.0,0.0
CEPso:390_450,0.14122512715239874,0.07182905286224925,0.0030698780688683753,0.023042081071406262,0.49964453666711894,0.0008867923158571615,7.392492152250984e-05,0.0588247082649596,0.2008956264973503,0.00010592837994096845,0.00015776784773061228,0.00017964880652150727,5.112373549274539e-05,0.0,1.3803408583041254e-05
CEPso:450_510,0.1384519742122221,0.06608837413459673,0.003428248893318404,0.03530688235249704,0.4598555115528927,0.0017322860032964247,5.305623287278483e-06,0.06168817586753572,0.23271045315940686,0.00012621261550699005,5.928013711363073e-05,0.00046975172335827185,1.5610776210646307e-05,1.2855933349944015e-05,4.907701540732596e-05
CEPso:510_580,0.15028182758934155,0.08504670007060736,0.0057639854269047695,0.056387310266045744,0.4224508187092508,0.004222328947319265,0.0,0.08947470774319174,0.18571844554204334,0.00025196162711588617,0.00010045257621424124,0.0002493672940525018,0.0,0.0,5.209420791275735e-05
Coelomocyte:330_390,0.2026400671286123,0.11644099115412147,0.007964473076246002,0.010196487349535672,0.5143775235165661,0.0010062846464246884,0.00016324934065796835,0.12189931997233322,0.02474340345770361,8.892607513941152e-05,0.0003441227618928303,0.00011380120601079844,1.822833476810134e-05,0.0,3.1219799879068596e-06
Coelomocyte:390_450,0.20733581557633804,0.16450218844844794,0.007988422680772158,0.03588122124263883,0.37160064846343954,0.004530272841223511,0.0004879869422257454,0.16161298793539786,0.044673535025886335,0.0002694387918843306,0.0007604429658221067,0.00028553069434849367,3.992803298920465e-05,1.941085734739672e-05,1.2169501238523331e-05
Coelomocyte:450_510,0.1885812610813891,0.18849823957831174,0.010104540026322998,0.054848354162212426,0.2852862727755318,0.008987458773777482,0.0005733259735160388,0.20290201308345723,0.05753816956791424,0.0006423242606513437,0.0014368715465290305,0.0004887802078362544,9.409781132149095e-05,1.8291151228799538e-05,0.0
Coelomocyte:510_650,0.17548807289179993,0.17479770375703446,0.012493954902597115,0.06663675546648422,0.30461536121679256,0.008749745401975087,0.0015891438374535224,0.1911617541665185,0.06263039478057093,0.00027900449551773883,0.0006724881836714855,0.0008383494196809257,4.727147990355796e-05,0.0,0.0
DA:330_390,0.18745160838880418,0.03902234717769693,0.0019993596054424224,0.006420350369948362,0.608993958782651,0.0004695619170601961,0.00020587004041047632,0.11048385839138639,0.0445948127230723,7.969489513184695e-05,4.050566461593238e-05,0.00017913630176396092,4.192336287749002e-05,1.2354227707859374e-05,4.658151430832223e-06
DA:390_450,0.16661394393038648,0.037659179631512794,0.0018234070245388419,0.012171734893817898,0.5638047098345251,0.0008000912415065908,0.00016253918119286476,0.13738687821901785,0.07918941435882713,0.00010846110464839695,7.064711127519764e-05,0.00011344198011959792,2.165156072175122e-05,0.0,7.389992790945133e-05
DA:450_510,0.15107794190870358,0.03480630036431489,0.002768353010806776,0.020851849048091464,0.5338711368403486,0.001092425048097981,0.00010361838033162162,0.14817367255634084,0.10690727051559874,5.8380857354984445e-05,1.0086744988033963e-05,0.00017524445837796378,4.421865984653273e-05,6.724496658689308e-06,5.277711013941003e-05
DA_DB:510_580,0.1404807749993572,0.03770181934829303,0.0028811075337319557,0.030682907578053552,0.5045034777757417,0.0018198992520425277,0.00015049343481318204,0.14651561275008948,0.1348151818185157,0.00024344226133169648,6.274811010854709e-05,0.00012661854413773487,2.0405889466194177e-06,0.0,1.387600483701204e-05
DA_DB:580_650,0.13489742814042002,0.0420339194387778,0.002589132043383522,0.04698651725815486,0.4530499695432302,0.0068398955067066215,0.00026133543737147857,0.15763688171735302,0.15540536120911333,8.523807382393943e-05,4.9262292066113675e-05,6.827222219951024e-05,4.997771954425225e-05,0.0,4.680939785535283e-05
DA_DB:gt_650,0.1451782812675802,0.05752277086271544,0.00386082888295214,0.0660559897639052,0.34480944693165727,0.019680933180175678,8.41494909426784e-05,0.17498363323800228,0.18690638107473762,4.322604447677385e-05,0.000555868092533041,7.253183734238324e-05,0.00011366461090018499,0.00013229472207903668,0.0
DB:330_390,0.1842094014135782,0.039477355433936934,0.0019048875979892877,0.006592730079852686,0.6123051494518219,0.00044767384928872913,0.00014127495289066442,0.10754520419536083,0.047110851422102175,8.872632949785648e-05,3.971463267956446e-05,8.771577904799478e-05,1.7684632872579594e-05,1.5259311792911538e-05,1.6370917287759395e-05
DB:390_450,0.1564030129140607,0.03659961929011585,0.002119130162272392,0.01477410683757723,0.5712156104908354,0.0005668673184078648,0.00017187368191122718,0.13472094927250666,0.08315843717410731,5.4812116697237834e-05,6.622281757101225e-05,6.56115300242029e-05,5.409894789262693e-05,2.964744602025318e-05,0.0
DB:450_510,0.1489107972466943,0.0369379492174243,0.0017895096665824348,0.021353288829681526,0.5495724639992279,0.0007762787848753006,9.077371095197089e-05,0.14461928606067442,0.095516126235974,0.0001432139291032784,1.8297853896849985e-05,0.0001808318633716627,7.094251734309436e-05,0.0,2.0240084198750263e-05
DD:330_390,0.18362793263618718,0.035637368232736076,0.001700669946783106,0.006443158140144837,0.6077666389815775,0.00042893674685628525,0.0001366040595083711,0.10621046577329635,0.05787863407273569,2.4183977942593105e-05,3.764200750897337e-05,6.597470133293182e-05,2.4082789750364684e-05,1.4469911488664493e-05,3.2380221513095373e-06
DD:390_510,0.16410032932532878,0.035354836388199896,0.00214629829988968,0.013911991547289303,0.5639093132745012,0.0012230097570908806,8.975280564408168e-05,0.12449848830923707,0.09444121416123447,2.852053846776627e-05,3.332507362183443e-05,0.00013115358729083918,0.0001071309115204984,0.0,2.4636020683626062e-05
DD:510_650,0.1475724142362457,0.03871380832794095,0.0023591288090508166,0.021308668784081743,0.5137082786371052,0.004568945668161709,7.908384658887068e-05,0.1160313460359016,0.15512574537555152,0.0002736012765450904,1.3798483649620665e-05,0.00016362530238244206,2.790588857497911e-05,0.0,5.3649328219793786e-05
DVA:330_390,0.19390479304610964,0.04608788069690865,0.002964066027324797,0.004868110386801865,0.5943479512888334,0.0003573557895395752,0.00011139699345486038,0.09299476609153765,0.06404009303399183,8.884991252453281e-05,4.03582453182119e-05,6.393487332298363e-05,0.00013044361433207772,0.0,0.0
DVA:390_510,0.1851333083128956,0.0465374969327895,0.0024334927386248386,0.020803238808767856,0.4389732696484573,0.0015578119006525865,0.00024144584475218386,0.12976286583597157,0.1740431441173075,0.00027754892950733045,0.0001614811326727331,0.0,0.0,0.0,7.489579760093451e-05
DVA:510_650,0.16180047242352183,0.04714588394182986,0.002297215109801903,0.036579382007360335,0.3983412254633653,0.0034042038067659862,0.0002354408484038048,0.13359778410574252,0.21573569952080499,0.0003482649363778405,0.00031034437495351084,0.0001272005645579848,7.688289651416281e-05,0.0,0.0
DVA:gt_650,0.15558229529819168,0.04877882795997904,0.002480987709491617,0.041406732328876886,0.36412116174339054,0.006434143459993004,8.066388671538739e-05,0.14309116936789942,0.23759089277622586,0.00018092055211616601,7.972593454427823e-05,0.0001724789825761836,0.0,0.0,0.0
DVC:330_390,0.1868197717145452,0.04135744968912846,0.0021949776216932107,0.012371580343952871,0.6134940949306318,0.0009065187947774769,8.2839004289504e-05,0.09994684582555416,0.0425086968154905,4.55665721988001e-05,0.00011744911980230048,0.00015420956793571448,0.0,0.0,0.0
DVC:390_510,0.17768300088167566,0.042849603927406256,0.0031903051399142612,0.028121830461580306,0.5220338902548662,0.002193812327909842,0.0005181225707841854,0.12222757186472603,0.10082615666114299,9.406330450067615e-05,8.642259700007239e-05,0.00013557093173368584,0.0,3.964907675988984e-05,0.0
DVC:510_650,0.1618016704197692,0.04420736400207199,0.0035449495588581576,0.051422051933768434,0.41832515496412886,0.0047605079234204414,5.734931467568963e-05,0.12079639562131289,0.19480697322363588,9.822485852891905e-05,9.18412723352157e-05,4.139034919143129e-05,4.61265583028886e-05,0.0,0.0
Excretory_cell:270_390,0.23421636182129857,0.044287385843422136,0.0026402324738589193,0.003519973093378226,0.5344207486597726,0.00024871242557576267,0.00017089504739886826,0.16808220183159878,0.012030869850738183,0.00013026831229872335,1.5664537165478755e-05,0.00018302243101085182,1.4856044924679855e-05,2.748873618716272e-05,1.1318891371184648e-05
Excretory_cell:390_450,0.19807358381306542,0.052004765239952316,0.006869847159700239,0.014752267371046558,0.4670044336465408,0.0013870309772947478,0.0005837257188702533,0.24062207328376148,0.01763955634419073,0.0003258309650015286,8.249397066126198e-05,0.0004731271846748848,2.5476079174801492e-05,0.00010645361655184908,4.933462951310765e-05
Excretory_cell:450_510,0.17616566862793417,0.05214270177751762,0.00895420543729832,0.02401715500893711,0.40436258603128483,0.002256439820620719,0.0003691689850417857,0.3112185131273824,0.0195009165100981,0.00019206558444274875,4.753292418376453e-05,0.0003217378444215838,9.577833331246769e-05,0.00020570458196014584,0.00014982540556424278
Excretory_cell:510_580,0.16336950511417478,0.057720203446475535,0.00973365855322079,0.037893083420687465,0.39412405801667294,0.0032953684584885886,0.0005102198238518583,0.3094275672572645,0.02251473111303638,0.00034204113912487814,0.00020116484799569982,0.00020268728630040995,9.418818311806733e-05,0.00039167262785842863,0.00017985071172975785
Excretory_cell:580_650,0.15084887872023908,0.05402725163534189,0.008980231857488839,0.051593748391058646,0.3763824757420956,0.003475060435503819,0.0006822669957058145,0.33014004731261143,0.02244774740118989,0.0003704168626055883,0.00020604564421834606,0.000276345949928582,0.0001382741264832985,0.0002743229195484313,0.00015688600598068474
Excretory_cell:gt_650,0.15021290046903074,0.07252869700081879,0.014781110664097867,0.07442562268806,0.3965354530090516,0.00655922522887217,0.0024256368481068435,0.2443016223248964,0.03453854073220769,0.0008871894056195394,0.0006968617171472335,0.0017060774088113804,0.00025394378128225056,9.953679987938971e-05,4.758192211807647e-05
Excretory_duct:390_510,0.16522441371792124,0.0874057188608597,0.008060577311981551,0.042327671984761166,0.45795975159985347,0.0037261676221260745,7.051182903135358e-05,0.1237746243435783,0.11093247654913041,0.0003063439141054261,0.00010390672753154009,4.7662687952278585e-05,3.649659185933696e-05,2.367625930818177e-05,0.0
