,leiden_cluster0,leiden_cluster1,leiden_cluster2,leiden_cluster3,leiden_cluster4,leiden_cluster5,leiden_cluster6,leiden_cluster7,leiden_cluster8,leiden_cluster9,leiden_cluster10,leiden_cluster11,leiden_cluster12,leiden_cluster13,leiden_cluster14,leiden_cluster15
BWM_anterior:330_390,0.3089431733107944,0.07957928148422236,0.00871214754396892,0.0004904189014816941,0.007339655757183345,0.000525878111270199,0.00019322264316956454,0.5835263723365276,2.233729882157226e-05,2.7846498082498163e-05,1.3522580004090832e-05,5.709533779505018e-06,2.804683260107728e-06,0.01061362262706267,2.2036797043703574e-06,1.8030106672121108e-06
BWM_anterior:390_450,0.24188196515004745,0.05816452135279029,0.01779688833913972,0.0007324053194341927,0.004971882226580284,0.0006289350383926828,0.00011068214961361911,0.6499187713219645,1.4023077779101066e-05,4.2570057543699664e-05,2.444022127214757e-05,6.911374048271241e-06,3.2052749209373865e-06,0.025700595469964917,5.008242063964668e-07,1.7028023017479866e-06
BWM_anterior:450_510,0.19102915375250168,0.04274017541623886,0.027192382385920536,0.001141035104888267,0.0037357904110170955,0.0009722192165980985,7.504041562571883e-05,0.6991244015802368,4.508436185790852e-06,3.1659240771331315e-05,4.518454932870387e-05,1.2222871437032975e-05,7.013122955674658e-07,0.033894122682363234,6.011248247721135e-07,8.014997663628182e-07
BWM_anterior:510_580,0.18612374097478188,0.03975953266979116,0.029701912869561788,0.0013166993235184444,0.003603952773003169,0.00170226605431885,9.996174502232744e-05,0.6934909416959546,1.518533551144009e-05,3.6706274580633333e-05,8.477640951088736e-05,4.4248659768434695e-06,3.0169540751205476e-06,0.04405487075167612,2.0113027167470316e-06,0.0
BWM_anterior:580_650,0.18914402687983825,0.040266254472536483,0.0306765224996699,0.0011890758864414866,0.00367766564385345,0.002570257334636785,0.0001593981513448601,0.6616324510812222,5.9559790559510725e-06,3.7149157501525344e-05,3.926908225025369e-05,1.12053165289927e-05,2.65495337578836e-05,0.0705275745678483,2.1300196284841973e-05,1.5344217228890902e-05
BWM_anterior:gt_650,0.17441730218569165,0.033702871848826865,0.030666404799336064,0.001669252454778558,0.0030993030666101244,0.0032891265257338786,0.00017069945391352532,0.6123774609129112,9.410224785985688e-06,0.00021299487284408465,5.9496905098490135e-05,1.6999115742425753e-05,6.212772063005603e-05,0.1402219619063982,2.4588006698865826e-05,0.0
BWM_far_posterior:210_270,0.3883163966492029,0.11254055104324263,0.004379114183727688,0.000605497680859141,0.011442816635589766,0.00036398461055311233,0.0004754599416676327,0.4798376434942241,2.9155086599182233e-05,5.9318999724287705e-05,8.332907104126132e-05,1.2005035658486798e-05,1.9369469297726602e-05,0.001835358098612188,0.0,0.0
BWM_far_posterior:270_330,0.3673070405569461,0.09919025127382693,0.005248892213036618,0.000495709177520538,0.00953951379718855,0.0004784321808572082,0.000404000468487863,0.5128125001883393,4.590457834384719e-05,2.0591769278968648e-05,2.923026761063355e-05,4.218801510813089e-06,5.2232780610066835e-06,0.004418491448991576,0.0,0.0
BWM_far_posterior:330_390,0.3097215673753239,0.07833293136582653,0.009512336241860158,0.0006747215854940597,0.007958050697833039,0.00046957723352674747,0.0002628223272750992,0.5796633498643309,2.6976784262629865e-05,2.627216676323281e-05,2.244710033793455e-05,5.8382592807184035e-06,1.127387999035278e-05,0.013311835117894586,0.0,0.0
BWM_far_posterior:390_450,0.2321674517254061,0.05394369825636725,0.021229858131702826,0.0013956189665251784,0.005526200095900355,0.000735007868037245,0.00018191469901976466,0.6571195846022648,4.4195103967723685e-05,3.724872088395846e-05,4.187964293980194e-05,1.5302177228004553e-05,5.335627586080537e-06,0.027556402365515258,0.0,3.020166558158794e-07
BWM_far_posterior:450_510,0.18765061304185146,0.042799468700423886,0.033376364430360725,0.0021641280000322736,0.0047140230613062035,0.0014789250159601664,8.733967974778398e-05,0.691318677882991,3.7316029453441202e-06,2.7331470221304222e-05,8.05824527927014e-05,3.4895530245650424e-05,0.0,0.036263919131121466,0.0,0.0
BWM_far_posterior:510_580,0.16505135708085564,0.03736127612293288,0.033128532983288814,0.0015061232468654509,0.003579448254487224,0.0017678463450430113,5.5707315788567456e-05,0.7085153190054118,3.403210564537938e-05,4.456585263085395e-05,8.011724870683062e-05,0.0,0.0,0.048870913994994436,4.760443349204854e-06,0.0
BWM_far_posterior:580_650,0.16645004147258974,0.03697468137369528,0.03583415984955279,0.0013647387226847268,0.004691048945754016,0.002829590677585386,5.081581655449733e-05,0.6712995102448532,1.710731672850607e-05,3.482199381423721e-05,4.4134852625021585e-05,6.8834173818841e-06,4.372994572020488e-05,0.08035873537046045,0.0,0.0
BWM_far_posterior:gt_650,0.1562626782254217,0.03523349842749434,0.03788852168240255,0.0015722013780926755,0.004597327389510786,0.003468965326980561,9.513740356434616e-05,0.6552802678939459,0.0,0.00013834479580145857,3.316623770313561e-05,0.0,0.0,0.10542989123908253,0.0,0.0
BWM_head_row_1:270_330,0.4207827669872313,0.10939930161130856,0.006255806164107728,0.0005447242183620976,0.010173665261773723,0.0004766462980891082,0.0002592003779282709,0.4495994950736296,3.6207367967412156e-05,1.9666954745530286e-05,1.2909590807322442e-05,1.5935276152788634e-05,0.0,0.0024236748178966066,0.0,0.0
BWM_head_row_1:330_390,0.34479814913705703,0.09083690042644632,0.011857165955387834,0.0005987059365871214,0.008231328980737496,0.0008462526364525956,0.0002488506330495306,0.5333326445891386,2.156504881324026e-05,2.2166864128958592e-05,2.7382596865184145e-05,1.2939029287944155e-05,1.7051433945352762e-06,0.009160030315443504,0.0,4.21270721002833e-06
BWM_head_row_1:390_450,0.27115057741476634,0.0688532305418979,0.023960148600545846,0.0009034622828309178,0.0054727094935126865,0.00132436281144308,0.00014628248481304062,0.6035614320764503,1.7144828583296743e-05,3.1582578969230844e-05,3.068021957010997e-05,8.823069680293062e-06,5.414156394725289e-06,0.02453264550821032,2.0052431091575145e-07,1.303408020952384e-06
BWM_head_row_1:450_510,0.24901175462043024,0.05493588028646201,0.032525954889245395,0.0014784935315531828,0.0041012421492334535,0.0011882919041169009,8.125244321582724e-05,0.6187564143035998,4.714647939683803e-06,3.9522793366711044e-05,5.236268562797757e-05,4.062622160791363e-05,3.611219698481212e-06,0.03777907581063606,0.0,8.024932663291581e-07
BWM_head_row_1:510_580,0.23994065339997064,0.04775764335745285,0.03321074249758113,0.0013789072107370476,0.0044674454066080775,0.0019233853196389266,0.00012978662614417357,0.620669519348451,1.1606113535443205e-05,4.854383139607114e-05,0.0001028402581966663,2.301038161809609e-05,1.3220877157765736e-05,0.0503226953715122,0.0,0.0
BWM_head_row_1:580_650,0.2303362036670778,0.04456415382674642,0.03204144991336244,0.0012667175353796465,0.003547050723771713,0.002235229909434025,8.305849361692959e-05,0.615722680878495,4.933171136035818e-06,3.855927643064732e-05,5.345946680071468e-05,1.127581973951044e-05,3.976739997416629e-05,0.07004257326690401,6.544002527394453e-06,6.342648603474624e-06
BWM_head_row_1:gt_650,0.22478358306005036,0.03701473157444269,0.032853538128395456,0.0015411043489043307,0.003144207728002693,0.003312764440985492,9.687978539262525e-05,0.5840300579363294,1.996066337954193e-05,0.00016059260991722375,1.6835509012037893e-05,1.3105486057275007e-06,1.4516846094212314e-05,0.1129913675171455,1.5323337543890776e-05,3.225965798713848e-06
BWM_head_row_2:270_330,0.3811740924429978,0.0918544514502274,0.005292270454537418,0.0006010729404538758,0.008207726767394369,0.0004195388103705791,0.000308416081883308,0.5087591480523469,4.6873587289176204e-05,3.545825245366561e-05,3.879193430828374e-05,7.374508345064357e-06,0.0,0.00323801528745682,0.0,1.6769429935351828e-05
BWM_head_row_2:330_390,0.3242728575082782,0.08334427137548295,0.0095051168478705,0.0004956462247109373,0.006991990946610086,0.0004433040581523477,0.0002223037993494129,0.5652797563462121,2.0555831694465334e-05,2.155855519175633e-05,1.3035405464782895e-05,8.222332677786134e-06,5.214162185913159e-06,0.009374261431474028,1.002723497290992e-06,9.024511475618929e-07
BWM_head_row_2:390_450,0.24663411903058136,0.06142581746834095,0.019545526234074472,0.0007068598188694272,0.005035749560669075,0.00048066467683121055,9.505008628201659e-05,0.6410507686774672,1.9050122778041307e-05,2.656990808516287e-05,1.5741417242907817e-05,7.519785307121567e-06,2.3060674941839475e-06,0.024949143691967938,3.910288359703216e-06,1.2031656491394508e-06
BWM_head_row_2:450_510,0.2197043907840672,0.05072879667385189,0.03048932308181123,0.0012460310108777825,0.004037557959861062,0.0009639278237339805,9.343225444001412e-05,0.6579477279152394,3.4121338893238253e-06,3.402098201414049e-05,6.884481906106305e-05,1.4953174985566172e-05,2.609278856541748e-06,0.034663567111003435,1.4049963073686335e-06,0.0
BWM_head_row_2:510_580,0.2130792121283688,0.04763206878477212,0.030268293784224118,0.0010235732981212532,0.0040086334513612775,0.0013662122626162,0.00013111597167288932,0.6561039181957553,2.2829129120241125e-05,2.000074144162718e-05,5.293125512834669e-05,0.0,2.7475766020821177e-05,0.04624838112685592,1.5354104541047127e-05,0.0
BWM_head_row_2:580_650,0.20581173406698045,0.044572532009663414,0.035741055886294976,0.0016587798383090305,0.003570930841843447,0.001808895660780436,0.00010325534275398024,0.6318359753379991,1.369299732002685e-05,4.7570486985871056e-05,4.290472493608413e-05,0.0,5.375769318232763e-06,0.0747610267678826,0.0,2.627026893249596e-05
BWM_head_row_2:gt_650,0.18757087706263934,0.035361725209205094,0.033438263799009535,0.0015023790446461467,0.00317216055563475,0.0026851072724500898,6.980996031541171e-05,0.616620064392869,3.940070119104279e-06,0.0002111473474084088,1.3032539624729534e-05,0.0,1.2123292674167012e-05,0.11933280266987233,0.0,6.566783531840464e-06
BWM_posterior:210_270,0.35671921304663,0.10285261349523554,0.00429297183289423,0.0004576315411759834,0.011149504495503693,0.0004216482133172085,0.0005146218956338755,0.5213792228646508,5.035655658448664e-05,3.668691248171183e-05,4.2014053198234366e-05,9.2471121871712e-06,2.3117780467928e-06,0.002062910114451105,2.211265957801809e-06,6.834822051387408e-06
BWM_posterior:270_330,0.3494431340977414,0.09239248313933936,0.004900383873755757,0.0003388211608341573,0.009331808003613024,0.0003999331975310337,0.0003041576121503553,0.5386920841979601,2.0537651676819116e-05,2.4544998345466746e-05,3.0255467348289623e-05,3.7067956684990585e-06,4.708632335660967e-06,0.004109734376031579,1.001836667161908e-07,3.606612001782869e-06
BWM_posterior:330_390,0.2979446168221004,0.07457963580590206,0.008898606946356536,0.0004351289279801523,0.0071851365407330356,0.0004903213863864746,0.00019512687654358584,0.5974727864117969,2.383993666189601e-05,2.534245367840206e-05,1.7228861789269383e-05,6.711242673727027e-06,4.607718850618556e-06,0.01271880654472372,5.008390055020168e-07,1.6026848176064544e-06
BWM_posterior:390_450,0.23397521005941316,0.05605868091152539,0.015827138519264566,0.0006237300902440381,0.004617125182238467,0.0005318783971729311,0.00010547419062581854,0.6618422324468862,1.2420512476354699e-05,3.4957732695546695e-05,1.6827791096996694e-05,7.1117450469450314e-06,6.4105870845701695e-06,0.026335693397646225,2.1034738871245868e-06,3.004962695892266e-06
BWM_posterior:450_510,0.18225719586201294,0.04072206861275033,0.02529354327537032,0.0010656083060334874,0.0033578434933515962,0.0009358515823556908,5.991854884889755e-05,0.7124894603973961,8.015859377778938e-06,2.645233594667049e-05,3.3867005871116e-05,2.154262207778089e-05,3.005947266667101e-07,0.03372562615134043,2.705352540000391e-06,0.0
BWM_posterior:510_580,0.17307548336582504,0.03732771772411272,0.025855312292327463,0.0010576434231318328,0.0030838148542952928,0.0013439568007003989,6.623443014204475e-05,0.7163250609206224,1.6056831549586608e-05,5.509500325451906e-05,6.643514053641459e-05,5.3188254508005635e-06,9.433388535382132e-06,0.04171203557872736,4.014207887396652e-07,0.0
BWM_posterior:580_650,0.1589855203139063,0.032386080952925334,0.02957503658966602,0.001077261756593788,0.002548898928796269,0.0021870275344280984,6.762446524344002e-05,0.7038497239472722,6.943583484817502e-06,2.2843383348602507e-05,2.0528855520330008e-05,1.6906116310860005e-05,3.0692651635787515e-05,0.06921625659942326,3.3208442753475014e-06,5.333477169497503e-06
BWM_posterior:gt_650,0.15534979309981153,0.031120416926094883,0.03076135183578568,0.0012823896989378092,0.0025597476561392226,0.0035536172839121024,7.919961493086839e-05,0.6456759173896692,1.851680958993619e-05,0.00013545448754377238,3.2001877443476676e-05,7.950151943505212e-06,1.1371736324254292e-05,0.12939888699885482,1.1673640828438035e-05,1.7107921903745394e-06
CAN:330_390,0.3323257271991714,0.08286073885501903,0.014134943764432271,0.0012599236690216075,0.009181539647710386,0.0011097556825950007,0.000480557932139963,0.5567268228345806,6.367367131385986e-05,6.367367131385985e-05,4.992015831006613e-06,0.0,0.0,0.0017876510568708781,0.0,0.0
CAN:390_510,0.3225233494357413,0.07152172004306745,0.041544860089509375,0.0029964923751948733,0.007046506273788952,0.003533216830610733,0.00025258216456340007,0.5480470553390631,5.9074082541059535e-05,8.436264527267748e-05,0.00017560377960835504,6.767219386980965e-05,1.628583439916196e-05,0.002127476205485555,3.7427072842794564e-06,0.0
CAN:510_650,0.3012944036181177,0.06796575622355079,0.07030094981318658,0.005356805589404132,0.007431612406974395,0.010595030326618118,0.0003717033960369236,0.5321320346121035,0.00018436815845266616,0.0001294260379814777,0.0002915922594839615,4.2766864724314347e-05,0.00029640097393860933,0.003593132828356928,1.401689106993078e-05,0.0
CEP:390_510,0.3624627478234641,0.07196368966854287,0.04235709405254258,0.00202768010589834,0.0067200404353938105,0.005675833075601856,0.00028380184415151657,0.5064996736533551,4.656999740655047e-05,6.144793968522961e-05,0.00011759688623010776,1.2534156851215993e-05,1.3349386565116216e-05,0.0017446934914607233,0.0,1.3247482850878693e-05
CEP:510_650,0.3305276385173883,0.0738369642661334,0.07968733841132118,0.0033351123786736986,0.009236519314248176,0.02984950523657752,0.0002517340495246727,0.4685366217436065,4.4172985568945455e-05,9.198374642003936e-05,0.0001257630883257035,0.0,0.0001125631608733363,0.0043326942974754356,0.0,3.138880386310948e-05
CEPsh:390_450,0.28774571020938033,0.08114209328928935,0.045702857289752055,0.0031513219624426424,0.012189149239726995,0.005205794269996529,0.0003940309250523772,0.562154625261886,0.00020575571008084732,0.00017007493476947595,8.174702124651354e-05,3.681186617138597e-05,0.0,0.0018200280202053962,0.0,0.0
CEPsh:450_510,0.2744167081927321,0.08546589772346484,0.05755543575165476,0.004456787543581761,0.011293750234421336,0.013578611211749136,0.00028728206028636697,0.5499725495190602,0.0,0.00018640360367935363,8.882250214018952e-05,7.151138803398091e-05,0.0,0.0026262402691960675,0.0,0.0
CEPso:390_450,0.2788038027470419,0.08709950815899031,0.04705684233429749,0.003169671600550214,0.013399224330235607,0.004697351064544431,0.00029058731254076484,0.5625122121823158,9.539689042946288e-05,0.00017770610457278296,5.1123735492745393e-05,2.269893855877895e-05,0.0,0.0026238746004296648,0.0,0.0
CEPso:450_510,0.2692825226034856,0.0846258137754795,0.054539868800098604,0.003280201597359922,0.01111793359849206,0.004463457621640086,0.00037272003593131337,0.5691635950168771,2.2344836536807454e-05,0.00017835056742620747,4.6016078895434525e-05,0.0002023279034360237,2.0406243412609548e-05,0.0026466897706154584,3.530280110381452e-05,2.4487492095131453e-06
CEPso:510_580,0.2894022117000685,0.09510212747763996,0.08816571105273054,0.006292399185254889,0.015962931339003783,0.007842149983998153,0.00032584823276107187,0.4919545580771551,0.0,0.0002643106524975956,0.00019499007304396622,9.899974969874604e-05,0.0,0.004393762476147703,0.0,0.0
Coelomocyte:330_390,0.35290156820076063,0.14264880464421714,0.06248653016698767,0.006791716400143571,0.023464499462012355,0.0029058584055182105,0.00031018381815332667,0.40067531448409377,6.908639586142275e-05,0.0003768531972499184,9.899697832620783e-05,5.8914783642758484e-05,5.6397057846059405e-06,0.007200796487591237,0.0,5.236869657134086e-06
Coelomocyte:390_450,0.3234835468846127,0.16244996801231515,0.11037445957608498,0.008889066346813286,0.03964531837778738,0.01023173445866689,0.0006242652412191266,0.33481777781085553,0.00012632143434368018,0.0009994077174149288,0.00013225532337734033,6.094808058301766e-05,2.071832442260997e-05,0.008089902240686784,8.951120745690715e-06,4.5359050070859694e-05
Coelomocyte:450_510,0.2814859812552282,0.1637635222416334,0.14538904465723598,0.0118785784605029,0.04910544076390351,0.017420898900335987,0.0011671786834110641,0.3191431937000397,8.444414817295786e-05,0.0018956745898514192,0.00022843615534634093,3.4245099800585807e-05,0.0,0.008267701972924221,1.8291151228799535e-05,0.00011736822038479705
Coelomocyte:510_650,0.28086699182593905,0.146859334257251,0.15852295533893346,0.013973757751751976,0.03899259954705701,0.015410502448559897,0.0014703485531741465,0.3275932054852181,0.00011530130532998269,0.001426365524046488,9.81397028432562e-05,3.021264150357835e-05,3.0315405590325208e-05,0.013805943998094341,0.0,0.0008040262147074727
DA:330_390,0.41028481355546376,0.09344028989094053,0.016097457439179227,0.001506101874581906,0.008496873266484134,0.0008488974661884027,0.0003555384711663464,0.4672090442668181,0.00014865578914047186,7.615064947795287e-05,6.004964779311975e-05,2.4404662931099263e-05,4.6581514308322225e-06,0.0014330904141116876,8.101132923186476e-06,5.873321369310195e-06
DA:390_450,0.4065810376241102,0.08234291843521628,0.02818738419464529,0.0019434562884467679,0.007320768786947422,0.001339855501753065,0.0002486371714807675,0.469441210828464,5.600943642105597e-05,6.576788632381707e-05,7.705109402388462e-05,0.00010947760984660125,2.8767097109181188e-05,0.0022496276541458977,0.0,8.030391065813832e-06
DA:450_510,0.38971107181242814,0.0763470822459941,0.03951609706953568,0.002682360962625961,0.006580735071031571,0.001689376956026173,0.00031523625245431395,0.4810279024837947,4.411677353352228e-05,4.167150202127163e-05,8.843731969306546e-05,0.0001049429024007574,1.4264083821462167e-05,0.0018265159333382308,6.724496658689307e-06,3.464134642355098e-06
DA_DB:510_580,0.3841661725040435,0.07266404600630215,0.0571493462157074,0.0025720603377664447,0.0069675909582320025,0.0044800110028556,0.0002336474343879233,0.4691229303836757,2.744592133203117e-05,0.00011039586201211047,0.0002139557510530459,5.856490276797729e-05,3.479204153986107e-05,0.0021990406783244155,0.0,0.0
DA_DB:580_650,0.3759100237521923,0.06757355616514517,0.08457170423001607,0.002756133257566157,0.0068753602688372065,0.012169114791360906,0.0001830472304780282,0.44473322731379467,0.00015790506481772949,0.00010046645871574636,7.052070855937435e-05,4.098377410479581e-05,2.943473052913016e-05,0.0047595346042050785,0.0,6.898764967764882e-05
DA_DB:gt_650,0.3586632371911445,0.08019184827972381,0.1121340112042326,0.0041824599596522035,0.010671913799103556,0.04073934328858095,0.0002107923815404904,0.3792222975218288,0.00020545454069711156,0.0004987217964451026,7.012457578556533e-05,0.0,0.0002934765828398883,0.012832797368758454,8.352150966698676e-05,0.0
DB:330_390,0.4123370222130105,0.09174110465492888,0.016422354305657357,0.0013777844833414298,0.008534300659171955,0.0009771012299712694,0.0003469219694375186,0.465963094495461,6.619105446594077e-05,4.4363164748928226e-05,3.5773485925103863e-05,1.6269862242773227e-05,9.09495404875522e-06,0.0021115451649860034,1.2833990713243475e-05,4.244311889419103e-06
DB:390_450,0.3871032387236805,0.07811674125053944,0.029338847690372264,0.0017886273619641397,0.006863944100606519,0.0012614937340988824,0.0002272970861552744,0.4925080598263046,0.00012276691565087656,9.220253831040936e-05,5.7155385626673644e-05,1.1920107162782204e-05,0.0,0.002478057833507278,2.964744602025318e-05,0.0
DB:450_510,0.3793388402717977,0.07588017788376221,0.037897104318620624,0.0018512521456533699,0.0069601356208308495,0.0024071389025867233,0.0001810363086665996,0.4932529985991408,1.226671769621228e-05,7.656476295385833e-05,0.00015456064297227474,0.00011489825575452171,0.0,0.0018730255695641469,0.0,0.0
DD:330_390,0.4238775396212486,0.09040517371179337,0.016819501312208482,0.0011315875536904551,0.007157951530046417,0.0009909359664929467,0.00024882176468969225,0.4563687645812185,7.933154270708365e-05,7.629589694023098e-05,9.106937300558071e-06,1.0928324760669687e-05,0.0,0.002816370954293698,7.690302609360151e-06,0.0
DD:390_510,0.419790125637572,0.08018411387606998,0.0322427242981903,0.0022109039640890644,0.006123840062544825,0.002788674872403813,9.793073782121896e-05,0.4533332433760794,5.366767991246341e-05,0.00011285546404449448,8.770832259979736e-05,3.404064268733393e-05,4.5080851126469266e-05,0.002895090214858812,0.0,0.0
DD:510_650,0.35734787789618844,0.07477799887387898,0.051351571770856204,0.0021146691061836565,0.0072698443819370845,0.00983893668473101,0.00038254751312194615,0.4920783317262562,0.0,5.025119418667824e-05,0.00014004431166779184,0.0,8.196711182908992e-05,0.004565959429162911,0.0,0.0
DVA:330_390,0.4094983336265826,0.11291876698559633,0.0136765033369165,0.001448160914913185,0.012043744631555471,0.003414904691223904,0.0005597647443753011,0.4443046433911469,0.00014012135683185304,0.0,0.0001091319898910832,0.0001228249659811908,4.035824531821189e-05,0.0017227411196674481,0.0,0.0
DVA:390_510,0.4461163011737951,0.10245083049508603,0.04768410607727674,0.002888350227645984,0.006799586707609702,0.0026590077093016857,0.00021610127235960244,0.3867273474349845,0.00015010193690463529,0.00024703199540197736,0.00015123985648144507,5.3896009047081315e-05,7.489579760093451e-05,0.0037812033065046376,0.0,0.0
DVA:510_650,0.4186369558373391,0.09041553642905406,0.07297916223478787,0.0024955688157137805,0.007627241714617772,0.005856539015361368,0.00024721289082399505,0.3963445620560611,6.875706192323503e-05,0.000539742936097395,0.0003102401975869605,0.0,7.334086605145071e-05,0.0044051399445818075,0.0,0.0
DVA:gt_650,0.3907337829111785,0.08697098976464905,0.08117194414140484,0.003095033730844411,0.007570003539206194,0.020756985763553514,0.00020645369455191527,0.40339196854483594,8.066388671538739e-05,0.0001918633274457728,0.00013162595467898483,0.0,0.0,0.0056986847409355255,0.0,0.0
DVC:330_390,0.4362335756826461,0.09817896522103216,0.01832380343461366,0.0015090215157162175,0.009415180180978136,0.0010370747038863984,0.0003431316481756834,0.4303526207588401,3.860359037965761e-05,0.0001642444534985963,0.00011007655081732607,0.0,0.0,0.004293702259415923,0.0,0.0
DVC:390_510,0.4409868407398808,0.09078285966281556,0.04073199216889433,0.0030449251917946648,0.007385982832982292,0.0033167898248904724,0.00018089891271699741,0.4090527102467153,0.00031894791174817634,0.00012689769619245994,0.00019876164781976023,3.603522861771238e-05,0.0,0.003796708858171639,3.964907675988984e-05,0.0
DVC:510_650,0.3869989412513414,0.08541588394805037,0.0717196938473246,0.0037894820945040524,0.007267403998328325,0.009055528860038738,7.063129240129817e-05,0.4310885177920328,0.0,0.00018502103854975627,9.256199980869834e-05,0.0,5.734931467568962e-05,0.004258984562944167,0.0,0.0
Excretory_cell:270_390,0.4186409205007559,0.13012157095701832,0.009771538283825648,0.0013775697167912318,0.010404587708371191,0.0014988435529110671,0.00044083039429560216,0.4253480710688935,0.00014219357285050714,0.0001434063112117055,2.779192077746231e-05,4.264796570214217e-05,0.00010237532999116118,0.0019240094100411906,8.084922407989036e-06,5.558384155492462e-06
Excretory_cell:390_450,0.3604362758339575,0.12338004487024995,0.027330980368052517,0.006690200363296977,0.00852700545268971,0.009402391839890526,0.0006725887093252153,0.4606510836634441,0.0003936660805820517,0.0003822422831743033,0.00011171058527045891,9.806268571252956e-05,0.00014952032182353732,0.0017001239027088755,6.611649119174673e-05,7.986548630195706e-06
Excretory_cell:450_510,0.3404345689959733,0.1147236133490772,0.03858950780420384,0.010172961827397672,0.007723947504516391,0.012073464526239749,0.0005964516824772165,0.4729575830230716,0.000313798726463696,0.00017547486358203431,2.300308536516228e-05,6.992530816755081e-05,0.0002012261051633886,0.0017832480336178894,0.00016122516468326122,0.0
Excretory_cell:510_580,0.3219349054098932,0.1158650656840782,0.0549902685743563,0.01156281742838653,0.009419122799467676,0.01584188402349183,0.0008157224436636932,0.4662092788351845,0.00031412977020519223,0.00022024607474806695,0.00018949282099292206,2.2735078683671427e-05,0.00023699289609987846,0.0019981495269885685,0.0003706629792534288,8.525654506376782e-06
Excretory_cell:580_650,0.31735955288600964,0.10323867945073513,0.06958637828908074,0.014323763152099819,0.009094027316372313,0.018698869803732674,0.0009429344601882288,0.4637198329502894,0.00017964509775737978,0.0003600994076668198,0.00018075776446646266,6.999685115321328e-05,0.0001736771581359353,0.0017995866746630313,0.00026481467676172315,7.3840608875499584e-06
Excretory_cell:gt_650,0.3285746205315681,0.09872530425359477,0.10107441437794497,0.023848017718383317,0.012399099254431887,0.02121133370149455,0.0032382777718083463,0.40435502652509947,0.00018605885082057476,0.0021962649128199232,0.0007914008534343526,6.694786853812508e-05,5.330841165088655e-05,0.003107817928451782,9.953679987938972e-05,7.257024007942953e-05
Excretory_duct:390_510,0.3275536034646329,0.12136553911152614,0.05384053739525582,0.005141470301906425,0.01412252681310519,0.01191370758227552,0.0009291639406228367,0.4624283612223815,6.451522187032936e-05,0.00015156941548381868,0.00021267277465908253,0.0,3.918472610393402e-05,0.0022371480301765813,0.0,0.0
Excretory_duct_and_pore:270_390,0.4309051377073097,0.12138595199880188,0.012471913995624731,0.0014108318476877624,0.01105233902260499,0.0030105152025463274,0.00018669144091231323,0.41793527700895416,0.00012857537252914135,2.427503033350189e-05,3.209241298327368e-05,5.852750957526514e-05,4.032123682513873e-05,0.001357550213311686,0.0,0.0
Excretory_duct_and_pore:390_510,0.3314729561683061,0.11499773116758055,0.06359393177967464,0.007142612928512619,0.014014804583444332,0.01315767863685367,0.0008634268242409432,0.4510895405327712,0.0001065984546736037,0.0005400162025519379,0.00043445067864067546,5.4538744251611185e-05,7.85027379379252e-05,0.002396089489402698,5.7121071157464e-05,0.0
Excretory_gland:330_390,0.4322595522330646,0.111023577628752,0.02598486254006169,0.002576261985249067,0.012680105525571986,0.0009949872156311997,0.0005237914664376932,0.4117231934840713,2.1760188899065415e-05,0.00020739213211384147,0.0001295298448209771,6.12585412608761e-05,0.0,0.0017709287382689641,4.279847579674004e-05,0.0
Excretory_gland:390_450,0.3965961814239356,0.11441383630816647,0.08001415522257327,0.004548790446727135,0.009907832583931128,0.004767045950346821,0.0005271678194453818,0.3852041908349564,0.00013531635420079588,0.0006093866536708085,0.0009808634891574038,0.0,0.00010063832274401396,0.0021198876143654717,7.470697577929871e-05,0.0
Excretory_gland:450_510,0.36631825910423743,0.11343221338267648,0.1326744078658764,0.010393990593140116,0.009250704195156063,0.012139120597131106,0.0012241987512492454,0.3452591957662534,0.0006278180175009813,0.003600445110708714,0.001928600053433075,0.00012997513053172505,0.0002239777626054231,0.002459529393138797,0.00033756427636114165,0.0
Excretory_gland:510_650,0.3603375240158344,0.11621017884543475,0.12238133921318325,0.015573762459221438,0.00989620001805217,0.019393086018593738,0.0012604541410390312,0.3422105656776657,0.0019398346936933453,0.004971464675770118,0.00196459195646848,0.00017557025518032826,4.6213557180250925e-05,0.0033991721790259557,0.00024004229365724082,0.0
Excretory_pore_G1:390_510,0.3470822093003917,0.11937286301995098,0.04616636584092378,0.004856807836101675,0.01461682547706254,0.009457994207145371,0.0007324735554974732,0.4549562127616501,8.931352393592175e-05,0.0005893665987541688,0.0005596980833317762,0.0,8.305131133811576e-05,0.001436818483916277,0.0,0.0
FLP:390_510,0.4212516284371478,0.092235006223252,0.04303813751129242,0.004191508795369832,0.006596514632312372,0.002168327576574642,0.00020324567234004774,0.4273925221289586,0.0,0.0,0.000108655911090517,0.0,0.0,0.0027035547708863725,0.00011089834077531191,0.0
F_U:270_330,0.425568568894757,0.11638220687241088,0.015256361593282156,0.003385077896714121,0.011060692381624913,0.00488073102619029,0.0008660506597964303,0.42061447513595,0.00010217278189115544,0.00016750985792427092,4.774236736907968e-05,0.0,0.00010052649336118716,0.0015458649296402006,0.0,2.2019109088325535e-05
