wbid,term,found
WBGene00004737,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00009448,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00003635,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00021901,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00000235,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00004505,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00002169,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00004700,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00015248,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00015232,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00007400,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00044924,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00044072,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00010478,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00007731,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00020779,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00008134,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00003155,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00016166,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00000912,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00016139,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00003391,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00009451,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00004490,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00000459,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00002637,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00003123,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00015486,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00004016,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00018891,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00004296,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00015091,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00017004,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00004245,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00004187,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00001337,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00018892,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00011272,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00014015,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00005663,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00013307,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00001087,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00001324,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00077761,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00003600,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00007616,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00003014,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00003681,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00011526,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00020557,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00017951,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00004723,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00001081,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00017347,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00000208,organic cyclic compound metabolic process GO:1901360,1.0
WBGene00008419,cellular protein catabolic process GO:0044257,1.0
WBGene00001284,cellular protein catabolic process GO:0044257,1.0
WBGene00013435,cellular protein catabolic process GO:0044257,1.0
WBGene00018757,cellular protein catabolic process GO:0044257,1.0
WBGene00004827,cellular protein catabolic process GO:0044257,1.0
WBGene00003132,cellular protein catabolic process GO:0044257,1.0
WBGene00015126,cellular protein catabolic process GO:0044257,1.0
WBGene00003947,cellular protein catabolic process GO:0044257,1.0
WBGene00001089,cellular protein catabolic process GO:0044257,1.0
WBGene00004460,cellular protein catabolic process GO:0044257,1.0
WBGene00003926,cellular protein catabolic process GO:0044257,1.0
WBGene00006707,cellular protein catabolic process GO:0044257,1.0
WBGene00003967,cellular protein catabolic process GO:0044257,1.0
WBGene00004462,cellular protein catabolic process GO:0044257,1.0
WBGene00004109,cellular protein catabolic process GO:0044257,1.0
WBGene00007009,cellular protein catabolic process GO:0044257,1.0
WBGene00003150,cellular protein catabolic process GO:0044257,1.0
WBGene00000837,cellular protein catabolic process GO:0044257,1.0
WBGene00006702,cellular protein catabolic process GO:0044257,1.0
WBGene00004320,cellular protein catabolic process GO:0044257,1.0
WBGene00006722,cellular protein catabolic process GO:0044257,1.0
WBGene00006709,cellular protein catabolic process GO:0044257,1.0
WBGene00004813,cellular protein catabolic process GO:0044257,1.0
WBGene00000405,cellular protein catabolic process GO:0044257,1.0
WBGene00008919,cellular protein catabolic process GO:0044257,1.0
WBGene00015926,cellular protein catabolic process GO:0044257,1.0
WBGene00016158,cellular protein catabolic process GO:0044257,1.0
WBGene00019893,cellular protein catabolic process GO:0044257,1.0
WBGene00004463,cellular protein catabolic process GO:0044257,1.0
WBGene00004788,cellular protein catabolic process GO:0044257,1.0
WBGene00006721,cellular protein catabolic process GO:0044257,1.0
WBGene00018613,cellular protein catabolic process GO:0044257,1.0
WBGene00006734,cellular protein catabolic process GO:0044257,1.0
WBGene00019993,cellular protein catabolic process GO:0044257,1.0
WBGene00018935,cellular protein catabolic process GO:0044257,1.0
WBGene00002007,cellular protein catabolic process GO:0044257,1.0
WBGene00008429,cellular protein catabolic process GO:0044257,1.0
WBGene00021771,cellular protein catabolic process GO:0044257,1.0
WBGene00010615,cellular protein catabolic process GO:0044257,1.0
WBGene00004459,cellular protein catabolic process GO:0044257,1.0
WBGene00000500,cellular protein catabolic process GO:0044257,1.0
WBGene00001499,cellular protein catabolic process GO:0044257,1.0
WBGene00016803,cellular protein catabolic process GO:0044257,1.0
WBGene00010160,cellular protein catabolic process GO:0044257,1.0
WBGene00006711,cellular protein catabolic process GO:0044257,1.0
WBGene00017733,cellular protein catabolic process GO:0044257,1.0
WBGene00011815,cellular protein catabolic process GO:0044257,1.0
WBGene00015350,cellular protein catabolic process GO:0044257,1.0
WBGene00004826,cellular protein catabolic process GO:0044257,1.0
WBGene00000843,cellular protein catabolic process GO:0044257,1.0
WBGene00007168,cellular protein catabolic process GO:0044257,1.0
WBGene00016990,cellular protein catabolic process GO:0044257,1.0
WBGene00012366,cellular protein catabolic process GO:0044257,1.0
WBGene00020109,cellular protein catabolic process GO:0044257,1.0
WBGene00001511,cellular protein catabolic process GO:0044257,1.0
WBGene00000838,cellular protein catabolic process GO:0044257,1.0
WBGene00015555,cellular protein catabolic process GO:0044257,1.0
WBGene00004381,cellular protein catabolic process GO:0044257,1.0
WBGene00006699,cellular protein catabolic process GO:0044257,1.0
WBGene00003133,cellular protein catabolic process GO:0044257,1.0
WBGene00003009,cellular protein catabolic process GO:0044257,1.0
WBGene00018408,cellular protein catabolic process GO:0044257,1.0
WBGene00004467,cellular protein catabolic process GO:0044257,1.0
WBGene00000788,cellular protein catabolic process GO:0044257,1.0
WBGene00022069,cellular protein catabolic process GO:0044257,1.0
WBGene00017138,cellular protein catabolic process GO:0044257,1.0
WBGene00016405,cellular protein catabolic process GO:0044257,1.0
WBGene00019807,cellular protein catabolic process GO:0044257,1.0
WBGene00002202,cellular protein catabolic process GO:0044257,1.0
WBGene00006713,cellular protein catabolic process GO:0044257,1.0
WBGene00003587,cellular protein catabolic process GO:0044257,1.0
WBGene00001574,cellular protein catabolic process GO:0044257,1.0
WBGene00004504,cellular protein catabolic process GO:0044257,1.0
WBGene00000143,cellular protein catabolic process GO:0044257,1.0
WBGene00001019,cellular protein catabolic process GO:0044257,1.0
WBGene00003922,cellular protein catabolic process GO:0044257,1.0
WBGene00008053,cellular protein catabolic process GO:0044257,1.0
WBGene00021369,cellular protein catabolic process GO:0044257,1.0
WBGene00012193,cellular protein catabolic process GO:0044257,1.0
WBGene00022381,cellular protein catabolic process GO:0044257,1.0
WBGene00003951,cellular protein catabolic process GO:0044257,1.0
WBGene00004825,cellular protein catabolic process GO:0044257,1.0
WBGene00016157,cellular protein catabolic process GO:0044257,1.0
WBGene00016167,cellular protein catabolic process GO:0044257,1.0
WBGene00004768,cellular protein catabolic process GO:0044257,1.0
WBGene00013538,cellular protein catabolic process GO:0044257,1.0
WBGene00022703,cellular protein catabolic process GO:0044257,1.0
WBGene00006724,cellular protein catabolic process GO:0044257,1.0
WBGene00009878,cellular protein catabolic process GO:0044257,1.0
WBGene00013924,cellular protein catabolic process GO:0044257,1.0
WBGene00002344,cellular protein catabolic process GO:0044257,1.0
WBGene00003898,cellular protein catabolic process GO:0044257,1.0
WBGene00021733,cellular protein catabolic process GO:0044257,1.0
WBGene00001510,cellular protein catabolic process GO:0044257,1.0
WBGene00006733,cellular protein catabolic process GO:0044257,1.0
WBGene00006703,cellular protein catabolic process GO:0044257,1.0
WBGene00008852,cellular protein catabolic process GO:0044257,1.0
WBGene00018604,cellular protein catabolic process GO:0044257,1.0
WBGene00000145,cellular protein catabolic process GO:0044257,1.0
WBGene00011648,cellular protein catabolic process GO:0044257,1.0
WBGene00006578,cellular protein catabolic process GO:0044257,1.0
WBGene00001746,cellular protein catabolic process GO:0044257,1.0
WBGene00000840,cellular protein catabolic process GO:0044257,1.0
WBGene00016871,cellular protein catabolic process GO:0044257,1.0
WBGene00014031,cellular protein catabolic process GO:0044257,1.0
WBGene00014172,cellular protein catabolic process GO:0044257,1.0
WBGene00000912,cellular protein catabolic process GO:0044257,1.0
WBGene00002008,cellular protein catabolic process GO:0044257,1.0
WBGene00006715,cellular protein catabolic process GO:0044257,1.0
WBGene00007626,cellular protein catabolic process GO:0044257,1.0
WBGene00020301,cellular protein catabolic process GO:0044257,1.0
WBGene00003134,cellular protein catabolic process GO:0044257,1.0
WBGene00004458,cellular protein catabolic process GO:0044257,1.0
WBGene00001324,cellular protein catabolic process GO:0044257,1.0
WBGene00003953,cellular protein catabolic process GO:0044257,1.0
WBGene00004466,cellular protein catabolic process GO:0044257,1.0
WBGene00003401,cellular protein catabolic process GO:0044257,1.0
WBGene00018238,covalent chromatin modification GO:0016569,1.0
WBGene00017967,covalent chromatin modification GO:0016569,1.0
WBGene00006474,covalent chromatin modification GO:0016569,1.0
WBGene00011068,covalent chromatin modification GO:0016569,1.0
WBGene00006707,covalent chromatin modification GO:0016569,1.0
WBGene00007784,covalent chromatin modification GO:0016569,1.0
WBGene00002047,covalent chromatin modification GO:0016569,1.0
WBGene00001835,covalent chromatin modification GO:0016569,1.0
WBGene00022850,covalent chromatin modification GO:0016569,1.0
WBGene00020821,covalent chromatin modification GO:0016569,1.0
WBGene00001836,covalent chromatin modification GO:0016569,1.0
WBGene00007030,covalent chromatin modification GO:0016569,1.0
WBGene00006386,covalent chromatin modification GO:0016569,1.0
WBGene00007008,covalent chromatin modification GO:0016569,1.0
WBGene00016200,covalent chromatin modification GO:0016569,1.0
WBGene00022774,covalent chromatin modification GO:0016569,1.0
WBGene00005010,covalent chromatin modification GO:0016569,1.0
WBGene00003406,covalent chromatin modification GO:0016569,1.0
WBGene00020687,covalent chromatin modification GO:0016569,1.0
WBGene00007028,covalent chromatin modification GO:0016569,1.0
WBGene00020287,covalent chromatin modification GO:0016569,1.0
WBGene00000249,covalent chromatin modification GO:0016569,1.0
WBGene00045419,covalent chromatin modification GO:0016569,1.0
WBGene00011729,covalent chromatin modification GO:0016569,1.0
WBGene00004117,covalent chromatin modification GO:0016569,1.0
WBGene00019118,covalent chromatin modification GO:0016569,1.0
WBGene00004319,covalent chromatin modification GO:0016569,1.0
WBGene00017571,covalent chromatin modification GO:0016569,1.0
WBGene00007110,covalent chromatin modification GO:0016569,1.0
WBGene00021636,covalent chromatin modification GO:0016569,1.0
WBGene00015001,covalent chromatin modification GO:0016569,1.0
WBGene00006382,covalent chromatin modification GO:0016569,1.0
WBGene00016603,covalent chromatin modification GO:0016569,1.0
WBGene00007413,covalent chromatin modification GO:0016569,1.0
WBGene00004781,covalent chromatin modification GO:0016569,1.0
WBGene00003025,covalent chromatin modification GO:0016569,1.0
WBGene00003040,covalent chromatin modification GO:0016569,1.0
WBGene00012458,covalent chromatin modification GO:0016569,1.0
WBGene00017683,covalent chromatin modification GO:0016569,1.0
WBGene00001088,covalent chromatin modification GO:0016569,1.0
WBGene00013766,covalent chromatin modification GO:0016569,1.0
WBGene00022499,covalent chromatin modification GO:0016569,1.0
WBGene00004782,covalent chromatin modification GO:0016569,1.0
WBGene00021474,covalent chromatin modification GO:0016569,1.0
WBGene00001834,covalent chromatin modification GO:0016569,1.0
WBGene00017920,covalent chromatin modification GO:0016569,1.0
WBGene00008729,covalent chromatin modification GO:0016569,1.0
WBGene00009460,covalent chromatin modification GO:0016569,1.0
WBGene00008338,covalent chromatin modification GO:0016569,1.0
WBGene00018831,covalent chromatin modification GO:0016569,1.0
WBGene00009089,covalent chromatin modification GO:0016569,1.0
WBGene00000366,covalent chromatin modification GO:0016569,1.0
WBGene00016374,covalent chromatin modification GO:0016569,1.0
WBGene00021205,covalent chromatin modification GO:0016569,1.0
WBGene00018319,covalent chromatin modification GO:0016569,1.0
WBGene00004800,covalent chromatin modification GO:0016569,1.0
WBGene00007184,covalent chromatin modification GO:0016569,1.0
WBGene00017046,covalent chromatin modification GO:0016569,1.0
WBGene00020496,covalent chromatin modification GO:0016569,1.0
WBGene00001423,covalent chromatin modification GO:0016569,1.0
WBGene00000098,covalent chromatin modification GO:0016569,1.0
WBGene00021545,covalent chromatin modification GO:0016569,1.0
WBGene00000204,localization of cell GO:0051674,1.0
WBGene00021170,localization of cell GO:0051674,1.0
WBGene00001580,localization of cell GO:0051674,1.0
WBGene00002081,localization of cell GO:0051674,1.0
WBGene00001089,localization of cell GO:0051674,1.0
WBGene00000552,localization of cell GO:0051674,1.0
WBGene00000289,localization of cell GO:0051674,1.0
WBGene00000200,localization of cell GO:0051674,1.0
WBGene00000249,localization of cell GO:0051674,1.0
WBGene00003243,localization of cell GO:0051674,1.0
WBGene00007627,localization of cell GO:0051674,1.0
WBGene00006498,localization of cell GO:0051674,1.0
WBGene00000199,localization of cell GO:0051674,1.0
WBGene00003911,localization of cell GO:0051674,1.0
WBGene00000961,localization of cell GO:0051674,1.0
WBGene00001979,localization of cell GO:0051674,1.0
WBGene00004381,localization of cell GO:0051674,1.0
WBGene00001579,localization of cell GO:0051674,1.0
WBGene00003056,localization of cell GO:0051674,1.0
WBGene00000390,localization of cell GO:0051674,1.0
WBGene00000156,localization of cell GO:0051674,1.0
WBGene00004749,localization of cell GO:0051674,1.0
WBGene00002181,localization of cell GO:0051674,1.0
WBGene00004774,localization of cell GO:0051674,1.0
WBGene00006786,localization of cell GO:0051674,1.0
WBGene00000478,localization of cell GO:0051674,1.0
WBGene00006776,localization of cell GO:0051674,1.0
WBGene00001978,localization of cell GO:0051674,1.0
WBGene00004215,localization of cell GO:0051674,1.0
WBGene00011230,localization of cell GO:0051674,1.0
WBGene00001980,localization of cell GO:0051674,1.0
WBGene00006745,localization of cell GO:0051674,1.0
WBGene00004732,localization of cell GO:0051674,1.0
WBGene00000205,localization of cell GO:0051674,1.0
WBGene00001165,localization of cell GO:0051674,1.0
WBGene00003831,localization of cell GO:0051674,1.0
WBGene00000424,localization of cell GO:0051674,1.0
WBGene00004729,localization of cell GO:0051674,1.0
WBGene00004357,localization of cell GO:0051674,1.0
WBGene00006788,localization of cell GO:0051674,1.0
WBGene00016913,localization of cell GO:0051674,1.0
WBGene00008805,localization of cell GO:0051674,1.0
WBGene00006787,localization of cell GO:0051674,1.0
WBGene00008183,localization of cell GO:0051674,1.0
WBGene00003006,localization of cell GO:0051674,1.0
WBGene00007626,localization of cell GO:0051674,1.0
WBGene00003239,localization of cell GO:0051674,1.0
WBGene00006805,localization of cell GO:0051674,1.0
WBGene00001324,localization of cell GO:0051674,1.0
WBGene00004370,neuron development GO:0048666,1.0
WBGene00002232,neuron development GO:0048666,1.0
WBGene00001580,neuron development GO:0048666,1.0
WBGene00004048,neuron development GO:0048666,1.0
WBGene00004895,neuron development GO:0048666,1.0
WBGene00002081,neuron development GO:0048666,1.0
WBGene00004719,neuron development GO:0048666,1.0
WBGene00003247,neuron development GO:0048666,1.0
WBGene00006365,neuron development GO:0048666,1.0
WBGene00000289,neuron development GO:0048666,1.0
WBGene00017137,neuron development GO:0048666,1.0
WBGene00006942,neuron development GO:0048666,1.0
WBGene00016790,neuron development GO:0048666,1.0
WBGene00006868,neuron development GO:0048666,1.0
WBGene00022048,neuron development GO:0048666,1.0
WBGene00004057,neuron development GO:0048666,1.0
WBGene00003516,neuron development GO:0048666,1.0
WBGene00006808,neuron development GO:0048666,1.0
WBGene00000443,neuron development GO:0048666,1.0
WBGene00003243,neuron development GO:0048666,1.0
WBGene00013082,neuron development GO:0048666,1.0
WBGene00000275,neuron development GO:0048666,1.0
WBGene00006498,neuron development GO:0048666,1.0
WBGene00007750,neuron development GO:0048666,1.0
WBGene00016539,neuron development GO:0048666,1.0
WBGene00003911,neuron development GO:0048666,1.0
WBGene00000961,neuron development GO:0048666,1.0
WBGene00021888,neuron development GO:0048666,1.0
WBGene00004728,neuron development GO:0048666,1.0
WBGene00003009,neuron development GO:0048666,1.0
WBGene00001579,neuron development GO:0048666,1.0
WBGene00004783,neuron development GO:0048666,1.0
WBGene00006840,neuron development GO:0048666,1.0
WBGene00003177,neuron development GO:0048666,1.0
WBGene00001163,neuron development GO:0048666,1.0
WBGene00006769,neuron development GO:0048666,1.0
WBGene00004749,neuron development GO:0048666,1.0
WBGene00017381,neuron development GO:0048666,1.0
WBGene00003143,neuron development GO:0048666,1.0
WBGene00002181,neuron development GO:0048666,1.0
WBGene00006803,neuron development GO:0048666,1.0
WBGene00006444,neuron development GO:0048666,1.0
WBGene00000962,neuron development GO:0048666,1.0
WBGene00006786,neuron development GO:0048666,1.0
WBGene00006776,neuron development GO:0048666,1.0
WBGene00012184,neuron development GO:0048666,1.0
WBGene00000407,neuron development GO:0048666,1.0
WBGene00004215,neuron development GO:0048666,1.0
WBGene00001949,neuron development GO:0048666,1.0
WBGene00004727,neuron development GO:0048666,1.0
WBGene00016354,neuron development GO:0048666,1.0
WBGene00002215,neuron development GO:0048666,1.0
WBGene00006745,neuron development GO:0048666,1.0
WBGene00004732,neuron development GO:0048666,1.0
WBGene00001165,neuron development GO:0048666,1.0
WBGene00004896,neuron development GO:0048666,1.0
WBGene00000424,neuron development GO:0048666,1.0
WBGene00000995,neuron development GO:0048666,1.0
WBGene00004729,neuron development GO:0048666,1.0
WBGene00006788,neuron development GO:0048666,1.0
WBGene00006978,neuron development GO:0048666,1.0
WBGene00006970,neuron development GO:0048666,1.0
WBGene00003172,neuron development GO:0048666,1.0
WBGene00009939,neuron development GO:0048666,1.0
WBGene00008183,neuron development GO:0048666,1.0
WBGene00003006,neuron development GO:0048666,1.0
WBGene00003239,neuron development GO:0048666,1.0
WBGene00006805,neuron development GO:0048666,1.0
WBGene00001827,aging GO:0007568,1.0
WBGene00008419,aging GO:0007568,1.0
WBGene00001340,aging GO:0007568,1.0
WBGene00006474,aging GO:0007568,1.0
WBGene00003163,aging GO:0007568,1.0
WBGene00018700,aging GO:0007568,1.0
WBGene00000001,aging GO:0007568,1.0
WBGene00003967,aging GO:0007568,1.0
WBGene00004462,aging GO:0007568,1.0
WBGene00007009,aging GO:0007568,1.0
WBGene00000102,aging GO:0007568,1.0
WBGene00003476,aging GO:0007568,1.0
WBGene00004930,aging GO:0007568,1.0
WBGene00002238,aging GO:0007568,1.0
WBGene00012348,aging GO:0007568,1.0
WBGene00020417,aging GO:0007568,1.0
WBGene00006734,aging GO:0007568,1.0
WBGene00002060,aging GO:0007568,1.0
WBGene00002026,aging GO:0007568,1.0
WBGene00015943,aging GO:0007568,1.0
WBGene00004887,aging GO:0007568,1.0
WBGene00010882,aging GO:0007568,1.0
WBGene00016655,aging GO:0007568,1.0
WBGene00001768,aging GO:0007568,1.0
WBGene00000500,aging GO:0007568,1.0
WBGene00001499,aging GO:0007568,1.0
WBGene00000230,aging GO:0007568,1.0
WBGene00000079,aging GO:0007568,1.0
WBGene00000899,aging GO:0007568,1.0
WBGene00001994,aging GO:0007568,1.0
WBGene00020930,aging GO:0007568,1.0
WBGene00015776,aging GO:0007568,1.0
WBGene00004319,aging GO:0007568,1.0
WBGene00006514,aging GO:0007568,1.0
WBGene00003052,aging GO:0007568,1.0
WBGene00002187,aging GO:0007568,1.0
WBGene00006932,aging GO:0007568,1.0
WBGene00011146,aging GO:0007568,1.0
WBGene00011867,aging GO:0007568,1.0
WBGene00020297,aging GO:0007568,1.0
WBGene00001840,aging GO:0007568,1.0
WBGene00012458,aging GO:0007568,1.0
WBGene00003225,aging GO:0007568,1.0
WBGene00007016,aging GO:0007568,1.0
WBGene00003582,aging GO:0007568,1.0
WBGene00006434,aging GO:0007568,1.0
WBGene00016405,aging GO:0007568,1.0
WBGene00003822,aging GO:0007568,1.0
WBGene00006713,aging GO:0007568,1.0
WBGene00016250,aging GO:0007568,1.0
WBGene00006527,aging GO:0007568,1.0
WBGene00006617,aging GO:0007568,1.0
WBGene00001132,aging GO:0007568,1.0
WBGene00013766,aging GO:0007568,1.0
WBGene00008670,aging GO:0007568,1.0
WBGene00018294,aging GO:0007568,1.0
WBGene00006923,aging GO:0007568,1.0
WBGene00000911,aging GO:0007568,1.0
WBGene00004782,aging GO:0007568,1.0
WBGene00006786,aging GO:0007568,1.0
WBGene00020142,aging GO:0007568,1.0
WBGene00010560,aging GO:0007568,1.0
WBGene00001173,aging GO:0007568,1.0
WBGene00000923,aging GO:0007568,1.0
WBGene00002005,aging GO:0007568,1.0
WBGene00002043,aging GO:0007568,1.0
WBGene00019983,aging GO:0007568,1.0
WBGene00000080,aging GO:0007568,1.0
WBGene00003790,aging GO:0007568,1.0
WBGene00003639,aging GO:0007568,1.0
WBGene00009661,aging GO:0007568,1.0
WBGene00003831,aging GO:0007568,1.0
WBGene00004679,aging GO:0007568,1.0
WBGene00000869,aging GO:0007568,1.0
WBGene00017472,aging GO:0007568,1.0
WBGene00020719,aging GO:0007568,1.0
WBGene00007630,aging GO:0007568,1.0
WBGene00003793,aging GO:0007568,1.0
WBGene00003509,aging GO:0007568,1.0
WBGene00000931,aging GO:0007568,1.0
WBGene00011304,aging GO:0007568,1.0
WBGene00004800,aging GO:0007568,1.0
WBGene00002004,aging GO:0007568,1.0
WBGene00006963,aging GO:0007568,1.0
WBGene00006601,aging GO:0007568,1.0
WBGene00001851,aging GO:0007568,1.0
WBGene00002583,aging GO:0007568,1.0
WBGene00000912,aging GO:0007568,1.0
WBGene00021811,aging GO:0007568,1.0
WBGene00001324,aging GO:0007568,1.0
WBGene00004751,aging GO:0007568,1.0
WBGene00003401,aging GO:0007568,1.0
WBGene00021883,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00013255,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00011638,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00013378,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00022255,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00004497,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00007119,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00021960,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00008624,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00000140,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00020562,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00021973,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00017066,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00019806,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00018160,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00020216,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00002179,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00007979,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00011115,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00020115,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00004788,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00004754,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00022793,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00012550,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00007126,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00019679,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00004363,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00002071,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00020437,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00021844,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00022677,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00019276,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00002070,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00008999,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00009219,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00011860,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00001334,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00022393,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00006772,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00022044,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00004769,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00010725,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00020517,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00000843,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00011481,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00020109,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00003975,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00006932,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00013302,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00022460,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00000567,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00020831,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00015555,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00017999,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00000198,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
WBGene00001020,nuclear outer membrane-endoplasmic reticulum membrane network GO:0042175,1.0
