wbid,term,found
WBGene00202511,intrinsic component of membrane GO:0031224,1.0
WBGene00006221,intrinsic component of membrane GO:0031224,1.0
WBGene00002195,intrinsic component of membrane GO:0031224,1.0
WBGene00001547,intrinsic component of membrane GO:0031224,1.0
WBGene00006695,intrinsic component of membrane GO:0031224,1.0
WBGene00008793,intrinsic component of membrane GO:0031224,1.0
WBGene00194691,intrinsic component of membrane GO:0031224,1.0
WBGene00006009,intrinsic component of membrane GO:0031224,1.0
WBGene00007411,intrinsic component of membrane GO:0031224,1.0
WBGene00010122,intrinsic component of membrane GO:0031224,1.0
WBGene00021007,intrinsic component of membrane GO:0031224,1.0
WBGene00013285,intrinsic component of membrane GO:0031224,1.0
WBGene00004890,intrinsic component of membrane GO:0031224,1.0
WBGene00020200,intrinsic component of membrane GO:0031224,1.0
WBGene00015258,intrinsic component of membrane GO:0031224,1.0
WBGene00005433,intrinsic component of membrane GO:0031224,1.0
WBGene00008731,intrinsic component of membrane GO:0031224,1.0
WBGene00001133,intrinsic component of membrane GO:0031224,1.0
WBGene00020365,intrinsic component of membrane GO:0031224,1.0
WBGene00011452,intrinsic component of membrane GO:0031224,1.0
WBGene00011462,intrinsic component of membrane GO:0031224,1.0
WBGene00010992,intrinsic component of membrane GO:0031224,1.0
WBGene00005248,intrinsic component of membrane GO:0031224,1.0
WBGene00008730,intrinsic component of membrane GO:0031224,1.0
WBGene00022090,intrinsic component of membrane GO:0031224,1.0
WBGene00012381,intrinsic component of membrane GO:0031224,1.0
WBGene00008320,intrinsic component of membrane GO:0031224,1.0
WBGene00009467,intrinsic component of membrane GO:0031224,1.0
WBGene00006001,intrinsic component of membrane GO:0031224,1.0
WBGene00015080,intrinsic component of membrane GO:0031224,1.0
WBGene00006287,intrinsic component of membrane GO:0031224,1.0
WBGene00015139,intrinsic component of membrane GO:0031224,1.0
WBGene00011192,intrinsic component of membrane GO:0031224,1.0
WBGene00019025,intrinsic component of membrane GO:0031224,1.0
WBGene00206513,intrinsic component of membrane GO:0031224,1.0
WBGene00020559,intrinsic component of membrane GO:0031224,1.0
WBGene00006215,intrinsic component of membrane GO:0031224,1.0
WBGene00018552,intrinsic component of membrane GO:0031224,1.0
WBGene00006693,intrinsic component of membrane GO:0031224,1.0
WBGene00013190,intrinsic component of membrane GO:0031224,1.0
WBGene00017333,intrinsic component of membrane GO:0031224,1.0
WBGene00008270,intrinsic component of membrane GO:0031224,1.0
WBGene00018902,intrinsic component of membrane GO:0031224,1.0
WBGene00017332,intrinsic component of membrane GO:0031224,1.0
WBGene00012324,intrinsic component of membrane GO:0031224,1.0
WBGene00010586,intrinsic component of membrane GO:0031224,1.0
WBGene00022036,intrinsic component of membrane GO:0031224,1.0
WBGene00015712,intrinsic component of membrane GO:0031224,1.0
WBGene00003999,intrinsic component of membrane GO:0031224,1.0
WBGene00000009,intrinsic component of membrane GO:0031224,1.0
WBGene00003731,intrinsic component of membrane GO:0031224,1.0
WBGene00005528,intrinsic component of membrane GO:0031224,1.0
WBGene00006666,intrinsic component of membrane GO:0031224,1.0
WBGene00015288,intrinsic component of membrane GO:0031224,1.0
WBGene00013782,intrinsic component of membrane GO:0031224,1.0
WBGene00005464,intrinsic component of membrane GO:0031224,1.0
WBGene00010749,intrinsic component of membrane GO:0031224,1.0
WBGene00020140,intrinsic component of membrane GO:0031224,1.0
WBGene00020720,intrinsic component of membrane GO:0031224,1.0
WBGene00017315,intrinsic component of membrane GO:0031224,1.0
WBGene00016721,intrinsic component of membrane GO:0031224,1.0
WBGene00016066,intrinsic component of membrane GO:0031224,1.0
WBGene00194708,intrinsic component of membrane GO:0031224,1.0
WBGene00005292,intrinsic component of membrane GO:0031224,1.0
WBGene00044738,intrinsic component of membrane GO:0031224,1.0
WBGene00005927,intrinsic component of membrane GO:0031224,1.0
WBGene00044027,intrinsic component of membrane GO:0031224,1.0
WBGene00015660,intrinsic component of membrane GO:0031224,1.0
WBGene00006164,intrinsic component of membrane GO:0031224,1.0
WBGene00006090,intrinsic component of membrane GO:0031224,1.0
WBGene00021035,intrinsic component of membrane GO:0031224,1.0
WBGene00017532,intrinsic component of membrane GO:0031224,1.0
WBGene00005437,intrinsic component of membrane GO:0031224,1.0
WBGene00235283,intrinsic component of membrane GO:0031224,1.0
WBGene00017551,intrinsic component of membrane GO:0031224,1.0
WBGene00023503,intrinsic component of membrane GO:0031224,1.0
WBGene00010296,intrinsic component of membrane GO:0031224,1.0
WBGene00012707,intrinsic component of membrane GO:0031224,1.0
WBGene00005171,intrinsic component of membrane GO:0031224,1.0
WBGene00021477,intrinsic component of membrane GO:0031224,1.0
WBGene00235311,intrinsic component of membrane GO:0031224,1.0
WBGene00010915,intrinsic component of membrane GO:0031224,1.0
WBGene00012285,intrinsic component of membrane GO:0031224,1.0
WBGene00044145,intrinsic component of membrane GO:0031224,1.0
WBGene00044059,intrinsic component of membrane GO:0031224,1.0
WBGene00017783,intrinsic component of membrane GO:0031224,1.0
WBGene00018709,intrinsic component of membrane GO:0031224,1.0
WBGene00022313,intrinsic component of membrane GO:0031224,1.0
WBGene00018566,intrinsic component of membrane GO:0031224,1.0
WBGene00044381,intrinsic component of membrane GO:0031224,1.0
WBGene00000671,intrinsic component of membrane GO:0031224,1.0
WBGene00235274,intrinsic component of membrane GO:0031224,1.0
WBGene00044213,intrinsic component of membrane GO:0031224,1.0
WBGene00003981,intrinsic component of membrane GO:0031224,1.0
WBGene00008481,intrinsic component of membrane GO:0031224,1.0
WBGene00007692,intrinsic component of membrane GO:0031224,1.0
WBGene00015411,intrinsic component of membrane GO:0031224,1.0
WBGene00011499,intrinsic component of membrane GO:0031224,1.0
WBGene00003735,intrinsic component of membrane GO:0031224,1.0
WBGene00005291,intrinsic component of membrane GO:0031224,1.0
WBGene00000735,intrinsic component of membrane GO:0031224,1.0
WBGene00009533,intrinsic component of membrane GO:0031224,1.0
WBGene00044683,intrinsic component of membrane GO:0031224,1.0
WBGene00005039,intrinsic component of membrane GO:0031224,1.0
WBGene00017654,intrinsic component of membrane GO:0031224,1.0
WBGene00004177,intrinsic component of membrane GO:0031224,1.0
WBGene00005450,intrinsic component of membrane GO:0031224,1.0
WBGene00007945,intrinsic component of membrane GO:0031224,1.0
WBGene00044332,intrinsic component of membrane GO:0031224,1.0
WBGene00018773,intrinsic component of membrane GO:0031224,1.0
WBGene00009263,intrinsic component of membrane GO:0031224,1.0
WBGene00000694,intrinsic component of membrane GO:0031224,1.0
WBGene00007997,intrinsic component of membrane GO:0031224,1.0
WBGene00013563,intrinsic component of membrane GO:0031224,1.0
WBGene00000522,intrinsic component of membrane GO:0031224,1.0
WBGene00006311,intrinsic component of membrane GO:0031224,1.0
WBGene00019493,intrinsic component of membrane GO:0031224,1.0
WBGene00021200,intrinsic component of membrane GO:0031224,1.0
WBGene00015279,intrinsic component of membrane GO:0031224,1.0
WBGene00006198,intrinsic component of membrane GO:0031224,1.0
WBGene00018558,intrinsic component of membrane GO:0031224,1.0
WBGene00018595,intrinsic component of membrane GO:0031224,1.0
WBGene00021807,intrinsic component of membrane GO:0031224,1.0
WBGene00013904,intrinsic component of membrane GO:0031224,1.0
WBGene00018228,intrinsic component of membrane GO:0031224,1.0
WBGene00000682,intrinsic component of membrane GO:0031224,1.0
WBGene00018179,intrinsic component of membrane GO:0031224,1.0
WBGene00007394,intrinsic component of membrane GO:0031224,1.0
WBGene00012242,intrinsic component of membrane GO:0031224,1.0
WBGene00000046,intrinsic component of membrane GO:0031224,1.0
WBGene00012705,intrinsic component of membrane GO:0031224,1.0
WBGene00005761,intrinsic component of membrane GO:0031224,1.0
WBGene00015879,intrinsic component of membrane GO:0031224,1.0
WBGene00020445,intrinsic component of membrane GO:0031224,1.0
WBGene00020168,intrinsic component of membrane GO:0031224,1.0
WBGene00006487,intrinsic component of membrane GO:0031224,1.0
WBGene00012068,intrinsic component of membrane GO:0031224,1.0
WBGene00011339,intrinsic component of membrane GO:0031224,1.0
WBGene00016265,intrinsic component of membrane GO:0031224,1.0
WBGene00019496,intrinsic component of membrane GO:0031224,1.0
WBGene00005712,intrinsic component of membrane GO:0031224,1.0
WBGene00020128,intrinsic component of membrane GO:0031224,1.0
WBGene00008089,intrinsic component of membrane GO:0031224,1.0
WBGene00001397,intrinsic component of membrane GO:0031224,1.0
WBGene00005738,intrinsic component of membrane GO:0031224,1.0
WBGene00008162,intrinsic component of membrane GO:0031224,1.0
WBGene00021510,intrinsic component of membrane GO:0031224,1.0
WBGene00008526,intrinsic component of membrane GO:0031224,1.0
WBGene00005809,intrinsic component of membrane GO:0031224,1.0
WBGene00006242,intrinsic component of membrane GO:0031224,1.0
WBGene00001591,intrinsic component of membrane GO:0031224,1.0
WBGene00185092,intrinsic component of membrane GO:0031224,1.0
WBGene00013419,intrinsic component of membrane GO:0031224,1.0
WBGene00022140,intrinsic component of membrane GO:0031224,1.0
WBGene00001639,intrinsic component of membrane GO:0031224,1.0
WBGene00005183,intrinsic component of membrane GO:0031224,1.0
WBGene00000723,intrinsic component of membrane GO:0031224,1.0
WBGene00009778,intrinsic component of membrane GO:0031224,1.0
WBGene00006661,intrinsic component of membrane GO:0031224,1.0
WBGene00005447,intrinsic component of membrane GO:0031224,1.0
WBGene00011076,intrinsic component of membrane GO:0031224,1.0
WBGene00019273,intrinsic component of membrane GO:0031224,1.0
WBGene00010185,intrinsic component of membrane GO:0031224,1.0
WBGene00012893,intrinsic component of membrane GO:0031224,1.0
WBGene00018484,intrinsic component of membrane GO:0031224,1.0
WBGene00003575,intrinsic component of membrane GO:0031224,1.0
WBGene00013879,intrinsic component of membrane GO:0031224,1.0
WBGene00012046,intrinsic component of membrane GO:0031224,1.0
WBGene00000071,intrinsic component of membrane GO:0031224,1.0
WBGene00012265,intrinsic component of membrane GO:0031224,1.0
WBGene00008093,intrinsic component of membrane GO:0031224,1.0
WBGene00000058,intrinsic component of membrane GO:0031224,1.0
WBGene00012521,intrinsic component of membrane GO:0031224,1.0
WBGene00008100,intrinsic component of membrane GO:0031224,1.0
WBGene00010612,intrinsic component of membrane GO:0031224,1.0
WBGene00013578,intrinsic component of membrane GO:0031224,1.0
WBGene00005956,intrinsic component of membrane GO:0031224,1.0
WBGene00005989,intrinsic component of membrane GO:0031224,1.0
WBGene00004796,intrinsic component of membrane GO:0031224,1.0
WBGene00008249,intrinsic component of membrane GO:0031224,1.0
WBGene00012288,intrinsic component of membrane GO:0031224,1.0
WBGene00012672,intrinsic component of membrane GO:0031224,1.0
WBGene00001537,intrinsic component of membrane GO:0031224,1.0
WBGene00018157,intrinsic component of membrane GO:0031224,1.0
WBGene00017922,intrinsic component of membrane GO:0031224,1.0
WBGene00019024,intrinsic component of membrane GO:0031224,1.0
WBGene00012847,intrinsic component of membrane GO:0031224,1.0
WBGene00219282,intrinsic component of membrane GO:0031224,1.0
WBGene00010047,intrinsic component of membrane GO:0031224,1.0
WBGene00005060,intrinsic component of membrane GO:0031224,1.0
WBGene00008076,intrinsic component of membrane GO:0031224,1.0
WBGene00000663,intrinsic component of membrane GO:0031224,1.0
WBGene00007739,intrinsic component of membrane GO:0031224,1.0
WBGene00005059,intrinsic component of membrane GO:0031224,1.0
WBGene00017957,intrinsic component of membrane GO:0031224,1.0
WBGene00044311,intrinsic component of membrane GO:0031224,1.0
WBGene00011387,intrinsic component of membrane GO:0031224,1.0
WBGene00006240,intrinsic component of membrane GO:0031224,1.0
WBGene00010274,intrinsic component of membrane GO:0031224,1.0
WBGene00010599,intrinsic component of membrane GO:0031224,1.0
WBGene00044527,intrinsic component of membrane GO:0031224,1.0
WBGene00021368,intrinsic component of membrane GO:0031224,1.0
WBGene00018280,intrinsic component of membrane GO:0031224,1.0
WBGene00022797,intrinsic component of membrane GO:0031224,1.0
WBGene00005507,intrinsic component of membrane GO:0031224,1.0
WBGene00219476,intrinsic component of membrane GO:0031224,1.0
WBGene00194643,intrinsic component of membrane GO:0031224,1.0
WBGene00005120,intrinsic component of membrane GO:0031224,1.0
WBGene00003413,intrinsic component of membrane GO:0031224,1.0
WBGene00011364,intrinsic component of membrane GO:0031224,1.0
WBGene00009874,intrinsic component of membrane GO:0031224,1.0
WBGene00195150,intrinsic component of membrane GO:0031224,1.0
WBGene00008485,intrinsic component of membrane GO:0031224,1.0
WBGene00010340,intrinsic component of membrane GO:0031224,1.0
WBGene00006210,intrinsic component of membrane GO:0031224,1.0
WBGene00005660,intrinsic component of membrane GO:0031224,1.0
WBGene00016928,intrinsic component of membrane GO:0031224,1.0
WBGene00010289,intrinsic component of membrane GO:0031224,1.0
WBGene00000636,intrinsic component of membrane GO:0031224,1.0
WBGene00005421,intrinsic component of membrane GO:0031224,1.0
WBGene00005842,intrinsic component of membrane GO:0031224,1.0
WBGene00016287,intrinsic component of membrane GO:0031224,1.0
WBGene00013873,intrinsic component of membrane GO:0031224,1.0
WBGene00009404,intrinsic component of membrane GO:0031224,1.0
WBGene00006182,intrinsic component of membrane GO:0031224,1.0
WBGene00019149,intrinsic component of membrane GO:0031224,1.0
WBGene00005692,intrinsic component of membrane GO:0031224,1.0
WBGene00012721,intrinsic component of membrane GO:0031224,1.0
WBGene00269394,intrinsic component of membrane GO:0031224,1.0
WBGene00018332,intrinsic component of membrane GO:0031224,1.0
WBGene00001414,intrinsic component of membrane GO:0031224,1.0
WBGene00013195,intrinsic component of membrane GO:0031224,1.0
WBGene00010485,intrinsic component of membrane GO:0031224,1.0
WBGene00007382,intrinsic component of membrane GO:0031224,1.0
WBGene00015988,intrinsic component of membrane GO:0031224,1.0
WBGene00001805,intrinsic component of membrane GO:0031224,1.0
WBGene00004395,intrinsic component of membrane GO:0031224,1.0
WBGene00008737,intrinsic component of membrane GO:0031224,1.0
WBGene00010473,intrinsic component of membrane GO:0031224,1.0
WBGene00019425,intrinsic component of membrane GO:0031224,1.0
WBGene00044477,intrinsic component of membrane GO:0031224,1.0
WBGene00007255,intrinsic component of membrane GO:0031224,1.0
WBGene00045052,intrinsic component of membrane GO:0031224,1.0
WBGene00017545,intrinsic component of membrane GO:0031224,1.0
WBGene00000022,intrinsic component of membrane GO:0031224,1.0
WBGene00012224,intrinsic component of membrane GO:0031224,1.0
WBGene00007455,intrinsic component of membrane GO:0031224,1.0
WBGene00007949,intrinsic component of membrane GO:0031224,1.0
WBGene00005671,intrinsic component of membrane GO:0031224,1.0
WBGene00195250,intrinsic component of membrane GO:0031224,1.0
WBGene00000049,intrinsic component of membrane GO:0031224,1.0
WBGene00015055,intrinsic component of membrane GO:0031224,1.0
WBGene00005719,intrinsic component of membrane GO:0031224,1.0
WBGene00011596,intrinsic component of membrane GO:0031224,1.0
WBGene00220250,intrinsic component of membrane GO:0031224,1.0
WBGene00011167,intrinsic component of membrane GO:0031224,1.0
WBGene00013375,intrinsic component of membrane GO:0031224,1.0
WBGene00009075,intrinsic component of membrane GO:0031224,1.0
WBGene00020236,intrinsic component of membrane GO:0031224,1.0
WBGene00013159,intrinsic component of membrane GO:0031224,1.0
WBGene00044358,intrinsic component of membrane GO:0031224,1.0
WBGene00008139,intrinsic component of membrane GO:0031224,1.0
WBGene00010088,intrinsic component of membrane GO:0031224,1.0
WBGene00012938,intrinsic component of membrane GO:0031224,1.0
WBGene00022320,intrinsic component of membrane GO:0031224,1.0
WBGene00004196,intrinsic component of membrane GO:0031224,1.0
WBGene00001394,intrinsic component of membrane GO:0031224,1.0
WBGene00010003,intrinsic component of membrane GO:0031224,1.0
WBGene00000639,intrinsic component of membrane GO:0031224,1.0
WBGene00022682,intrinsic component of membrane GO:0031224,1.0
WBGene00022893,intrinsic component of membrane GO:0031224,1.0
WBGene00016174,intrinsic component of membrane GO:0031224,1.0
WBGene00045474,intrinsic component of membrane GO:0031224,1.0
WBGene00007334,intrinsic component of membrane GO:0031224,1.0
WBGene00000088,intrinsic component of membrane GO:0031224,1.0
WBGene00020972,intrinsic component of membrane GO:0031224,1.0
WBGene00011190,intrinsic component of membrane GO:0031224,1.0
WBGene00020414,intrinsic component of membrane GO:0031224,1.0
WBGene00009130,intrinsic component of membrane GO:0031224,1.0
WBGene00235254,intrinsic component of membrane GO:0031224,1.0
WBGene00000627,intrinsic component of membrane GO:0031224,1.0
WBGene00001625,intrinsic component of membrane GO:0031224,1.0
WBGene00012477,intrinsic component of membrane GO:0031224,1.0
WBGene00021177,intrinsic component of membrane GO:0031224,1.0
WBGene00010163,intrinsic component of membrane GO:0031224,1.0
WBGene00007173,intrinsic component of membrane GO:0031224,1.0
WBGene00019977,intrinsic component of membrane GO:0031224,1.0
WBGene00013126,intrinsic component of membrane GO:0031224,1.0
WBGene00000633,intrinsic component of membrane GO:0031224,1.0
WBGene00008340,intrinsic component of membrane GO:0031224,1.0
WBGene00005688,intrinsic component of membrane GO:0031224,1.0
WBGene00010282,intrinsic component of membrane GO:0031224,1.0
WBGene00012663,intrinsic component of membrane GO:0031224,1.0
WBGene00044492,intrinsic component of membrane GO:0031224,1.0
WBGene00007695,intrinsic component of membrane GO:0031224,1.0
WBGene00008186,intrinsic component of membrane GO:0031224,1.0
WBGene00044618,intrinsic component of membrane GO:0031224,1.0
WBGene00008185,intrinsic component of membrane GO:0031224,1.0
WBGene00006256,intrinsic component of membrane GO:0031224,1.0
WBGene00044414,intrinsic component of membrane GO:0031224,1.0
WBGene00006241,intrinsic component of membrane GO:0031224,1.0
WBGene00020066,intrinsic component of membrane GO:0031224,1.0
WBGene00005056,intrinsic component of membrane GO:0031224,1.0
WBGene00011898,intrinsic component of membrane GO:0031224,1.0
WBGene00015197,intrinsic component of membrane GO:0031224,1.0
WBGene00012183,intrinsic component of membrane GO:0031224,1.0
WBGene00005451,intrinsic component of membrane GO:0031224,1.0
WBGene00011307,intrinsic component of membrane GO:0031224,1.0
WBGene00011919,intrinsic component of membrane GO:0031224,1.0
WBGene00005937,intrinsic component of membrane GO:0031224,1.0
WBGene00008500,intrinsic component of membrane GO:0031224,1.0
WBGene00022035,intrinsic component of membrane GO:0031224,1.0
WBGene00005241,intrinsic component of membrane GO:0031224,1.0
WBGene00000267,intrinsic component of membrane GO:0031224,1.0
WBGene00009510,intrinsic component of membrane GO:0031224,1.0
WBGene00005517,intrinsic component of membrane GO:0031224,1.0
WBGene00195177,intrinsic component of membrane GO:0031224,1.0
WBGene00020583,intrinsic component of membrane GO:0031224,1.0
WBGene00000742,intrinsic component of membrane GO:0031224,1.0
WBGene00006615,intrinsic component of membrane GO:0031224,1.0
WBGene00005086,intrinsic component of membrane GO:0031224,1.0
WBGene00011649,intrinsic component of membrane GO:0031224,1.0
WBGene00005931,intrinsic component of membrane GO:0031224,1.0
WBGene00013728,intrinsic component of membrane GO:0031224,1.0
WBGene00019674,intrinsic component of membrane GO:0031224,1.0
WBGene00015493,intrinsic component of membrane GO:0031224,1.0
WBGene00005083,intrinsic component of membrane GO:0031224,1.0
WBGene00005477,intrinsic component of membrane GO:0031224,1.0
WBGene00005976,intrinsic component of membrane GO:0031224,1.0
WBGene00007422,intrinsic component of membrane GO:0031224,1.0
WBGene00007946,intrinsic component of membrane GO:0031224,1.0
WBGene00018113,intrinsic component of membrane GO:0031224,1.0
WBGene00043995,intrinsic component of membrane GO:0031224,1.0
WBGene00050875,intrinsic component of membrane GO:0031224,1.0
WBGene00005653,intrinsic component of membrane GO:0031224,1.0
WBGene00017871,intrinsic component of membrane GO:0031224,1.0
WBGene00000176,intrinsic component of membrane GO:0031224,1.0
WBGene00018589,intrinsic component of membrane GO:0031224,1.0
WBGene00006086,intrinsic component of membrane GO:0031224,1.0
WBGene00010547,intrinsic component of membrane GO:0031224,1.0
WBGene00017449,intrinsic component of membrane GO:0031224,1.0
WBGene00000539,intrinsic component of membrane GO:0031224,1.0
WBGene00022655,intrinsic component of membrane GO:0031224,1.0
WBGene00010735,intrinsic component of membrane GO:0031224,1.0
WBGene00005969,intrinsic component of membrane GO:0031224,1.0
WBGene00019850,intrinsic component of membrane GO:0031224,1.0
WBGene00017721,intrinsic component of membrane GO:0031224,1.0
WBGene00010931,intrinsic component of membrane GO:0031224,1.0
WBGene00004374,intrinsic component of membrane GO:0031224,1.0
WBGene00010200,intrinsic component of membrane GO:0031224,1.0
WBGene00008308,intrinsic component of membrane GO:0031224,1.0
WBGene00001796,intrinsic component of membrane GO:0031224,1.0
WBGene00010617,intrinsic component of membrane GO:0031224,1.0
WBGene00005654,intrinsic component of membrane GO:0031224,1.0
WBGene00018245,intrinsic component of membrane GO:0031224,1.0
WBGene00009513,intrinsic component of membrane GO:0031224,1.0
WBGene00004007,intrinsic component of membrane GO:0031224,1.0
WBGene00010175,intrinsic component of membrane GO:0031224,1.0
WBGene00019774,intrinsic component of membrane GO:0031224,1.0
WBGene00005195,intrinsic component of membrane GO:0031224,1.0
WBGene00000623,intrinsic component of membrane GO:0031224,1.0
WBGene00006684,intrinsic component of membrane GO:0031224,1.0
WBGene00003517,intrinsic component of membrane GO:0031224,1.0
WBGene00005408,intrinsic component of membrane GO:0031224,1.0
WBGene00255598,intrinsic component of membrane GO:0031224,1.0
WBGene00015626,intrinsic component of membrane GO:0031224,1.0
WBGene00011606,intrinsic component of membrane GO:0031224,1.0
WBGene00005820,intrinsic component of membrane GO:0031224,1.0
WBGene00005283,intrinsic component of membrane GO:0031224,1.0
WBGene00015694,intrinsic component of membrane GO:0031224,1.0
WBGene00235257,intrinsic component of membrane GO:0031224,1.0
WBGene00002234,intrinsic component of membrane GO:0031224,1.0
WBGene00001071,intrinsic component of membrane GO:0031224,1.0
WBGene00017530,intrinsic component of membrane GO:0031224,1.0
WBGene00009865,intrinsic component of membrane GO:0031224,1.0
WBGene00016613,intrinsic component of membrane GO:0031224,1.0
WBGene00020333,intrinsic component of membrane GO:0031224,1.0
WBGene00009217,intrinsic component of membrane GO:0031224,1.0
WBGene00011718,intrinsic component of membrane GO:0031224,1.0
WBGene00008106,intrinsic component of membrane GO:0031224,1.0
WBGene00005912,intrinsic component of membrane GO:0031224,1.0
WBGene00000754,intrinsic component of membrane GO:0031224,1.0
WBGene00044018,intrinsic component of membrane GO:0031224,1.0
WBGene00019080,intrinsic component of membrane GO:0031224,1.0
WBGene00044433,intrinsic component of membrane GO:0031224,1.0
WBGene00021472,intrinsic component of membrane GO:0031224,1.0
WBGene00044681,intrinsic component of membrane GO:0031224,1.0
WBGene00009255,intrinsic component of membrane GO:0031224,1.0
WBGene00022039,intrinsic component of membrane GO:0031224,1.0
WBGene00018268,intrinsic component of membrane GO:0031224,1.0
WBGene00000730,intrinsic component of membrane GO:0031224,1.0
WBGene00021654,intrinsic component of membrane GO:0031224,1.0
WBGene00005744,intrinsic component of membrane GO:0031224,1.0
WBGene00206366,intrinsic component of membrane GO:0031224,1.0
WBGene00015394,intrinsic component of membrane GO:0031224,1.0
WBGene00005308,intrinsic component of membrane GO:0031224,1.0
WBGene00044210,intrinsic component of membrane GO:0031224,1.0
WBGene00012610,intrinsic component of membrane GO:0031224,1.0
WBGene00013909,intrinsic component of membrane GO:0031224,1.0
WBGene00044067,intrinsic component of membrane GO:0031224,1.0
WBGene00015215,intrinsic component of membrane GO:0031224,1.0
WBGene00044772,intrinsic component of membrane GO:0031224,1.0
WBGene00000746,intrinsic component of membrane GO:0031224,1.0
WBGene00012199,intrinsic component of membrane GO:0031224,1.0
WBGene00044090,intrinsic component of membrane GO:0031224,1.0
WBGene00023462,intrinsic component of membrane GO:0031224,1.0
WBGene00206498,intrinsic component of membrane GO:0031224,1.0
WBGene00020468,intrinsic component of membrane GO:0031224,1.0
WBGene00017936,intrinsic component of membrane GO:0031224,1.0
WBGene00020977,intrinsic component of membrane GO:0031224,1.0
WBGene00019233,intrinsic component of membrane GO:0031224,1.0
WBGene00022323,intrinsic component of membrane GO:0031224,1.0
WBGene00020605,intrinsic component of membrane GO:0031224,1.0
WBGene00044574,intrinsic component of membrane GO:0031224,1.0
WBGene00016161,intrinsic component of membrane GO:0031224,1.0
WBGene00012416,intrinsic component of membrane GO:0031224,1.0
WBGene00009067,intrinsic component of membrane GO:0031224,1.0
WBGene00019905,intrinsic component of membrane GO:0031224,1.0
WBGene00044301,intrinsic component of membrane GO:0031224,1.0
WBGene00015085,intrinsic component of membrane GO:0031224,1.0
WBGene00020103,intrinsic component of membrane GO:0031224,1.0
WBGene00015286,intrinsic component of membrane GO:0031224,1.0
WBGene00020590,intrinsic component of membrane GO:0031224,1.0
WBGene00019166,intrinsic component of membrane GO:0031224,1.0
WBGene00020896,intrinsic component of membrane GO:0031224,1.0
WBGene00012214,intrinsic component of membrane GO:0031224,1.0
WBGene00013806,intrinsic component of membrane GO:0031224,1.0
WBGene00004899,intrinsic component of membrane GO:0031224,1.0
WBGene00194654,intrinsic component of membrane GO:0031224,1.0
WBGene00005344,intrinsic component of membrane GO:0031224,1.0
WBGene00004221,intrinsic component of membrane GO:0031224,1.0
WBGene00022411,intrinsic component of membrane GO:0031224,1.0
WBGene00016762,intrinsic component of membrane GO:0031224,1.0
WBGene00044481,intrinsic component of membrane GO:0031224,1.0
WBGene00195050,intrinsic component of membrane GO:0031224,1.0
WBGene00012116,intrinsic component of membrane GO:0031224,1.0
WBGene00020627,intrinsic component of membrane GO:0031224,1.0
WBGene00194670,intrinsic component of membrane GO:0031224,1.0
WBGene00020433,intrinsic component of membrane GO:0031224,1.0
WBGene00001398,iron ion binding GO:0005506,1.0
WBGene00013381,iron ion binding GO:0005506,1.0
WBGene00017108,iron ion binding GO:0005506,1.0
WBGene00011672,iron ion binding GO:0005506,1.0
WBGene00016147,iron ion binding GO:0005506,1.0
WBGene00017487,iron ion binding GO:0005506,1.0
WBGene00014697,iron ion binding GO:0005506,1.0
WBGene00006600,iron ion binding GO:0005506,1.0
WBGene00008829,iron ion binding GO:0005506,1.0
WBGene00011699,iron ion binding GO:0005506,1.0
WBGene00021200,iron ion binding GO:0005506,1.0
WBGene00001397,iron ion binding GO:0005506,1.0
WBGene00019473,iron ion binding GO:0005506,1.0
WBGene00008810,iron ion binding GO:0005506,1.0
WBGene00016920,iron ion binding GO:0005506,1.0
WBGene00011676,iron ion binding GO:0005506,1.0
WBGene00015044,iron ion binding GO:0005506,1.0
WBGene00009636,iron ion binding GO:0005506,1.0
WBGene00018333,iron ion binding GO:0005506,1.0
WBGene00018334,iron ion binding GO:0005506,1.0
WBGene00020289,immune system process GO:0002376,1.0
WBGene00003094,immune system process GO:0002376,1.0
WBGene00001398,immune system process GO:0002376,1.0
WBGene00019619,immune system process GO:0002376,1.0
WBGene00007506,immune system process GO:0002376,1.0
WBGene00022644,immune system process GO:0002376,1.0
WBGene00007659,immune system process GO:0002376,1.0
WBGene00020665,immune system process GO:0002376,1.0
WBGene00009213,immune system process GO:0002376,1.0
WBGene00016788,immune system process GO:0002376,1.0
WBGene00014251,immune system process GO:0002376,1.0
WBGene00014137,immune system process GO:0002376,1.0
WBGene00007807,immune system process GO:0002376,1.0
WBGene00021635,immune system process GO:0002376,1.0
WBGene00009434,immune system process GO:0002376,1.0
WBGene00000522,immune system process GO:0002376,1.0
WBGene00009431,immune system process GO:0002376,1.0
WBGene00015362,immune system process GO:0002376,1.0
WBGene00007153,immune system process GO:0002376,1.0
WBGene00004962,immune system process GO:0002376,1.0
WBGene00019473,immune system process GO:0002376,1.0
WBGene00015994,immune system process GO:0002376,1.0
WBGene00021793,immune system process GO:0002376,1.0
WBGene00013811,immune system process GO:0002376,1.0
WBGene00004395,immune system process GO:0002376,1.0
WBGene00020659,immune system process GO:0002376,1.0
WBGene00007989,immune system process GO:0002376,1.0
WBGene00019214,immune system process GO:0002376,1.0
WBGene00004196,immune system process GO:0002376,1.0
WBGene00001394,immune system process GO:0002376,1.0
WBGene00003092,immune system process GO:0002376,1.0
WBGene00010659,immune system process GO:0002376,1.0
WBGene00014698,immune system process GO:0002376,1.0
